Time,ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
22:30:00,3.640530E+02,3.978637E+02,1.868377E-02,3.743233E-02,4.134087E+02,1.654838E+02,2.030169E-02,1.574017E-02,3.927713E+02,3.943227E+02,2.010843E-02,3.714970E-02,5.337865E+02,3.359187E+02,2.681938E-02,3.188990E-02,3.174498E+02,8.512896E+01,1.544419E-02,8.173061E-03,1.278553E+02,1.659510E+02,6.598419E-03,1.604380E-02,3.192013E+02,2.072722E+02,1.618984E-02,1.981442E-02,1.119798E+03,6.586417E+02,5.541058E-02,6.191421E-02,7.412552E+02,2.568032E+02,3.597578E-02,2.425430E-02,2.269065E+02,1.294574E+02,1.148759E-02,1.243349E-02,3.074338E+02,2.226495E+02,1.580052E-02,2.147481E-02
22:40:00,2.645586E+02,3.304652E+02,1.333654E-02,2.997188E-02,3.528277E+02,1.319023E+02,1.663830E-02,1.214841E-02,2.917104E+02,3.259118E+02,1.460625E-02,2.961350E-02,4.291776E+02,2.723548E+02,2.082836E-02,2.498054E-02,2.770865E+02,6.531815E+01,1.292788E-02,6.103427E-03,8.517651E+01,1.264613E+02,4.395831E-03,1.191364E-02,2.462696E+02,1.648129E+02,1.213950E-02,1.525627E-02,9.441096E+02,5.500429E+02,4.488184E-02,4.981381E-02,6.542480E+02,2.099275E+02,3.042035E-02,1.914596E-02,1.757800E+02,1.003534E+02,8.644105E-03,9.367007E-03,2.194782E+02,1.726837E+02,1.112033E-02,1.618420E-02
22:50:00,1.738411E+02,2.662225E+02,8.341222E-03,2.277987E-02,2.962712E+02,9.966825E+01,1.313693E-02,8.672106E-03,1.974998E+02,2.607112E+02,9.379413E-03,2.234989E-02,3.315733E+02,2.105026E+02,1.511836E-02,1.822150E-02,2.392622E+02,4.614739E+01,1.051364E-02,4.089956E-03,4.255852E+01,8.919406E+01,2.196381E-03,7.961157E-03,1.784812E+02,1.226709E+02,8.295284E-03,1.073287E-02,7.805843E+02,4.457885E+02,3.484337E-02,3.808555E-02,5.734685E+02,1.650522E+02,2.511542E-02,1.420906E-02,1.283194E+02,7.192235E+01,5.947766E-03,6.359691E-03,1.406597E+02,1.247606E+02,6.806188E-03,1.105903E-02
23:00:00,8.922244E+01,2.052004E+02,3.590993E-03,1.586057E-02,2.424887E+02,6.902437E+01,9.747391E-03,5.329749E-03,1.102170E+02,1.988286E+02,4.432010E-03,1.536650E-02,2.388857E+02,1.517698E+02,9.606910E-03,1.172101E-02,2.036297E+02,2.792914E+01,8.187656E-03,2.156587E-03,0.000000E+00,5.319461E+01,0.000000E+00,4.112810E-03,1.148294E+02,8.290880E+01,4.617964E-03,6.403125E-03,6.249777E+02,3.461832E+02,2.512475E-02,2.675215E-02,4.970512E+02,1.222109E+02,1.998625E-02,9.445883E-03,8.360733E+01,4.498836E+01,3.362285E-03,3.475024E-03,6.647390E+01,7.830124E+01,2.677424E-03,6.054964E-03
23:10:00,1.259162E+02,2.345462E+02,5.065649E-03,1.812147E-02,2.841312E+02,8.137207E+01,1.141913E-02,6.281772E-03,1.524688E+02,2.281075E+02,6.130010E-03,1.762286E-02,3.061733E+02,1.798198E+02,1.231088E-02,1.388366E-02,2.301686E+02,3.415241E+01,9.250831E-03,2.636559E-03,0.000000E+00,6.998634E+01,0.000000E+00,5.408341E-03,1.517050E+02,1.010025E+02,6.099858E-03,7.798181E-03,7.579244E+02,3.957424E+02,3.046648E-02,3.057510E-02,5.615089E+02,1.402199E+02,2.257112E-02,1.083336E-02,1.097480E+02,5.591920E+01,4.412759E-03,4.318075E-03,9.548094E+01,1.009111E+02,3.843170E-03,7.799018E-03
23:20:00,1.656999E+02,2.568333E+02,6.664379E-03,1.982397E-02,3.099834E+02,9.145581E+01,1.245670E-02,7.058871E-03,1.969863E+02,2.507358E+02,7.918755E-03,1.935322E-02,3.541088E+02,2.016573E+02,1.423582E-02,1.556401E-02,2.473415E+02,3.929999E+01,9.937886E-03,3.032955E-03,0.000000E+00,8.365625E+01,0.000000E+00,6.461702E-03,1.838083E+02,1.160852E+02,7.389488E-03,8.957137E-03,8.413761E+02,4.312293E+02,3.381342E-02,3.328652E-02,6.019679E+02,1.538799E+02,2.418842E-02,1.187796E-02,1.313673E+02,6.498487E+01,5.281207E-03,5.015098E-03,1.274128E+02,1.192346E+02,5.126386E-03,9.210440E-03
23:30:00,1.988698E+02,2.709765E+02,7.996097E-03,2.090782E-02,3.272486E+02,9.822968E+01,1.314858E-02,7.579574E-03,2.312692E+02,2.653558E+02,9.295033E-03,2.047421E-02,3.854996E+02,2.155751E+02,1.549259E-02,1.663342E-02,2.597838E+02,4.318765E+01,1.043675E-02,3.332503E-03,0.000000E+00,9.574697E+01,0.000000E+00,7.387554E-03,2.063805E+02,1.266448E+02,8.294784E-03,9.771592E-03,8.900625E+02,4.518562E+02,3.576508E-02,3.486540E-02,6.280998E+02,1.624234E+02,2.523527E-02,1.253327E-02,1.468826E+02,7.218108E+01,5.902999E-03,5.569385E-03,1.558584E+02,1.335588E+02,6.269084E-03,1.030546E-02
23:40:00,2.242533E+02,2.785955E+02,9.013029E-03,2.149595E-02,3.421973E+02,1.019646E+02,1.374856E-02,7.867950E-03,2.556527E+02,2.733969E+02,1.027361E-02,2.109493E-02,4.090082E+02,2.223043E+02,1.643523E-02,1.715291E-02,2.705680E+02,4.535057E+01,1.086948E-02,3.499493E-03,0.000000E+00,1.028107E+02,0.000000E+00,7.932204E-03,2.233959E+02,1.315726E+02,8.976958E-03,1.015198E-02,9.277240E+02,4.612496E+02,3.727695E-02,3.559084E-02,6.496699E+02,1.665833E+02,2.610063E-02,1.285459E-02,1.594577E+02,7.609701E+01,6.407492E-03,5.871566E-03,1.790865E+02,1.404510E+02,7.198617E-03,1.083677E-02
23:50:00,2.427240E+02,2.846976E+02,9.754009E-03,2.196698E-02,3.546806E+02,1.051332E+02,1.424964E-02,8.112595E-03,2.750195E+02,2.799065E+02,1.105158E-02,2.159742E-02,4.279660E+02,2.286952E+02,1.719651E-02,1.764626E-02,2.799092E+02,4.735609E+01,1.124440E-02,3.654323E-03,0.000000E+00,1.086838E+02,0.000000E+00,8.385361E-03,2.370550E+02,1.371743E+02,9.525541E-03,1.058433E-02,9.567120E+02,4.683992E+02,3.844056E-02,3.614300E-02,6.669407E+02,1.696726E+02,2.679361E-02,1.309321E-02,1.698477E+02,8.007951E+01,6.824780E-03,6.178936E-03,1.950948E+02,1.463762E+02,7.840055E-03,1.129404E-02
24:00:00,2.567738E+02,2.890653E+02,1.031837E-02,2.230417E-02,3.657759E+02,1.074141E+02,1.469502E-02,8.288727E-03,2.894273E+02,2.846178E+02,1.163027E-02,2.196114E-02,4.442167E+02,2.332111E+02,1.784906E-02,1.799491E-02,2.880188E+02,4.884007E+01,1.156990E-02,3.768901E-03,0.000000E+00,1.142210E+02,0.000000E+00,8.812619E-03,2.482259E+02,1.412897E+02,9.974175E-03,1.090200E-02,9.809211E+02,4.728066E+02,3.941225E-02,3.648349E-02,6.815347E+02,1.715611E+02,2.737916E-02,1.323914E-02,1.788399E+02,8.323063E+01,7.185920E-03,6.422163E-03,2.081674E+02,1.518131E+02,8.365187E-03,1.171365E-02
Peak,8.291730E+02,1.205661E+03,4.256859E-02,1.181450E-01,6.519470E+02,7.464876E+02,3.364024E-02,7.315102E-02,8.771926E+02,1.249751E+03,4.504123E-02,1.224653E-01,1.015562E+03,1.101433E+03,5.216078E-02,1.079330E-01,4.733988E+02,3.532341E+02,2.442521E-02,3.461515E-02,4.095304E+02,4.346976E+02,2.101319E-02,4.222344E-02,6.632444E+02,6.735529E+02,3.406561E-02,6.600312E-02,1.846618E+03,1.900627E+03,9.485300E-02,1.862513E-01,1.090904E+03,1.020242E+03,5.628738E-02,9.997944E-02,4.727860E+02,4.786121E+02,2.429096E-02,4.689999E-02,7.178139E+02,5.532567E+02,3.685355E-02,5.372836E-02

Peak Vol Flow (m3/s),,,3.537207E-02,9.817175E-02,,,2.795312E-02,6.078431E-02,,,3.742669E-02,1.017617E-01,,,4.334263E-02,8.968612E-02,,,2.029595E-02,2.876321E-02,,,1.746076E-02,3.508526E-02,,,2.830657E-02,5.484481E-02,,,7.881742E-02,1.547642E-01,,,4.677159E-02,8.307719E-02,,,2.018440E-02,3.897121E-02,,,3.062320E-02,4.464519E-02
