Time,ROOM_23F1C225:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_23F1C225:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_23F1C225:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_23F1C225:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2F7AE989:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2F7AE989:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2F7AE989:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2F7AE989:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4E85EE91:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4E85EE91:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4E85EE91:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4E85EE91:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_60F2EDB3:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_60F2EDB3:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_60F2EDB3:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_60F2EDB3:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_956F0B03:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_956F0B03:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_956F0B03:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_956F0B03:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D73A2775:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D73A2775:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D73A2775:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D73A2775:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E4E9384E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E4E9384E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E4E9384E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E4E9384E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E681BE48:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E681BE48:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E681BE48:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E681BE48:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FFC704B2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FFC704B2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FFC704B2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FFC704B2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
06:40:00,3.782856E+02,1.224873E+02,1.755216E-02,1.065841E-02,3.203841E+02,2.421800E+02,1.487833E-02,2.108860E-02,8.704980E+02,5.790979E+02,4.036258E-02,5.034205E-02,9.960987E+02,7.460880E+02,4.616286E-02,6.484235E-02,6.112217E+02,6.465803E+02,2.836606E-02,5.627400E-02,2.693592E+02,3.216086E+02,1.252763E-02,2.799642E-02,9.036344E+02,5.286571E+02,4.190231E-02,4.595443E-02,4.554766E+02,3.609705E+02,2.116159E-02,3.138804E-02,8.703188E+02,8.809956E+02,4.034525E-02,7.657329E-02
06:50:00,3.727453E+02,1.282467E+02,1.755910E-02,1.125653E-02,3.190151E+02,2.613949E+02,1.503180E-02,2.295949E-02,8.738755E+02,6.051380E+02,4.110075E-02,5.308041E-02,1.004896E+03,7.767680E+02,4.722885E-02,6.811628E-02,6.126705E+02,6.940140E+02,2.884130E-02,6.093453E-02,2.743039E+02,3.460217E+02,1.292803E-02,3.038550E-02,9.011716E+02,5.508696E+02,4.240217E-02,4.831881E-02,4.641072E+02,3.775766E+02,2.185197E-02,3.312430E-02,8.955363E+02,9.211980E+02,4.205886E-02,8.078891E-02
07:00:00,3.667655E+02,1.336410E+02,1.754106E-02,1.182236E-02,3.171066E+02,2.803270E+02,1.515549E-02,2.481556E-02,8.758859E+02,6.314615E+02,4.176551E-02,5.584339E-02,1.011997E+03,8.064777E+02,4.820508E-02,7.130336E-02,6.130580E+02,7.398602E+02,2.925891E-02,6.548265E-02,2.785405E+02,3.699145E+02,1.329019E-02,3.274177E-02,8.974993E+02,5.733178E+02,4.283616E-02,5.070459E-02,4.716242E+02,3.936160E+02,2.248264E-02,3.481127E-02,9.186056E+02,9.615708E+02,4.366003E-02,8.501913E-02
07:10:00,3.686983E+02,1.405803E+02,1.789954E-02,1.266313E-02,3.195310E+02,3.021068E+02,1.551432E-02,2.721038E-02,8.837753E+02,6.650955E+02,4.290266E-02,5.987957E-02,1.022159E+03,8.441872E+02,4.961733E-02,7.597849E-02,6.184322E+02,7.911921E+02,3.002470E-02,7.123729E-02,2.817053E+02,3.974525E+02,1.367852E-02,3.579286E-02,9.039378E+02,6.025467E+02,4.388217E-02,5.425239E-02,4.772339E+02,4.144438E+02,2.317033E-02,3.731598E-02,9.297071E+02,1.013440E+03,4.512630E-02,9.122418E-02
07:20:00,3.729002E+02,1.458159E+02,1.832888E-02,1.336978E-02,3.244824E+02,3.213340E+02,1.594990E-02,2.947893E-02,9.079849E+02,6.881243E+02,4.458996E-02,6.300677E-02,1.058476E+03,8.660313E+02,5.195974E-02,7.922977E-02,6.324796E+02,8.343517E+02,3.107371E-02,7.648160E-02,2.883624E+02,4.212436E+02,1.417187E-02,3.863192E-02,9.240927E+02,6.239438E+02,4.539075E-02,5.715010E-02,4.913645E+02,4.289928E+02,2.413792E-02,3.929406E-02,9.744012E+02,1.046746E+03,4.780943E-02,9.579599E-02
07:30:00,3.755252E+02,1.516204E+02,1.868826E-02,1.414246E-02,3.273561E+02,3.404047E+02,1.629450E-02,3.175978E-02,9.205253E+02,7.158951E+02,4.578919E-02,6.668503E-02,1.075049E+03,8.949581E+02,5.346392E-02,8.329648E-02,6.399475E+02,8.776404E+02,3.184355E-02,8.181446E-02,2.918107E+02,4.448762E+02,1.452708E-02,4.149328E-02,9.347772E+02,6.505914E+02,4.650137E-02,6.062736E-02,4.983394E+02,4.458524E+02,2.480027E-02,4.154557E-02,9.915329E+02,1.088296E+03,4.930411E-02,1.013314E-01
07:40:00,3.788756E+02,1.571003E+02,1.907248E-02,1.487639E-02,3.309893E+02,3.584219E+02,1.666429E-02,3.394762E-02,9.362386E+02,7.418414E+02,4.710224E-02,7.016066E-02,1.097003E+03,9.213402E+02,5.517560E-02,8.707203E-02,6.493494E+02,9.179661E+02,3.268044E-02,8.688028E-02,2.962097E+02,4.667924E+02,1.491344E-02,4.419841E-02,9.482542E+02,6.769834E+02,4.771232E-02,6.405729E-02,5.073139E+02,4.613045E+02,2.553298E-02,4.364211E-02,1.016315E+03,1.126586E+03,5.110523E-02,1.065063E-01
07:50:00,3.824139E+02,1.625197E+02,1.946016E-02,1.560112E-02,3.347685E+02,3.754572E+02,1.703503E-02,3.605458E-02,9.521819E+02,7.673047E+02,4.841185E-02,7.358727E-02,1.118925E+03,9.472300E+02,5.686868E-02,9.078596E-02,6.589589E+02,9.553835E+02,3.351585E-02,9.169724E-02,3.007274E+02,4.870214E+02,1.529831E-02,4.675643E-02,9.620212E+02,7.039087E+02,4.892363E-02,6.753825E-02,5.164166E+02,4.761580E+02,2.626062E-02,4.567486E-02,1.040708E+03,1.164173E+03,5.286741E-02,1.116070E-01
08:00:00,3.860759E+02,1.680048E+02,1.984947E-02,1.632950E-02,3.386356E+02,3.918043E+02,1.740519E-02,3.810886E-02,9.681660E+02,7.928157E+02,4.971216E-02,7.702000E-02,1.140779E+03,9.730809E+02,5.854524E-02,9.448660E-02,6.686522E+02,9.903724E+02,3.434623E-02,9.631027E-02,3.053056E+02,5.057519E+02,1.568028E-02,4.918543E-02,9.758961E+02,7.316338E+02,5.012961E-02,7.110038E-02,5.255693E+02,4.906337E+02,2.698173E-02,4.766745E-02,1.064952E+03,1.201826E+03,5.460658E-02,1.167143E-01
08:10:00,3.738255E+02,1.640220E+02,1.929233E-02,1.607259E-02,3.253509E+02,3.946055E+02,1.679127E-02,3.866016E-02,9.242289E+02,7.772724E+02,4.770019E-02,7.616492E-02,1.083758E+03,9.441528E+02,5.593386E-02,9.251828E-02,6.389542E+02,9.913705E+02,3.297685E-02,9.712780E-02,2.890540E+02,5.060068E+02,1.491862E-02,4.957414E-02,9.364797E+02,7.239822E+02,4.833193E-02,7.094306E-02,4.970708E+02,4.781242E+02,2.565471E-02,4.685004E-02,9.987355E+02,1.174169E+03,5.154651E-02,1.150561E-01
08:20:00,3.680617E+02,1.639149E+02,1.899464E-02,1.606281E-02,3.195616E+02,4.017905E+02,1.649234E-02,3.936974E-02,9.217851E+02,7.892545E+02,4.757377E-02,7.734167E-02,1.086349E+03,9.542827E+02,5.606730E-02,9.351351E-02,6.324483E+02,1.005459E+03,3.264085E-02,9.852102E-02,2.833146E+02,5.118516E+02,1.462234E-02,5.015318E-02,9.318370E+02,7.393028E+02,4.809193E-02,7.244715E-02,4.911766E+02,4.800267E+02,2.535041E-02,4.703809E-02,1.002788E+03,1.194052E+03,5.175553E-02,1.170076E-01
08:30:00,3.599748E+02,1.620241E+02,1.857725E-02,1.587762E-02,3.104925E+02,4.070413E+02,1.602427E-02,3.988594E-02,8.969752E+02,7.878406E+02,4.629331E-02,7.720351E-02,1.055444E+03,9.430239E+02,5.447228E-02,9.241056E-02,6.140021E+02,1.011114E+03,3.168882E-02,9.907908E-02,2.720704E+02,5.136603E+02,1.404202E-02,5.033229E-02,9.093861E+02,7.437415E+02,4.693320E-02,7.288259E-02,4.728744E+02,4.738008E+02,2.440582E-02,4.642824E-02,9.656185E+02,1.189605E+03,4.983727E-02,1.165722E-01
08:40:00,3.541126E+02,1.613653E+02,1.827470E-02,1.581305E-02,3.039238E+02,4.134260E+02,1.568527E-02,4.051206E-02,8.814063E+02,7.926993E+02,4.548987E-02,7.767949E-02,1.036971E+03,9.390433E+02,5.351906E-02,9.202023E-02,6.015420E+02,1.017708E+03,3.104578E-02,9.972629E-02,2.640767E+02,5.160717E+02,1.362946E-02,5.056909E-02,8.949415E+02,7.532744E+02,4.618776E-02,7.381667E-02,4.605402E+02,4.707217E+02,2.376927E-02,4.612644E-02,9.433509E+02,1.195409E+03,4.868822E-02,1.171407E-01
08:50:00,3.492744E+02,1.613593E+02,1.802499E-02,1.581248E-02,2.984386E+02,4.203169E+02,1.540216E-02,4.118747E-02,8.683571E+02,8.003077E+02,4.481643E-02,7.842503E-02,1.021428E+03,9.373196E+02,5.271695E-02,9.185121E-02,5.910901E+02,1.023586E+03,3.050636E-02,1.003027E-01,2.573631E+02,5.182857E+02,1.328296E-02,5.078620E-02,8.828745E+02,7.650051E+02,4.556499E-02,7.496618E-02,4.501846E+02,4.687508E+02,2.323482E-02,4.593328E-02,9.245577E+02,1.205343E+03,4.771840E-02,1.181140E-01
09:00:00,3.452089E+02,1.619005E+02,1.781516E-02,1.586554E-02,2.937813E+02,4.274417E+02,1.516179E-02,4.188568E-02,8.571128E+02,8.099995E+02,4.423611E-02,7.937480E-02,1.007943E+03,9.370963E+02,5.202100E-02,9.182933E-02,5.821305E+02,1.028223E+03,3.004394E-02,1.007571E-01,2.516313E+02,5.200394E+02,1.298713E-02,5.095810E-02,8.725177E+02,7.783888E+02,4.503046E-02,7.627773E-02,4.413171E+02,4.675018E+02,2.277716E-02,4.581091E-02,9.082525E+02,1.218336E+03,4.687693E-02,1.193873E-01
09:10:00,3.417575E+02,1.629366E+02,1.763703E-02,1.596709E-02,2.897893E+02,4.346100E+02,1.495576E-02,4.258812E-02,8.472832E+02,8.213758E+02,4.372878E-02,8.048966E-02,9.960658E+02,9.379575E+02,5.140801E-02,9.191377E-02,5.743592E+02,1.031363E+03,2.964284E-02,1.010648E-01,2.466927E+02,5.212022E+02,1.273224E-02,5.107204E-02,8.635008E+02,7.931118E+02,4.456508E-02,7.772054E-02,4.336389E+02,4.667618E+02,2.238087E-02,4.573843E-02,8.939114E+02,1.233820E+03,4.613680E-02,1.209046E-01
09:20:00,3.387989E+02,1.644574E+02,1.748433E-02,1.611615E-02,2.863371E+02,4.416664E+02,1.477758E-02,4.327958E-02,8.385781E+02,8.341282E+02,4.327949E-02,8.173936E-02,9.854363E+02,9.396165E+02,5.085941E-02,9.207638E-02,5.675477E+02,1.032844E+03,2.929129E-02,1.012099E-01,2.424008E+02,5.216790E+02,1.251072E-02,5.111875E-02,8.555437E+02,8.087561E+02,4.415440E-02,7.925361E-02,4.269220E+02,4.663803E+02,2.203419E-02,4.570106E-02,8.811482E+02,1.251325E+03,4.547809E-02,1.226201E-01
09:30:00,3.362383E+02,1.665304E+02,1.735218E-02,1.631930E-02,2.833260E+02,4.483421E+02,1.462217E-02,4.393373E-02,8.307614E+02,8.481336E+02,4.287606E-02,8.311182E-02,9.758445E+02,9.420470E+02,5.036436E-02,9.231459E-02,5.615187E+02,1.032305E+03,2.898012E-02,1.011570E-01,2.386393E+02,5.212338E+02,1.231658E-02,5.107512E-02,8.484265E+02,8.237922E+02,4.378706E-02,8.072705E-02,4.209880E+02,4.663439E+02,2.172793E-02,4.569751E-02,8.696464E+02,1.270368E+03,4.488447E-02,1.244862E-01
09:40:00,3.339876E+02,1.691524E+02,1.723602E-02,1.657626E-02,2.806658E+02,4.545577E+02,1.448488E-02,4.454278E-02,8.236895E+02,8.630505E+02,4.251106E-02,8.457359E-02,9.671047E+02,9.448998E+02,4.991329E-02,9.259417E-02,5.561134E+02,1.029782E+03,2.870114E-02,1.009097E-01,2.353150E+02,5.198875E+02,1.214500E-02,5.094318E-02,8.420125E+02,8.373294E+02,4.345603E-02,8.205359E-02,4.156841E+02,4.664996E+02,2.145417E-02,4.571277E-02,8.591987E+02,1.290575E+03,4.434524E-02,1.264664E-01
09:50:00,3.320024E+02,1.723534E+02,1.713356E-02,1.688996E-02,2.783069E+02,4.602069E+02,1.436313E-02,4.509632E-02,8.172391E+02,8.786082E+02,4.217815E-02,8.609815E-02,9.590784E+02,9.478899E+02,4.949903E-02,9.288719E-02,5.512446E+02,1.025225E+03,2.844985E-02,1.004632E-01,2.323496E+02,5.176053E+02,1.199195E-02,5.071953E-02,8.361839E+02,8.487485E+02,4.315520E-02,8.317253E-02,4.109150E+02,4.667391E+02,2.120802E-02,4.573625E-02,8.496371E+02,1.311604E+03,4.385175E-02,1.285271E-01
10:00:00,3.302365E+02,1.761583E+02,1.704242E-02,1.726283E-02,2.761990E+02,4.651794E+02,1.425434E-02,4.558356E-02,8.113058E+02,8.945794E+02,4.187191E-02,8.766322E-02,9.516480E+02,9.507887E+02,4.911553E-02,9.317126E-02,5.468243E+02,1.018561E+03,2.822171E-02,9.981011E-02,2.296885E+02,5.143400E+02,1.185460E-02,5.039955E-02,8.308412E+02,8.575477E+02,4.287946E-02,8.403473E-02,4.065909E+02,4.669989E+02,2.098485E-02,4.576171E-02,8.408163E+02,1.333144E+03,4.339649E-02,1.306378E-01
10:10:00,3.286518E+02,1.805564E+02,1.696064E-02,1.769384E-02,2.743007E+02,4.693681E+02,1.415636E-02,4.599399E-02,8.058051E+02,9.107583E+02,4.158802E-02,8.924863E-02,9.447188E+02,9.533517E+02,4.875790E-02,9.342242E-02,5.427799E+02,1.009713E+03,2.801297E-02,9.894304E-02,2.272822E+02,5.100411E+02,1.173040E-02,4.997829E-02,8.259045E+02,8.633027E+02,4.262467E-02,8.459858E-02,4.026385E+02,4.672371E+02,2.078085E-02,4.578505E-02,8.326181E+02,1.354913E+03,4.297336E-02,1.327709E-01
10:20:00,3.272177E+02,1.855160E+02,1.688662E-02,1.817986E-02,2.725781E+02,4.726669E+02,1.406746E-02,4.631722E-02,8.006710E+02,9.269517E+02,4.132303E-02,9.083545E-02,9.382167E+02,9.553255E+02,4.842231E-02,9.361584E-02,5.390530E+02,9.985981E+02,2.782062E-02,9.785388E-02,2.250902E+02,5.046619E+02,1.161727E-02,4.945118E-02,8.213109E+02,8.658372E+02,4.238759E-02,8.484685E-02,3.989990E+02,4.674186E+02,2.059301E-02,4.580284E-02,8.249495E+02,1.376654E+03,4.257756E-02,1.349014E-01
10:30:00,3.259097E+02,1.909216E+02,1.681912E-02,1.870959E-02,2.710039E+02,4.751069E+02,1.398621E-02,4.655629E-02,7.958506E+02,9.428644E+02,4.107425E-02,9.239475E-02,9.320825E+02,9.563206E+02,4.810572E-02,9.371333E-02,5.355966E+02,9.853871E+02,2.764223E-02,9.655928E-02,2.230798E+02,4.983109E+02,1.151351E-02,4.882884E-02,8.170104E+02,8.661513E+02,4.216563E-02,8.487752E-02,3.956251E+02,4.674070E+02,2.041887E-02,4.580170E-02,8.177362E+02,1.398205E+03,4.220526E-02,1.370132E-01
10:40:00,3.247080E+02,1.967146E+02,1.675710E-02,1.927729E-02,2.695559E+02,4.765564E+02,1.391148E-02,4.669829E-02,7.913018E+02,9.584438E+02,4.083947E-02,9.392139E-02,9.262689E+02,9.564142E+02,4.780566E-02,9.372247E-02,5.323725E+02,9.698870E+02,2.747582E-02,9.504038E-02,2.212241E+02,4.908662E+02,1.141773E-02,4.809933E-02,8.129626E+02,8.646721E+02,4.195672E-02,8.473247E-02,3.924784E+02,4.672333E+02,2.025646E-02,4.578468E-02,8.109180E+02,1.419360E+03,4.185336E-02,1.390861E-01
10:50:00,3.235954E+02,2.027789E+02,1.669968E-02,1.987156E-02,2.682140E+02,4.769430E+02,1.384222E-02,4.673616E-02,7.869841E+02,9.736287E+02,4.061663E-02,9.540936E-02,9.207291E+02,9.557940E+02,4.751974E-02,9.366167E-02,5.293451E+02,9.520721E+02,2.731958E-02,9.329464E-02,2.194983E+02,4.822984E+02,1.132866E-02,4.725978E-02,8.091303E+02,8.616222E+02,4.175893E-02,8.443353E-02,3.895231E+02,4.669079E+02,2.010393E-02,4.575279E-02,8.044350E+02,1.439934E+03,4.151875E-02,1.411022E-01
11:00:00,3.225591E+02,2.089631E+02,1.664620E-02,2.047759E-02,2.669635E+02,4.762466E+02,1.377768E-02,4.666790E-02,7.828711E+02,9.883240E+02,4.040435E-02,9.684935E-02,9.154338E+02,9.547979E+02,4.724644E-02,9.356403E-02,5.264897E+02,9.320396E+02,2.717220E-02,9.133161E-02,2.178849E+02,4.726396E+02,1.124538E-02,4.631332E-02,8.054882E+02,8.571814E+02,4.157096E-02,8.399831E-02,3.867345E+02,4.664160E+02,1.996001E-02,4.570458E-02,7.982501E+02,1.459764E+03,4.119953E-02,1.430452E-01
11:10:00,3.215890E+02,2.150687E+02,1.659613E-02,2.107589E-02,2.657927E+02,4.744868E+02,1.371726E-02,4.649542E-02,7.789424E+02,1.002391E+03,4.020159E-02,9.822780E-02,9.103604E+02,9.536528E+02,4.698459E-02,9.345179E-02,5.237867E+02,9.100086E+02,2.703270E-02,8.917274E-02,2.163698E+02,4.619805E+02,1.116718E-02,4.526884E-02,8.020167E+02,8.514232E+02,4.139179E-02,8.343400E-02,3.840935E+02,4.657502E+02,1.982370E-02,4.563933E-02,7.923344E+02,1.478683E+03,4.089421E-02,1.448991E-01
11:20:00,3.206767E+02,2.208884E+02,1.654905E-02,2.164617E-02,2.646917E+02,4.717645E+02,1.366043E-02,4.622864E-02,7.751804E+02,1.015748E+03,4.000742E-02,9.953659E-02,9.054889E+02,9.526142E+02,4.673317E-02,9.335001E-02,5.212196E+02,8.864000E+02,2.690021E-02,8.685930E-02,2.149412E+02,4.505039E+02,1.109345E-02,4.414426E-02,7.986989E+02,8.445601E+02,4.122056E-02,8.276142E-02,3.815837E+02,4.649159E+02,1.969416E-02,4.555758E-02,7.866624E+02,1.496556E+03,4.060146E-02,1.466504E-01
11:30:00,3.198153E+02,2.262864E+02,1.650459E-02,2.217513E-02,2.636524E+02,4.682637E+02,1.360679E-02,4.588558E-02,7.715702E+02,1.028307E+03,3.982110E-02,1.007673E-01,9.008025E+02,9.518676E+02,4.649130E-02,9.327684E-02,5.187742E+02,8.618324E+02,2.677400E-02,8.445187E-02,2.135893E+02,4.385039E+02,1.102368E-02,4.296839E-02,7.955208E+02,8.369296E+02,4.105653E-02,8.201365E-02,3.791912E+02,4.639229E+02,1.957068E-02,4.546027E-02,7.812127E+02,1.513274E+03,4.032018E-02,1.482886E-01
11:40:00,3.189991E+02,2.311674E+02,1.646247E-02,2.265342E-02,2.626678E+02,4.642607E+02,1.355598E-02,4.549331E-02,7.680993E+02,1.040017E+03,3.964196E-02,1.019147E-01,8.962869E+02,9.515009E+02,4.625824E-02,9.324091E-02,5.164389E+02,8.371772E+02,2.665347E-02,8.203588E-02,2.123056E+02,4.263920E+02,1.095742E-02,4.178156E-02,7.924706E+02,8.289888E+02,4.089911E-02,8.123549E-02,3.769047E+02,4.627887E+02,1.945266E-02,4.534913E-02,7.759669E+02,1.528743E+03,4.004944E-02,1.498044E-01
11:50:00,3.182234E+02,2.354735E+02,1.642244E-02,2.307537E-02,2.617323E+02,4.601258E+02,1.350770E-02,4.508812E-02,7.647570E+02,1.050809E+03,3.946946E-02,1.029722E-01,8.919299E+02,9.514702E+02,4.603337E-02,9.323790E-02,5.142038E+02,8.135405E+02,2.653811E-02,7.971970E-02,2.110833E+02,4.147004E+02,1.089434E-02,4.063592E-02,7.895381E+02,8.213247E+02,4.074776E-02,8.048444E-02,3.747144E+02,4.615396E+02,1.933962E-02,4.522672E-02,7.709096E+02,1.542887E+03,3.978842E-02,1.511903E-01
12:00:00,3.174842E+02,2.391830E+02,1.638429E-02,2.343885E-02,2.608410E+02,4.562741E+02,1.346170E-02,4.471069E-02,7.615343E+02,1.061136E+03,3.930313E-02,1.039841E-01,8.877210E+02,9.519492E+02,4.581614E-02,9.328485E-02,5.120603E+02,7.921227E+02,2.642749E-02,7.762098E-02,2.099164E+02,4.040130E+02,1.083411E-02,3.958869E-02,7.867149E+02,8.151538E+02,4.060205E-02,7.987974E-02,3.726122E+02,4.604064E+02,1.923112E-02,4.511568E-02,7.660275E+02,1.555649E+03,3.953643E-02,1.524408E-01
12:10:00,3.167781E+02,2.423720E+02,1.634785E-02,2.375132E-02,2.599899E+02,4.528951E+02,1.341777E-02,4.437958E-02,7.584234E+02,1.071684E+03,3.914257E-02,1.050177E-01,8.836510E+02,9.533827E+02,4.560608E-02,9.342534E-02,5.100013E+02,7.733972E+02,2.632122E-02,7.578610E-02,2.088000E+02,3.945706E+02,1.077649E-02,3.866347E-02,7.839935E+02,8.116200E+02,4.046160E-02,7.953348E-02,3.705911E+02,4.596633E+02,1.912680E-02,4.504286E-02,7.613089E+02,1.567012E+03,3.929290E-02,1.535542E-01
12:20:00,3.161023E+02,2.451438E+02,1.631297E-02,2.402292E-02,2.591753E+02,4.500764E+02,1.337573E-02,4.410338E-02,7.554173E+02,1.083048E+03,3.898742E-02,1.061312E-01,8.797118E+02,9.561606E+02,4.540277E-02,9.369758E-02,5.080206E+02,7.575675E+02,2.621899E-02,7.423499E-02,2.077297E+02,3.864924E+02,1.072125E-02,3.787192E-02,7.813675E+02,8.115738E+02,4.032607E-02,7.952900E-02,3.686450E+02,4.594892E+02,1.902636E-02,4.502581E-02,7.567440E+02,1.576982E+03,3.905729E-02,1.545311E-01
12:30:00,3.154545E+02,2.475435E+02,1.627954E-02,2.425806E-02,2.583944E+02,4.478077E+02,1.333543E-02,4.388109E-02,7.525101E+02,1.095732E+03,3.883738E-02,1.073741E-01,8.758965E+02,9.606202E+02,4.520586E-02,9.413462E-02,5.061128E+02,7.445827E+02,2.612053E-02,7.296267E-02,2.067019E+02,3.797721E+02,1.066820E-02,3.721343E-02,7.788312E+02,8.156166E+02,4.019517E-02,7.992526E-02,3.667689E+02,4.599775E+02,1.892953E-02,4.507367E-02,7.523238E+02,1.585526E+03,3.882915E-02,1.553682E-01
12:40:00,3.148324E+02,2.494912E+02,1.624743E-02,2.444890E-02,2.576446E+02,4.459719E+02,1.329673E-02,4.370121E-02,7.496965E+02,1.110158E+03,3.869217E-02,1.087878E-01,8.721986E+02,9.670433E+02,4.501500E-02,9.476408E-02,5.042731E+02,7.341019E+02,2.602558E-02,7.193572E-02,2.057134E+02,3.742602E+02,1.061718E-02,3.667336E-02,7.763798E+02,8.240914E+02,4.006865E-02,8.075584E-02,3.649581E+02,4.611421E+02,1.883608E-02,4.518780E-02,7.480405E+02,1.592645E+03,3.860807E-02,1.560658E-01
12:50:00,3.142344E+02,2.508874E+02,1.621657E-02,2.458570E-02,2.569235E+02,4.443359E+02,1.325952E-02,4.354091E-02,7.469717E+02,1.126656E+03,3.855153E-02,1.104045E-01,8.686125E+02,9.756491E+02,4.482992E-02,9.560745E-02,5.024974E+02,7.254676E+02,2.593394E-02,7.108971E-02,2.047615E+02,3.696499E+02,1.056806E-02,3.622163E-02,7.740086E+02,8.370671E+02,3.994628E-02,8.202748E-02,3.632088E+02,4.629263E+02,1.874579E-02,4.536265E-02,7.438871E+02,1.598333E+03,3.839371E-02,1.566231E-01
13:00:00,3.136589E+02,2.516608E+02,1.618687E-02,2.466147E-02,2.562294E+02,4.425893E+02,1.322369E-02,4.336977E-02,7.443313E+02,1.144981E+03,3.841526E-02,1.122003E-01,8.651329E+02,9.862139E+02,4.465033E-02,9.664278E-02,5.007821E+02,7.178244E+02,2.584540E-02,7.034079E-02,2.038439E+02,3.655342E+02,1.052069E-02,3.581836E-02,7.717138E+02,8.538339E+02,3.982784E-02,8.367065E-02,3.615174E+02,4.650422E+02,1.865849E-02,4.557001E-02,7.398573E+02,1.602573E+03,3.818572E-02,1.570385E-01
