Time,ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
16:30:00,2.374651E+03,4.018805E+03,1.225577E-01,3.938163E-01,5.182599E+02,8.035880E+02,2.674642E-02,7.874612E-02,7.059986E+02,1.031204E+03,3.643689E-02,1.010505E-01,8.390859E+02,1.088298E+03,4.330499E-02,1.066457E-01,3.707042E+02,5.170583E+02,1.913159E-02,5.066783E-02,3.059849E+02,3.243806E+02,1.579143E-02,3.178650E-02,4.476797E+02,1.015902E+03,2.310551E-02,9.954903E-02,4.093630E+02,6.990202E+02,2.112814E-02,6.849793E-02,7.802981E+02,1.632257E+03,4.027225E-02,1.599487E-01,1.797448E+02,2.849038E+02,9.277078E-03,2.791767E-02,2.962148E+02,5.750899E+02,1.528742E-02,5.635372E-02,3.276456E+02,6.404441E+02,1.691069E-02,6.275757E-02,4.332090E+02,5.651155E+02,2.235737E-02,5.537688E-02,1.729012E+02,2.746381E+02,8.923872E-03,2.691161E-02
16:40:00,2.369302E+03,3.985620E+03,1.222816E-01,3.905644E-01,5.176262E+02,8.002305E+02,2.671371E-02,7.841711E-02,7.045667E+02,1.025612E+03,3.636299E-02,1.005025E-01,8.376333E+02,1.075083E+03,4.323003E-02,1.053508E-01,3.701639E+02,5.182422E+02,1.910371E-02,5.078382E-02,3.055834E+02,3.172431E+02,1.577071E-02,3.108711E-02,4.464521E+02,1.014854E+03,2.304215E-02,9.944626E-02,4.079414E+02,6.965394E+02,2.105477E-02,6.825484E-02,7.782550E+02,1.638678E+03,4.016680E-02,1.605779E-01,1.790907E+02,2.842885E+02,9.243317E-03,2.785738E-02,2.957415E+02,5.736159E+02,1.526300E-02,5.620928E-02,3.263369E+02,6.394818E+02,1.684315E-02,6.266327E-02,4.326329E+02,5.602805E+02,2.232764E-02,5.490309E-02,1.723026E+02,2.741100E+02,8.892973E-03,2.685986E-02
16:50:00,2.364080E+03,3.952824E+03,1.220121E-01,3.873507E-01,5.170102E+02,7.967196E+02,2.668192E-02,7.807306E-02,7.031719E+02,1.019078E+03,3.629101E-02,9.986217E-02,8.362187E+02,1.062937E+03,4.315701E-02,1.041606E-01,3.696387E+02,5.185619E+02,1.907660E-02,5.081513E-02,3.051932E+02,3.109983E+02,1.575057E-02,3.047520E-02,4.452557E+02,1.012891E+03,2.298040E-02,9.925397E-02,4.065544E+02,6.944740E+02,2.098318E-02,6.805246E-02,7.762618E+02,1.643532E+03,4.006393E-02,1.610535E-01,1.784535E+02,2.836044E+02,9.210430E-03,2.779034E-02,2.952811E+02,5.716045E+02,1.523923E-02,5.601217E-02,3.250598E+02,6.388583E+02,1.677723E-02,6.260218E-02,4.320729E+02,5.552520E+02,2.229874E-02,5.441034E-02,1.717197E+02,2.735958E+02,8.862888E-03,2.680947E-02
17:00:00,2.358982E+03,3.918621E+03,1.217490E-01,3.839990E-01,5.164112E+02,7.925500E+02,2.665101E-02,7.766447E-02,7.018131E+02,1.011414E+03,3.622088E-02,9.911119E-02,8.348407E+02,1.051409E+03,4.308590E-02,1.030310E-01,3.691280E+02,5.177677E+02,1.905024E-02,5.073728E-02,3.048140E+02,3.054156E+02,1.573100E-02,2.992817E-02,4.440894E+02,1.009537E+03,2.292021E-02,9.892521E-02,4.052010E+02,6.927523E+02,2.091333E-02,6.788375E-02,7.743171E+02,1.646032E+03,3.996356E-02,1.612983E-01,1.778328E+02,2.827901E+02,9.178390E-03,2.771055E-02,2.948330E+02,5.686745E+02,1.521611E-02,5.572505E-02,3.238135E+02,6.385254E+02,1.671290E-02,6.256956E-02,4.315285E+02,5.497929E+02,2.227065E-02,5.387540E-02,1.711521E+02,2.730227E+02,8.833592E-03,2.675332E-02
17:10:00,2.354005E+03,3.883078E+03,1.214921E-01,3.805161E-01,5.158288E+02,7.878031E+02,2.662095E-02,7.719931E-02,7.004891E+02,1.003230E+03,3.615254E-02,9.830923E-02,8.334983E+02,1.040665E+03,4.301662E-02,1.019781E-01,3.686313E+02,5.158776E+02,1.902461E-02,5.055205E-02,3.044453E+02,3.003458E+02,1.571197E-02,2.943140E-02,4.429525E+02,1.004908E+03,2.286153E-02,9.847164E-02,4.038801E+02,6.915813E+02,2.084515E-02,6.776902E-02,7.724195E+02,1.646708E+03,3.986562E-02,1.613645E-01,1.772279E+02,2.819041E+02,9.147170E-03,2.762373E-02,2.943969E+02,5.648309E+02,1.519360E-02,5.534840E-02,3.225969E+02,6.386499E+02,1.665011E-02,6.258177E-02,4.309992E+02,5.441822E+02,2.224333E-02,5.332560E-02,1.705992E+02,2.724692E+02,8.805060E-03,2.669908E-02
17:20:00,2.349144E+03,3.845069E+03,1.212412E-01,3.767916E-01,5.152624E+02,7.822562E+02,2.659172E-02,7.665575E-02,6.991988E+02,9.948292E+02,3.608595E-02,9.748597E-02,8.321905E+02,1.030480E+03,4.294912E-02,1.009802E-01,3.681482E+02,5.128663E+02,1.899968E-02,5.025694E-02,3.040868E+02,2.956078E+02,1.569347E-02,2.896713E-02,4.418439E+02,9.988877E+02,2.280431E-02,9.788168E-02,4.025909E+02,6.909257E+02,2.077861E-02,6.770479E-02,7.705675E+02,1.645493E+03,3.977003E-02,1.612455E-01,1.766384E+02,2.809603E+02,9.116744E-03,2.753125E-02,2.939723E+02,5.599223E+02,1.517169E-02,5.486739E-02,3.214093E+02,6.391929E+02,1.658882E-02,6.263499E-02,4.304845E+02,5.383981E+02,2.221676E-02,5.275880E-02,1.700608E+02,2.718886E+02,8.777266E-03,2.664219E-02
17:30:00,2.344397E+03,3.803202E+03,1.209962E-01,3.726888E-01,5.147115E+02,7.756064E+02,2.656329E-02,7.600411E-02,6.979414E+02,9.862952E+02,3.602105E-02,9.664970E-02,8.309162E+02,1.020543E+03,4.288335E-02,1.000064E-01,3.676783E+02,5.086920E+02,1.897543E-02,4.984786E-02,3.037383E+02,2.911079E+02,1.567548E-02,2.852620E-02,4.407630E+02,9.913518E+02,2.274852E-02,9.714321E-02,4.013323E+02,6.905915E+02,2.071366E-02,6.767206E-02,7.687599E+02,1.642003E+03,3.967674E-02,1.609034E-01,1.760638E+02,2.799590E+02,9.087088E-03,2.743313E-02,2.935590E+02,5.538285E+02,1.515036E-02,5.427024E-02,3.202499E+02,6.399768E+02,1.652898E-02,6.271182E-02,4.299838E+02,5.323826E+02,2.219093E-02,5.216934E-02,1.695361E+02,2.711931E+02,8.750190E-03,2.657404E-02
17:40:00,2.339760E+03,3.757146E+03,1.207569E-01,3.681756E-01,5.141756E+02,7.675953E+02,2.653563E-02,7.521906E-02,6.967157E+02,9.783015E+02,3.595780E-02,9.586638E-02,8.296743E+02,1.010625E+03,4.281926E-02,9.903457E-02,3.672211E+02,5.033179E+02,1.895183E-02,4.932123E-02,3.033993E+02,2.867854E+02,1.565799E-02,2.810265E-02,4.397088E+02,9.822039E+02,2.269411E-02,9.624678E-02,4.001037E+02,6.903640E+02,2.065024E-02,6.764979E-02,7.669954E+02,1.635792E+03,3.958567E-02,1.602947E-01,1.755037E+02,2.788954E+02,9.058179E-03,2.732891E-02,2.931566E+02,5.464704E+02,1.512959E-02,5.354920E-02,3.191177E+02,6.408054E+02,1.647054E-02,6.279302E-02,4.294969E+02,5.260730E+02,2.216579E-02,5.155106E-02,1.690250E+02,2.703048E+02,8.723808E-03,2.648700E-02
17:50:00,2.335231E+03,3.707143E+03,1.205232E-01,3.632756E-01,5.136543E+02,7.579761E+02,2.650872E-02,7.427644E-02,6.955209E+02,9.708674E+02,3.589613E-02,9.513791E-02,8.284640E+02,1.000481E+03,4.275679E-02,9.804056E-02,3.667763E+02,4.967153E+02,1.892887E-02,4.867421E-02,3.030695E+02,2.825955E+02,1.564097E-02,2.769208E-02,4.386807E+02,9.713596E+02,2.264105E-02,9.518411E-02,3.989041E+02,6.900139E+02,2.058833E-02,6.761549E-02,7.652729E+02,1.626413E+03,3.949677E-02,1.593756E-01,1.749576E+02,2.777593E+02,9.029995E-03,2.721758E-02,2.927647E+02,5.377889E+02,1.510936E-02,5.269848E-02,3.180122E+02,6.414673E+02,1.641348E-02,6.285789E-02,4.290232E+02,5.193813E+02,2.214135E-02,5.089532E-02,1.685269E+02,2.691725E+02,8.698099E-03,2.637604E-02
18:00:00,2.330806E+03,3.654742E+03,1.202948E-01,3.581406E-01,5.131470E+02,7.469140E+02,2.648254E-02,7.319242E-02,6.943561E+02,9.636588E+02,3.583601E-02,9.443154E-02,8.272844E+02,9.903213E+02,4.269591E-02,9.704497E-02,3.663433E+02,4.890271E+02,1.890653E-02,4.792080E-02,3.027487E+02,2.785414E+02,1.562441E-02,2.729482E-02,4.376777E+02,9.587204E+02,2.258929E-02,9.394557E-02,3.977327E+02,6.894820E+02,2.052787E-02,6.756337E-02,7.635912E+02,1.614186E+03,3.940998E-02,1.581774E-01,1.744252E+02,2.765841E+02,9.002514E-03,2.710243E-02,2.923830E+02,5.279674E+02,1.508967E-02,5.173605E-02,3.169325E+02,6.418898E+02,1.635776E-02,6.289929E-02,4.285623E+02,5.124183E+02,2.211756E-02,5.021301E-02,1.680414E+02,2.678119E+02,8.673044E-03,2.624271E-02
18:10:00,2.435284E+03,3.599758E+03,1.256870E-01,3.527525E-01,5.382443E+02,7.340129E+02,2.777777E-02,7.192818E-02,7.258406E+02,9.556935E+02,3.746094E-02,9.365102E-02,8.657802E+02,9.796734E+02,4.468267E-02,9.600156E-02,3.851346E+02,4.801084E+02,1.987632E-02,4.704683E-02,3.176846E+02,2.745116E+02,1.639523E-02,2.689994E-02,4.544923E+02,9.437311E+02,2.345711E-02,9.247674E-02,4.128600E+02,6.883763E+02,2.130862E-02,6.745503E-02,7.962764E+02,1.598042E+03,4.109690E-02,1.565953E-01,1.803584E+02,2.751944E+02,9.308743E-03,2.696625E-02,3.065563E+02,5.167890E+02,1.582114E-02,5.064066E-02,3.267822E+02,6.417363E+02,1.686613E-02,6.288425E-02,4.487102E+02,5.044623E+02,2.315737E-02,4.943339E-02,1.732509E+02,2.661655E+02,8.941916E-03,2.608138E-02
18:20:00,2.539913E+03,3.542690E+03,1.310866E-01,3.471602E-01,5.633639E+02,7.189406E+02,2.907399E-02,7.045118E-02,7.573671E+02,9.462109E+02,3.908791E-02,9.272181E-02,9.043214E+02,9.681561E+02,4.667159E-02,9.487296E-02,4.039439E+02,4.698961E+02,2.084694E-02,4.604609E-02,3.326334E+02,2.704399E+02,1.716663E-02,2.650096E-02,4.713374E+02,9.262421E+02,2.432647E-02,9.076295E-02,4.280207E+02,6.863982E+02,2.209107E-02,6.726118E-02,8.290156E+02,1.577304E+03,4.278651E-02,1.545631E-01,1.863066E+02,2.735219E+02,9.615731E-03,2.680236E-02,3.207443E+02,5.041519E+02,1.655330E-02,4.940233E-02,3.366602E+02,6.407392E+02,1.737594E-02,6.278653E-02,4.688769E+02,4.952072E+02,2.419804E-02,4.852645E-02,1.784739E+02,2.642522E+02,9.211477E-03,2.589389E-02
18:30:00,2.644720E+03,3.483473E+03,1.364946E-01,3.413573E-01,5.885212E+02,7.007511E+02,3.037166E-02,6.866872E-02,7.889469E+02,9.339782E+02,4.071733E-02,9.152308E-02,9.429255E+02,9.550865E+02,4.866329E-02,9.359223E-02,4.227804E+02,4.580023E+02,2.181866E-02,4.488058E-02,3.476031E+02,2.662655E+02,1.793882E-02,2.609191E-02,4.882169E+02,9.057932E+02,2.519750E-02,8.875912E-02,4.432154E+02,6.829894E+02,2.287520E-02,6.692713E-02,8.618147E+02,1.550044E+03,4.447902E-02,1.518917E-01,1.922703E+02,2.715240E+02,9.923497E-03,2.660658E-02,3.349537E+02,4.896191E+02,1.728634E-02,4.797824E-02,3.465668E+02,6.383830E+02,1.788720E-02,6.255562E-02,4.890739E+02,4.843050E+02,2.523990E-02,4.745811E-02,1.837113E+02,2.621518E+02,9.481761E-03,2.568808E-02
18:40:00,2.749718E+03,3.422465E+03,1.419114E-01,3.353789E-01,6.137125E+02,6.797332E+02,3.167051E-02,6.660908E-02,8.205816E+02,9.188603E+02,4.234920E-02,9.004161E-02,9.815927E+02,9.403990E+02,5.065766E-02,9.215293E-02,4.416422E+02,4.447078E+02,2.279132E-02,4.357781E-02,3.625914E+02,2.619603E+02,1.871164E-02,2.567004E-02,5.051328E+02,8.829179E+02,2.607028E-02,8.651753E-02,4.584466E+02,6.781139E+02,2.366115E-02,6.644935E-02,8.946781E+02,1.517014E+03,4.617458E-02,1.486550E-01,1.982502E+02,2.692047E+02,1.023207E-02,2.637931E-02,3.491834E+02,4.734899E+02,1.802018E-02,4.639771E-02,3.565035E+02,6.346104E+02,1.839997E-02,6.218593E-02,5.092985E+02,4.718714E+02,2.628275E-02,4.623970E-02,1.889636E+02,2.600512E+02,9.752784E-03,2.548223E-02
18:50:00,2.854875E+03,3.358984E+03,1.473356E-01,3.291582E-01,6.389278E+02,6.549960E+02,3.297026E-02,6.418498E-02,8.522612E+02,8.999052E+02,4.398310E-02,8.818410E-02,1.020309E+03,9.234814E+02,5.265414E-02,9.049510E-02,4.605227E+02,4.296387E+02,2.376472E-02,4.210114E-02,3.775936E+02,2.574819E+02,1.948500E-02,2.523120E-02,5.220810E+02,8.573897E+02,2.694460E-02,8.401597E-02,4.737111E+02,6.712116E+02,2.444874E-02,6.577296E-02,9.275975E+02,1.476355E+03,4.787280E-02,1.446707E-01,2.042452E+02,2.665740E+02,1.054139E-02,2.612152E-02,3.634286E+02,4.553779E+02,1.875466E-02,4.462288E-02,3.664685E+02,6.288821E+02,1.891417E-02,6.162457E-02,5.295436E+02,4.577391E+02,2.732641E-02,4.485484E-02,1.942299E+02,2.577648E+02,1.002450E-02,2.525819E-02
19:00:00,2.960165E+03,3.294153E+03,1.527662E-01,3.228052E-01,6.641619E+02,6.272130E+02,3.427086E-02,6.146239E-02,8.839784E+02,8.779173E+02,4.561877E-02,8.602938E-02,1.059064E+03,9.044733E+02,5.465242E-02,8.863241E-02,4.794186E+02,4.132391E+02,2.473884E-02,4.049408E-02,3.926076E+02,2.528037E+02,2.025891E-02,2.477278E-02,5.390583E+02,8.303543E+02,2.782036E-02,8.136672E-02,4.890065E+02,6.624258E+02,2.523788E-02,6.491199E-02,9.605659E+02,1.429539E+03,4.957340E-02,1.400830E-01,2.102544E+02,2.636678E+02,1.085142E-02,2.583674E-02,3.776865E+02,4.357824E+02,1.948973E-02,4.270268E-02,3.764602E+02,6.212884E+02,1.942971E-02,6.088042E-02,5.498055E+02,4.422335E+02,2.837085E-02,4.333539E-02,1.995094E+02,2.551522E+02,1.029688E-02,2.500218E-02
19:10:00,2.956772E+03,3.229243E+03,1.525872E-01,3.164444E-01,6.638216E+02,5.973700E+02,3.425160E-02,5.853795E-02,8.831082E+02,8.538049E+02,4.557251E-02,8.366648E-02,1.058208E+03,8.838169E+02,5.460626E-02,8.660818E-02,4.791153E+02,3.961395E+02,2.472210E-02,3.881845E-02,3.923845E+02,2.479998E+02,2.024646E-02,2.430203E-02,5.382694E+02,8.029689E+02,2.777913E-02,7.868320E-02,4.880595E+02,6.521101E+02,2.518867E-02,6.390109E-02,9.592510E+02,1.378634E+03,4.950451E-02,1.350945E-01,2.098246E+02,2.606153E+02,1.082912E-02,2.553763E-02,3.774108E+02,4.153876E+02,1.947471E-02,4.070417E-02,3.755732E+02,6.120967E+02,1.938375E-02,5.997969E-02,5.494862E+02,4.260783E+02,2.835310E-02,4.175229E-02,1.991190E+02,2.521021E+02,1.027661E-02,2.470330E-02
19:20:00,2.953432E+03,3.165596E+03,1.524112E-01,3.102075E-01,6.634877E+02,5.671372E+02,3.423284E-02,5.557533E-02,8.822543E+02,8.289257E+02,4.552719E-02,8.122846E-02,1.057366E+03,8.622826E+02,5.456100E-02,8.449793E-02,4.788181E+02,3.791995E+02,2.470579E-02,3.715845E-02,3.921671E+02,2.430910E+02,2.023439E-02,2.382101E-02,5.374987E+02,7.763476E+02,2.773886E-02,7.607456E-02,4.871329E+02,6.409519E+02,2.514052E-02,6.280765E-02,9.579611E+02,1.326962E+03,4.943696E-02,1.300311E-01,2.094056E+02,2.574780E+02,1.080736E-02,2.523019E-02,3.771408E+02,3.951606E+02,1.946006E-02,3.872210E-02,3.747066E+02,6.019098E+02,1.933885E-02,5.898143E-02,5.491743E+02,4.099281E+02,2.833586E-02,4.016970E-02,1.987389E+02,2.487283E+02,1.025687E-02,2.437270E-02
19:30:00,2.950109E+03,3.106052E+03,1.522367E-01,3.043727E-01,6.631435E+02,5.386777E+02,3.421405E-02,5.278649E-02,8.814028E+02,8.051709E+02,4.548228E-02,7.890064E-02,1.056518E+03,8.412711E+02,5.451590E-02,8.243893E-02,4.785165E+02,3.634581E+02,2.468956E-02,3.561593E-02,3.919464E+02,2.381989E+02,2.022246E-02,2.334163E-02,5.367404E+02,7.518350E+02,2.769931E-02,7.367259E-02,4.862240E+02,6.299181E+02,2.509333E-02,6.172640E-02,9.566870E+02,1.278633E+03,4.937039E-02,1.252951E-01,2.089958E+02,2.543600E+02,1.078610E-02,2.492466E-02,3.768686E+02,3.763024E+02,1.944553E-02,3.687417E-02,3.738586E+02,5.915891E+02,1.929493E-02,5.797007E-02,5.488571E+02,3.946391E+02,2.831873E-02,3.867150E-02,1.983674E+02,2.451202E+02,1.023759E-02,2.401915E-02
19:40:00,2.946782E+03,3.051465E+03,1.520630E-01,2.990236E-01,6.627913E+02,5.125137E+02,3.419542E-02,5.022264E-02,8.805496E+02,7.829966E+02,4.543765E-02,7.672774E-02,1.055662E+03,8.212450E+02,5.447096E-02,8.047652E-02,4.782113E+02,3.490938E+02,2.467350E-02,3.420837E-02,3.917240E+02,2.333912E+02,2.021076E-02,2.287052E-02,5.359907E+02,7.295681E+02,2.766033E-02,7.149068E-02,4.853285E+02,6.193115E+02,2.504690E-02,6.068704E-02,9.554210E+02,1.234365E+03,4.930448E-02,1.209573E-01,2.085936E+02,2.513177E+02,1.076526E-02,2.462655E-02,3.765947E+02,3.590605E+02,1.943116E-02,3.518465E-02,3.730260E+02,5.814469E+02,1.925183E-02,5.697622E-02,5.485361E+02,3.804672E+02,2.830182E-02,3.728278E-02,1.980032E+02,2.412205E+02,1.021873E-02,2.363702E-02
19:50:00,2.943476E+03,3.003138E+03,1.518912E-01,2.942880E-01,6.624397E+02,4.902140E+02,3.417717E-02,4.803747E-02,8.797027E+02,7.637386E+02,4.539364E-02,7.484063E-02,1.054809E+03,8.031439E+02,5.442661E-02,7.870276E-02,4.779081E+02,3.368576E+02,2.465777E-02,3.300936E-02,3.915036E+02,2.287488E+02,2.019934E-02,2.241561E-02,5.352518E+02,7.103515E+02,2.762202E-02,6.960769E-02,4.844477E+02,6.099322E+02,2.500129E-02,5.976797E-02,9.541688E+02,1.197254E+03,4.923951E-02,1.173208E-01,2.081993E+02,2.484041E+02,1.074486E-02,2.434105E-02,3.763230E+02,3.442759E+02,1.941706E-02,3.373594E-02,3.722092E+02,5.722699E+02,1.920958E-02,5.607696E-02,5.482171E+02,3.679234E+02,2.828527E-02,3.605362E-02,1.976465E+02,2.373412E+02,1.020027E-02,2.325689E-02
20:00:00,2.940209E+03,2.960530E+03,1.517220E-01,2.901129E-01,6.620931E+02,4.717718E+02,3.415928E-02,4.623035E-02,8.788676E+02,7.474310E+02,4.535041E-02,7.324268E-02,1.053967E+03,7.871503E+02,5.438307E-02,7.713554E-02,4.776096E+02,3.266625E+02,2.464235E-02,3.201037E-02,3.912866E+02,2.243413E+02,2.018815E-02,2.198371E-02,5.345255E+02,6.939495E+02,2.758443E-02,6.800052E-02,4.835827E+02,6.018979E+02,2.495654E-02,5.898069E-02,9.529351E+02,1.167059E+03,4.917563E-02,1.143621E-01,2.078131E+02,2.456538E+02,1.072489E-02,2.407156E-02,3.760557E+02,3.318810E+02,1.940325E-02,3.252139E-02,3.714083E+02,5.642379E+02,1.916817E-02,5.528992E-02,5.479030E+02,3.570211E+02,2.826906E-02,3.498532E-02,1.972973E+02,2.337370E+02,1.018221E-02,2.290371E-02
