Time,ROOM_123547F1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_123547F1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_123547F1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_123547F1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_14A32C2F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_14A32C2F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_14A32C2F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_14A32C2F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_3B83C507:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_3B83C507:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_3B83C507:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_3B83C507:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_50399FA2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_50399FA2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_50399FA2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_50399FA2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_64455466:BOSTON LOGAN INTL ARPT ANN HUM_N 99.6% CONDNS DP=>MCDB:Des Heat Load [W],ROOM_64455466:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_64455466:BOSTON LOGAN INTL ARPT ANN HUM_N 99.6% CONDNS DP=>MCDB:Des Heat Mass Flow [kg/s],ROOM_64455466:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7E27C7FA:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7E27C7FA:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7E27C7FA:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7E27C7FA:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_8223911F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_8223911F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_8223911F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_8223911F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_85EBD173:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_85EBD173:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_85EBD173:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_85EBD173:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_A37391F5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_A37391F5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_A37391F5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_A37391F5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B7DA1FB5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B7DA1FB5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B7DA1FB5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B7DA1FB5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C8DF9F13:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C8DF9F13:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C8DF9F13:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C8DF9F13:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E2453104:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E2453104:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E2453104:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E2453104:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
09:30:00,2.489080E+02,2.661914E+02,1.284652E-02,2.608423E-02,1.253750E+03,2.046175E+03,6.470737E-02,2.005108E-01,3.584214E+02,4.156143E+02,1.849890E-02,4.072631E-02,6.353639E+02,8.506212E+02,3.278998E-02,8.335579E-02,3.225932E+02,3.102232E+02,1.664782E-02,3.039980E-02,7.964560E+01,1.376762E+02,4.110842E-03,1.349024E-02,5.514546E+02,5.721489E+02,2.846086E-02,5.606665E-02,6.391071E+02,4.741545E+02,3.298289E-02,4.646501E-02,1.210063E+02,1.487821E+02,6.245459E-03,1.457874E-02,6.302999E+02,9.766013E+02,3.253155E-02,9.569837E-02,4.667175E+02,7.459642E+02,2.408735E-02,7.309824E-02,5.019721E+02,7.169432E+02,2.590789E-02,7.025440E-02
09:40:00,2.452528E+02,2.660128E+02,1.265786E-02,2.606673E-02,1.242610E+03,2.060872E+03,6.413238E-02,2.019509E-01,3.535331E+02,4.157032E+02,1.824660E-02,4.073504E-02,6.311806E+02,8.595952E+02,3.257408E-02,8.423514E-02,3.200178E+02,3.107515E+02,1.651491E-02,3.045157E-02,7.724810E+01,1.370448E+02,3.987098E-03,1.342837E-02,5.461592E+02,5.825246E+02,2.818755E-02,5.708341E-02,6.349358E+02,4.843006E+02,3.276760E-02,4.745929E-02,1.183885E+02,1.480883E+02,6.110344E-03,1.451077E-02,6.211389E+02,9.753704E+02,3.205875E-02,9.557778E-02,4.623068E+02,7.452494E+02,2.385970E-02,7.302816E-02,4.955046E+02,7.291323E+02,2.557409E-02,7.144884E-02
09:50:00,2.419758E+02,2.659434E+02,1.248873E-02,2.605993E-02,1.232354E+03,2.073887E+03,6.360304E-02,2.032262E-01,3.491339E+02,4.161284E+02,1.801954E-02,4.077672E-02,6.274141E+02,8.675431E+02,3.237969E-02,8.501394E-02,3.177528E+02,3.109984E+02,1.639801E-02,3.047575E-02,7.513735E+01,1.365369E+02,3.878153E-03,1.337861E-02,5.413659E+02,5.934422E+02,2.794016E-02,5.815325E-02,6.311969E+02,4.949183E+02,3.257464E-02,4.849978E-02,1.160765E+02,1.475465E+02,5.991011E-03,1.445768E-02,6.127637E+02,9.745767E+02,3.162650E-02,9.550002E-02,4.583403E+02,7.432910E+02,2.365498E-02,7.283623E-02,4.896301E+02,7.418829E+02,2.527089E-02,7.269829E-02
10:00:00,2.390241E+02,2.659247E+02,1.233638E-02,2.605811E-02,1.222841E+03,2.084900E+03,6.311206E-02,2.043053E-01,3.451429E+02,4.168316E+02,1.781356E-02,4.084563E-02,6.239922E+02,8.743215E+02,3.220308E-02,8.567813E-02,3.157456E+02,3.109249E+02,1.629442E-02,3.046854E-02,7.326675E+01,1.361199E+02,3.781603E-03,1.333776E-02,5.369913E+02,6.047512E+02,2.771438E-02,5.926145E-02,6.278148E+02,5.057508E+02,3.240009E-02,4.956132E-02,1.140182E+02,1.471179E+02,5.884777E-03,1.441569E-02,6.050474E+02,9.741201E+02,3.122825E-02,9.545531E-02,4.547447E+02,7.400247E+02,2.346941E-02,7.251614E-02,4.842495E+02,7.549989E+02,2.499318E-02,7.398354E-02
10:10:00,2.363510E+02,2.659436E+02,1.219842E-02,2.605996E-02,1.213968E+03,2.093532E+03,6.265413E-02,2.051511E-01,3.414986E+02,4.177427E+02,1.762546E-02,4.093493E-02,6.208602E+02,8.797387E+02,3.204144E-02,8.620893E-02,3.139542E+02,3.105086E+02,1.620196E-02,3.042774E-02,7.159991E+01,1.357657E+02,3.695571E-03,1.330305E-02,5.329722E+02,6.162990E+02,2.750694E-02,6.039304E-02,6.247316E+02,5.166246E+02,3.224096E-02,5.062688E-02,1.121775E+02,1.467813E+02,5.789773E-03,1.438272E-02,5.978973E+02,9.739331E+02,3.085922E-02,9.543700E-02,4.514637E+02,7.353989E+02,2.330007E-02,7.206282E-02,4.792893E+02,7.683027E+02,2.473718E-02,7.528719E-02
10:20:00,2.339150E+02,2.659760E+02,1.207269E-02,2.606315E-02,1.205644E+03,2.099433E+03,6.222450E-02,2.057293E-01,3.381471E+02,4.188098E+02,1.745248E-02,4.103950E-02,6.179719E+02,8.836118E+02,3.189237E-02,8.658842E-02,3.123432E+02,3.096837E+02,1.611882E-02,3.034690E-02,7.010510E+01,1.354502E+02,3.618417E-03,1.327213E-02,5.292539E+02,6.279415E+02,2.731504E-02,6.153391E-02,6.218987E+02,5.273789E+02,3.209476E-02,5.168072E-02,1.105209E+02,1.465147E+02,5.704271E-03,1.435659E-02,5.912293E+02,9.739537E+02,3.051506E-02,9.543903E-02,4.484483E+02,7.293632E+02,2.314444E-02,7.147135E-02,4.746849E+02,7.816343E+02,2.449953E-02,7.659355E-02
10:30:00,2.316815E+02,2.659043E+02,1.195741E-02,2.605612E-02,1.197792E+03,2.102663E+03,6.181925E-02,2.060457E-01,3.350441E+02,4.198801E+02,1.729233E-02,4.114438E-02,6.152899E+02,8.858969E+02,3.175395E-02,8.681229E-02,3.108838E+02,3.081663E+02,1.604350E-02,3.019820E-02,6.875579E+01,1.351527E+02,3.548774E-03,1.324299E-02,5.257917E+02,6.394700E+02,2.713634E-02,6.266360E-02,6.192771E+02,5.377537E+02,3.195945E-02,5.269737E-02,1.090203E+02,1.462671E+02,5.626819E-03,1.433233E-02,5.849736E+02,9.739493E+02,3.019219E-02,9.543861E-02,4.456588E+02,7.219461E+02,2.300047E-02,7.074451E-02,4.703832E+02,7.948887E+02,2.427751E-02,7.789234E-02
10:40:00,2.296221E+02,2.657698E+02,1.185112E-02,2.604294E-02,1.190353E+03,2.102834E+03,6.143531E-02,2.060624E-01,3.321539E+02,4.209739E+02,1.714315E-02,4.125157E-02,6.127844E+02,8.864298E+02,3.162464E-02,8.686447E-02,3.095522E+02,3.059359E+02,1.597478E-02,2.997962E-02,6.753022E+01,1.348557E+02,3.485517E-03,1.321388E-02,5.225496E+02,6.508412E+02,2.696902E-02,6.377786E-02,6.168354E+02,5.479238E+02,3.183344E-02,5.369395E-02,1.076525E+02,1.460407E+02,5.556224E-03,1.431015E-02,5.790752E+02,9.739688E+02,2.988776E-02,9.544052E-02,4.430627E+02,7.130660E+02,2.286648E-02,6.987432E-02,4.663419E+02,8.079346E+02,2.406892E-02,7.917070E-02
10:50:00,2.277131E+02,2.655789E+02,1.175259E-02,2.602423E-02,1.183278E+03,2.099784E+03,6.107017E-02,2.057635E-01,3.294475E+02,4.220788E+02,1.700347E-02,4.135983E-02,6.104316E+02,8.851360E+02,3.150322E-02,8.673764E-02,3.083295E+02,3.030299E+02,1.591168E-02,2.969484E-02,6.641037E+01,1.345438E+02,3.427717E-03,1.318332E-02,5.194986E+02,6.620044E+02,2.681155E-02,6.487174E-02,6.145485E+02,5.580109E+02,3.171541E-02,5.468239E-02,1.063985E+02,1.458280E+02,5.491500E-03,1.428931E-02,5.734892E+02,9.740270E+02,2.959945E-02,9.544623E-02,4.406341E+02,7.027101E+02,2.274113E-02,6.885951E-02,4.625269E+02,8.206572E+02,2.387202E-02,8.041736E-02
11:00:00,2.259349E+02,2.653426E+02,1.166082E-02,2.600107E-02,1.176528E+03,2.093556E+03,6.072179E-02,2.051531E-01,3.269011E+02,4.231773E+02,1.687204E-02,4.146748E-02,6.082121E+02,8.820013E+02,3.138867E-02,8.643042E-02,3.071998E+02,2.995120E+02,1.585338E-02,2.935010E-02,6.538128E+01,1.342047E+02,3.374601E-03,1.315010E-02,5.166150E+02,6.728815E+02,2.666272E-02,6.593758E-02,6.123961E+02,5.681617E+02,3.160433E-02,5.567709E-02,1.052423E+02,1.456258E+02,5.431825E-03,1.426950E-02,5.681787E+02,9.740991E+02,2.932536E-02,9.545330E-02,4.383513E+02,6.909316E+02,2.262332E-02,6.770530E-02,4.589104E+02,8.329552E+02,2.368536E-02,8.162243E-02
11:10:00,2.242686E+02,2.650419E+02,1.157481E-02,2.597161E-02,1.170061E+03,2.084300E+03,6.038798E-02,2.042460E-01,3.244911E+02,4.242264E+02,1.674765E-02,4.157027E-02,6.061076E+02,8.770755E+02,3.128006E-02,8.594767E-02,3.061491E+02,2.955097E+02,1.579915E-02,2.895789E-02,6.442864E+01,1.338288E+02,3.325431E-03,1.311327E-02,5.138754E+02,6.833603E+02,2.652132E-02,6.696439E-02,6.103594E+02,5.784509E+02,3.149921E-02,5.668534E-02,1.041688E+02,1.454220E+02,5.376419E-03,1.424953E-02,5.631045E+02,9.741569E+02,2.906347E-02,9.545896E-02,4.361938E+02,6.778473E+02,2.251197E-02,6.642313E-02,4.554638E+02,8.447249E+02,2.350747E-02,8.277571E-02
11:20:00,2.227008E+02,2.646826E+02,1.149389E-02,2.593639E-02,1.163851E+03,2.072516E+03,6.006746E-02,2.030911E-01,3.222021E+02,4.252041E+02,1.662951E-02,4.166608E-02,6.041056E+02,8.705810E+02,3.117673E-02,8.531122E-02,3.051668E+02,2.912885E+02,1.574845E-02,2.854423E-02,6.354229E+01,1.334094E+02,3.279683E-03,1.307217E-02,5.112642E+02,6.933710E+02,2.638656E-02,6.794532E-02,6.084250E+02,5.889903E+02,3.139938E-02,5.771812E-02,1.031672E+02,1.452143E+02,5.324722E-03,1.422917E-02,5.582434E+02,9.741948E+02,2.881257E-02,9.546267E-02,4.341474E+02,6.637012E+02,2.240635E-02,6.503692E-02,4.521694E+02,8.558786E+02,2.333744E-02,8.386863E-02
11:30:00,2.212208E+02,2.642694E+02,1.141751E-02,2.589591E-02,1.157878E+03,2.059003E+03,5.975922E-02,2.017669E-01,3.200220E+02,4.261007E+02,1.651699E-02,4.175394E-02,6.021962E+02,8.628594E+02,3.107819E-02,8.455452E-02,3.042445E+02,2.872106E+02,1.570085E-02,2.814462E-02,6.271411E+01,1.329431E+02,3.236937E-03,1.302648E-02,5.087696E+02,7.028395E+02,2.625780E-02,6.887313E-02,6.065826E+02,5.998279E+02,3.130430E-02,5.878013E-02,1.022288E+02,1.450008E+02,5.276287E-03,1.420825E-02,5.535776E+02,9.742114E+02,2.857175E-02,9.546430E-02,4.322011E+02,6.488798E+02,2.230590E-02,6.358455E-02,4.490134E+02,8.663443E+02,2.317455E-02,8.489413E-02
11:40:00,2.198193E+02,2.638098E+02,1.134517E-02,2.585087E-02,1.152126E+03,2.044875E+03,5.946234E-02,2.003824E-01,3.179402E+02,4.269152E+02,1.640954E-02,4.183374E-02,6.003709E+02,8.544371E+02,3.098399E-02,8.372916E-02,3.033751E+02,2.834913E+02,1.565599E-02,2.778017E-02,6.193707E+01,1.324305E+02,3.196831E-03,1.297625E-02,5.063807E+02,7.117223E+02,2.613451E-02,6.974354E-02,6.048234E+02,6.110033E+02,3.121351E-02,5.987523E-02,1.013461E+02,1.447813E+02,5.230727E-03,1.418674E-02,5.490906E+02,9.742103E+02,2.834017E-02,9.546419E-02,4.303451E+02,6.339166E+02,2.221011E-02,6.211829E-02,4.459837E+02,8.760610E+02,2.301818E-02,8.584624E-02
11:50:00,2.184883E+02,2.633143E+02,1.127648E-02,2.580231E-02,1.146578E+03,2.031469E+03,5.917602E-02,1.990687E-01,3.159475E+02,4.276521E+02,1.630670E-02,4.190595E-02,5.986225E+02,8.459911E+02,3.089375E-02,8.290150E-02,3.025528E+02,2.802881E+02,1.561355E-02,2.746629E-02,6.120524E+01,1.318765E+02,3.159058E-03,1.292196E-02,5.040888E+02,7.199601E+02,2.601622E-02,7.055073E-02,6.031398E+02,6.225245E+02,3.112662E-02,6.100422E-02,1.005127E+02,1.445572E+02,5.187716E-03,1.416479E-02,5.447685E+02,9.741997E+02,2.811709E-02,9.546316E-02,4.285712E+02,6.194999E+02,2.211856E-02,6.070558E-02,4.430699E+02,8.849777E+02,2.286779E-02,8.671995E-02
12:00:00,2.172210E+02,2.627970E+02,1.121107E-02,2.575162E-02,1.141222E+03,2.019837E+03,5.889955E-02,1.979288E-01,3.140364E+02,4.286641E+02,1.620806E-02,4.200512E-02,5.969449E+02,8.386731E+02,3.080717E-02,8.218438E-02,3.017725E+02,2.778183E+02,1.557328E-02,2.722427E-02,6.051360E+01,1.312910E+02,3.123360E-03,1.286460E-02,5.018859E+02,7.279392E+02,2.590253E-02,7.133259E-02,6.015256E+02,6.343988E+02,3.104331E-02,6.216782E-02,9.972343E+01,1.443317E+02,5.146978E-03,1.414269E-02,5.405991E+02,9.741923E+02,2.790189E-02,9.546242E-02,4.268724E+02,6.063885E+02,2.203088E-02,5.942079E-02,4.402631E+02,8.930532E+02,2.272292E-02,8.751124E-02
12:10:00,2.160116E+02,2.622787E+02,1.114865E-02,2.570083E-02,1.136044E+03,2.010349E+03,5.863232E-02,1.969991E-01,3.122003E+02,4.304383E+02,1.611329E-02,4.217896E-02,5.953327E+02,8.333071E+02,3.072397E-02,8.165858E-02,3.010301E+02,2.761923E+02,1.553496E-02,2.706496E-02,5.985789E+01,1.306883E+02,3.089516E-03,1.280554E-02,4.997656E+02,7.362207E+02,2.579310E-02,7.214408E-02,5.999753E+02,6.467381E+02,3.096330E-02,6.337698E-02,9.897362E+01,1.441118E+02,5.108278E-03,1.412114E-02,5.365717E+02,9.742172E+02,2.769403E-02,9.546487E-02,4.252427E+02,5.949100E+02,2.194677E-02,5.829603E-02,4.375555E+02,9.002701E+02,2.258318E-02,8.821839E-02
12:20:00,2.148551E+02,2.617741E+02,1.108896E-02,2.565138E-02,1.131035E+03,2.003035E+03,5.837380E-02,1.962825E-01,3.104334E+02,4.334006E+02,1.602210E-02,4.246925E-02,5.937815E+02,8.304948E+02,3.064391E-02,8.138303E-02,3.003220E+02,2.754277E+02,1.549842E-02,2.699006E-02,5.923448E+01,1.300837E+02,3.057339E-03,1.274630E-02,4.977221E+02,7.453044E+02,2.568763E-02,7.303419E-02,5.984843E+02,6.596592E+02,3.088635E-02,6.464315E-02,9.825942E+01,1.439015E+02,5.071415E-03,1.410054E-02,5.326773E+02,9.742918E+02,2.749303E-02,9.547218E-02,4.236768E+02,5.852152E+02,2.186595E-02,5.734607E-02,4.349406E+02,9.066230E+02,2.244822E-02,8.884087E-02
12:30:00,2.137471E+02,2.612979E+02,1.103178E-02,2.560472E-02,1.126185E+03,1.997582E+03,5.812350E-02,1.957482E-01,3.087310E+02,4.379199E+02,1.593423E-02,4.291212E-02,5.922874E+02,8.306143E+02,3.056680E-02,8.139479E-02,2.996452E+02,2.755525E+02,1.546349E-02,2.700231E-02,5.864026E+01,1.294917E+02,3.026669E-03,1.268830E-02,4.957504E+02,7.556194E+02,2.558587E-02,7.404497E-02,5.970485E+02,6.732641E+02,3.081225E-02,6.597633E-02,9.757750E+01,1.437047E+02,5.036220E-03,1.408125E-02,5.289078E+02,9.744359E+02,2.729847E-02,9.548630E-02,4.221703E+02,5.772958E+02,2.178820E-02,5.657008E-02,4.324126E+02,9.120859E+02,2.231774E-02,8.937615E-02
12:40:00,2.126839E+02,2.608623E+02,1.097690E-02,2.556204E-02,1.121487E+03,1.993311E+03,5.788100E-02,1.953297E-01,3.070887E+02,4.443077E+02,1.584947E-02,4.353810E-02,5.908467E+02,8.337829E+02,3.049245E-02,8.170536E-02,2.989971E+02,2.766039E+02,1.543005E-02,2.710535E-02,5.807258E+01,1.289238E+02,2.997369E-03,1.263265E-02,4.938462E+02,7.675224E+02,2.548759E-02,7.521137E-02,5.956646E+02,6.876228E+02,3.074083E-02,6.738338E-02,9.692503E+01,1.435240E+02,5.002543E-03,1.406355E-02,5.252561E+02,9.746680E+02,2.711000E-02,9.550904E-02,4.207193E+02,5.709616E+02,2.171331E-02,5.594944E-02,4.299664E+02,9.166505E+02,2.219149E-02,8.982341E-02
12:50:00,2.116621E+02,2.604753E+02,1.092416E-02,2.552412E-02,1.116932E+03,1.989226E+03,5.764591E-02,1.949295E-01,3.055028E+02,4.528177E+02,1.576762E-02,4.437203E-02,5.894565E+02,8.398373E+02,3.042070E-02,8.229871E-02,2.983755E+02,2.785926E+02,1.539797E-02,2.730025E-02,5.752914E+01,1.283875E+02,2.969320E-03,1.258010E-02,4.920055E+02,7.813034E+02,2.539259E-02,7.656181E-02,5.943294E+02,7.027807E+02,3.067192E-02,6.886876E-02,9.629953E+01,1.433612E+02,4.970260E-03,1.404759E-02,5.217159E+02,9.750031E+02,2.692727E-02,9.554189E-02,4.193202E+02,5.658241E+02,2.164110E-02,5.544605E-02,4.275975E+02,9.203041E+02,2.206922E-02,9.018139E-02
13:00:00,2.106789E+02,2.601400E+02,1.087342E-02,2.549126E-02,1.112514E+03,1.984497E+03,5.741787E-02,1.944661E-01,3.039700E+02,4.633019E+02,1.568851E-02,4.539942E-02,5.881140E+02,8.480393E+02,3.035141E-02,8.310252E-02,2.977785E+02,2.813961E+02,1.536716E-02,2.757500E-02,5.700797E+01,1.278854E+02,2.942420E-03,1.253091E-02,4.902250E+02,7.967545E+02,2.530070E-02,7.807591E-02,5.930401E+02,7.186458E+02,3.060538E-02,7.042342E-02,9.569888E+01,1.432160E+02,4.939258E-03,1.403337E-02,5.182815E+02,9.754499E+02,2.675001E-02,9.558567E-02,4.179699E+02,5.613632E+02,2.157141E-02,5.500896E-02,4.253019E+02,9.230302E+02,2.195073E-02,9.044849E-02
13:10:00,2.097316E+02,2.598661E+02,1.082453E-02,2.546443E-02,1.108226E+03,1.978902E+03,5.719658E-02,1.939179E-01,3.024874E+02,4.754579E+02,1.561198E-02,4.659063E-02,5.868168E+02,8.578550E+02,3.028446E-02,8.406444E-02,2.972043E+02,2.849267E+02,1.533752E-02,2.792099E-02,5.650734E+01,1.274151E+02,2.916580E-03,1.248482E-02,4.885014E+02,8.134607E+02,2.521174E-02,7.971300E-02,5.917943E+02,7.349816E+02,3.054109E-02,7.202421E-02,9.512122E+01,1.430896E+02,4.909444E-03,1.402098E-02,5.149477E+02,9.760273E+02,2.657795E-02,9.564225E-02,4.166659E+02,5.574287E+02,2.150411E-02,5.462344E-02,4.230758E+02,9.247984E+02,2.183584E-02,9.062173E-02
13:20:00,2.088182E+02,2.596541E+02,1.077738E-02,2.544366E-02,1.104063E+03,1.972246E+03,5.698172E-02,1.932656E-01,3.010522E+02,4.889753E+02,1.553791E-02,4.791525E-02,5.855625E+02,8.687784E+02,3.021973E-02,8.513490E-02,2.966515E+02,2.890743E+02,1.530899E-02,2.832744E-02,5.602575E+01,1.269719E+02,2.891723E-03,1.244140E-02,4.868321E+02,8.309937E+02,2.512558E-02,8.143110E-02,5.905899E+02,7.515031E+02,3.047892E-02,7.364319E-02,9.456492E+01,1.429812E+02,4.880731E-03,1.401036E-02,5.117100E+02,9.767350E+02,2.641084E-02,9.571160E-02,4.154054E+02,5.539070E+02,2.143906E-02,5.427836E-02,4.209161E+02,9.255743E+02,2.172438E-02,9.069773E-02
13:30:00,2.079365E+02,2.594992E+02,1.073187E-02,2.542848E-02,1.100020E+03,1.964390E+03,5.677304E-02,1.924957E-01,2.996622E+02,5.035452E+02,1.546617E-02,4.934298E-02,5.843491E+02,8.803357E+02,3.015711E-02,8.626745E-02,2.961188E+02,2.937203E+02,1.528150E-02,2.878272E-02,5.556188E+01,1.265504E+02,2.867781E-03,1.240010E-02,4.852144E+02,8.489289E+02,2.504209E-02,8.318860E-02,5.894247E+02,7.679148E+02,3.041879E-02,7.525141E-02,9.402855E+01,1.428890E+02,4.853048E-03,1.400133E-02,5.085641E+02,9.775590E+02,2.624846E-02,9.579234E-02,4.141865E+02,5.507102E+02,2.137614E-02,5.396512E-02,4.188198E+02,9.253395E+02,2.161618E-02,9.067469E-02
13:40:00,2.070847E+02,2.593941E+02,1.068791E-02,2.541818E-02,1.096091E+03,1.955246E+03,5.657028E-02,1.915996E-01,2.983151E+02,5.188727E+02,1.539664E-02,5.084495E-02,5.831749E+02,8.920974E+02,3.009651E-02,8.742002E-02,2.956049E+02,2.987469E+02,1.525498E-02,2.927531E-02,5.511456E+01,1.261453E+02,2.844693E-03,1.236041E-02,4.836460E+02,8.668678E+02,2.496115E-02,8.494645E-02,5.882969E+02,7.839399E+02,3.036059E-02,7.682173E-02,9.351085E+01,1.428107E+02,4.826327E-03,1.399366E-02,5.055060E+02,9.784759E+02,2.609063E-02,9.588220E-02,4.130069E+02,5.477646E+02,2.131527E-02,5.367649E-02,4.167841E+02,9.240592E+02,2.151111E-02,9.054921E-02
13:50:00,2.062612E+02,2.593298E+02,1.064541E-02,2.541188E-02,1.092272E+03,1.944717E+03,5.637320E-02,1.905679E-01,2.970090E+02,5.346852E+02,1.532923E-02,5.239442E-02,5.820379E+02,9.036904E+02,3.003783E-02,8.855604E-02,2.951089E+02,3.040424E+02,1.522938E-02,2.979422E-02,5.468276E+01,1.257514E+02,2.822406E-03,1.232181E-02,4.821248E+02,8.844437E+02,2.488263E-02,8.666871E-02,5.872049E+02,7.993209E+02,3.030423E-02,7.832892E-02,9.301068E+01,1.427432E+02,4.800512E-03,1.398704E-02,5.025323E+02,9.794556E+02,2.593714E-02,9.597821E-02,4.118649E+02,5.450067E+02,2.125633E-02,5.340626E-02,4.148064E+02,9.217045E+02,2.140904E-02,9.031845E-02
14:00:00,2.054645E+02,2.592968E+02,1.060429E-02,2.540865E-02,1.088560E+03,1.932759E+03,5.618159E-02,1.893961E-01,2.957420E+02,5.507338E+02,1.526384E-02,5.396701E-02,5.809367E+02,9.147866E+02,2.998100E-02,8.964338E-02,2.946297E+02,3.095024E+02,1.520465E-02,3.032927E-02,5.426557E+01,1.253639E+02,2.800873E-03,1.228384E-02,4.806487E+02,9.013409E+02,2.480645E-02,8.832445E-02,5.861471E+02,8.138359E+02,3.024964E-02,7.975126E-02,9.252706E+01,1.426830E+02,4.775551E-03,1.398115E-02,4.996394E+02,9.804632E+02,2.578784E-02,9.607694E-02,4.107588E+02,5.423812E+02,2.119924E-02,5.314899E-02,4.128844E+02,9.182537E+02,2.130984E-02,8.998027E-02
