Time,ROOM_123E4ED7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_123E4ED7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_123E4ED7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_123E4ED7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_29CCD222:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_29CCD222:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_29CCD222:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_29CCD222:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2D440776:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2D440776:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2D440776:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2D440776:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_605D1C81:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_605D1C81:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_605D1C81:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_605D1C81:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_6D372D36:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_6D372D36:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_6D372D36:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_6D372D36:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7F8DA5DF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7F8DA5DF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7F8DA5DF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7F8DA5DF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_91ED6DCF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_91ED6DCF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_91ED6DCF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_91ED6DCF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_97011B0B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_97011B0B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_97011B0B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_97011B0B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_9BB8AE6D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_9BB8AE6D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_9BB8AE6D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_9BB8AE6D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_ADE91DED:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_ADE91DED:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_ADE91DED:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_ADE91DED:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_AE88A846:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_AE88A846:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_AE88A846:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_AE88A846:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C7B3DA76:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C7B3DA76:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C7B3DA76:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C7B3DA76:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D27E9E6E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D27E9E6E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D27E9E6E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D27E9E6E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DABAC803:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DABAC803:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DABAC803:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DABAC803:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E4EA3CC4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E4EA3CC4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E4EA3CC4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E4EA3CC4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
23:00:00,0.000000E+00,2.041299E+02,0.000000E+00,1.576457E-02,9.572197E+01,1.051997E+02,3.848391E-03,8.125518E-03,1.154367E+02,1.365383E+02,4.642625E-03,1.054490E-02,1.136415E+02,8.398274E+01,4.570710E-03,6.485764E-03,8.992815E+01,1.050521E+02,3.614898E-03,8.114290E-03,4.387994E+02,3.107876E+02,1.763643E-02,2.402849E-02,0.000000E+00,2.612399E+01,0.000000E+00,2.018910E-03,0.000000E+00,1.235476E+01,0.000000E+00,9.556587E-04,1.863603E+02,4.247724E+01,7.492955E-03,3.279857E-03,7.263009E+01,2.373072E+02,2.929248E-03,1.834617E-02,1.634316E+02,2.637845E+02,6.573664E-03,2.039343E-02,4.222421E+02,2.998681E+02,1.697081E-02,2.317967E-02,1.029927E+02,2.414832E+02,4.149168E-03,1.865889E-02,9.174769E+01,5.751128E+01,3.689416E-03,4.441105E-03,3.153219E+02,1.649684E+02,1.267788E-02,1.275241E-02
23:10:00,0.000000E+00,2.421630E+02,0.000000E+00,1.869682E-02,1.331617E+02,1.287996E+02,5.353004E-03,9.945666E-03,1.550616E+02,1.600227E+02,6.235032E-03,1.235452E-02,1.485401E+02,1.003571E+02,5.973139E-03,7.747877E-03,1.256591E+02,1.286546E+02,5.050841E-03,9.934528E-03,5.406015E+02,3.517412E+02,2.172687E-02,2.718130E-02,0.000000E+00,3.428482E+01,0.000000E+00,2.648504E-03,0.000000E+00,1.704213E+01,0.000000E+00,1.317287E-03,2.160109E+02,5.055442E+01,8.682708E-03,3.903057E-03,1.055429E+02,2.696659E+02,4.251971E-03,2.083703E-02,2.191828E+02,2.995006E+02,8.814155E-03,2.314291E-02,5.284970E+02,3.422992E+02,2.123984E-02,2.644780E-02,1.460429E+02,2.783377E+02,5.879287E-03,2.149996E-02,1.200746E+02,6.972554E+01,4.827742E-03,5.383375E-03,3.735469E+02,1.846097E+02,1.501618E-02,1.426538E-02
23:20:00,0.000000E+00,2.723767E+02,0.000000E+00,2.102139E-02,1.732274E+02,1.482014E+02,6.963035E-03,1.143710E-02,1.921241E+02,1.789496E+02,7.723947E-03,1.381180E-02,1.767972E+02,1.139541E+02,7.108016E-03,8.794767E-03,1.641297E+02,1.479574E+02,6.596779E-03,1.141808E-02,6.071586E+02,3.808055E+02,2.439912E-02,2.939427E-02,0.000000E+00,4.079224E+01,0.000000E+00,3.149647E-03,0.000000E+00,2.180056E+01,0.000000E+00,1.683948E-03,2.344927E+02,5.725790E+01,9.422509E-03,4.419260E-03,1.421942E+02,2.938488E+02,5.724863E-03,2.268114E-02,2.716708E+02,3.258291E+02,1.092329E-02,2.514990E-02,5.990377E+02,3.742412E+02,2.407310E-02,2.888691E-02,1.928896E+02,3.062607E+02,7.761876E-03,2.363902E-02,1.432037E+02,7.959338E+01,5.756961E-03,6.142321E-03,4.095562E+02,1.992877E+02,1.645901E-02,1.538230E-02
23:30:00,0.000000E+00,2.921897E+02,0.000000E+00,2.254330E-02,2.040574E+02,1.619526E+02,8.201134E-03,1.249588E-02,2.197251E+02,1.913958E+02,8.831584E-03,1.476764E-02,1.967435E+02,1.233743E+02,7.907106E-03,9.519317E-03,1.948206E+02,1.618205E+02,7.829716E-03,1.248570E-02,6.467080E+02,3.977568E+02,2.598700E-02,3.069095E-02,0.000000E+00,4.672786E+01,0.000000E+00,3.605357E-03,0.000000E+00,2.628168E+01,0.000000E+00,2.027691E-03,2.476274E+02,6.215763E+01,9.949007E-03,4.796252E-03,1.772522E+02,3.089734E+02,7.133027E-03,2.383951E-02,3.103205E+02,3.420043E+02,1.247319E-02,2.638837E-02,6.438231E+02,3.942208E+02,2.587124E-02,3.041802E-02,2.328770E+02,3.236646E+02,9.368043E-03,2.497291E-02,1.594076E+02,8.690228E+01,6.406307E-03,6.705230E-03,4.324408E+02,2.084930E+02,1.737573E-02,1.608784E-02
23:40:00,0.000000E+00,3.028404E+02,0.000000E+00,2.336512E-02,2.262431E+02,1.681616E+02,9.091762E-03,1.297496E-02,2.396775E+02,1.984126E+02,9.631446E-03,1.530925E-02,2.122848E+02,1.286157E+02,8.530346E-03,9.923899E-03,2.168971E+02,1.682079E+02,8.716206E-03,1.297857E-02,6.771944E+02,4.056396E+02,2.721103E-02,3.129972E-02,5.334258E-01,5.070283E+01,2.155932E-05,3.911966E-03,0.000000E+00,2.950425E+01,0.000000E+00,2.276242E-03,2.591838E+02,6.508005E+01,1.041280E-02,5.021881E-03,2.069489E+02,3.170123E+02,8.320446E-03,2.446006E-02,3.367627E+02,3.503350E+02,1.353298E-02,2.703151E-02,6.784686E+02,4.045495E+02,2.726228E-02,3.121553E-02,2.645684E+02,3.328926E+02,1.063505E-02,2.568521E-02,1.722389E+02,9.093965E+01,6.921056E-03,7.016875E-03,4.516102E+02,2.132491E+02,1.814516E-02,1.645519E-02
23:50:00,0.000000E+00,3.130736E+02,0.000000E+00,2.415470E-02,2.438118E+02,1.751377E+02,9.797518E-03,1.351336E-02,2.557370E+02,2.044154E+02,1.027650E-02,1.577260E-02,2.249653E+02,1.334703E+02,9.039621E-03,1.029861E-02,2.349673E+02,1.753547E+02,9.442134E-03,1.353015E-02,7.005888E+02,4.113413E+02,2.815022E-02,3.174006E-02,2.894783E+00,5.427391E+01,1.164656E-04,4.187527E-03,0.000000E+00,3.225149E+01,0.000000E+00,2.488188E-03,2.690478E+02,6.756984E+01,1.080874E-02,5.214105E-03,2.242686E+02,3.233220E+02,9.012578E-03,2.494712E-02,3.576501E+02,3.567317E+02,1.437195E-02,2.752535E-02,7.066875E+02,4.125374E+02,2.839535E-02,3.183230E-02,2.844368E+02,3.404914E+02,1.143040E-02,2.627174E-02,1.824964E+02,9.490701E+01,7.332980E-03,7.323103E-03,4.671661E+02,2.164771E+02,1.876958E-02,1.670453E-02
24:00:00,0.000000E+00,3.208671E+02,0.000000E+00,2.475606E-02,2.568717E+02,1.803941E+02,1.032208E-02,1.391908E-02,2.684523E+02,2.088611E+02,1.078719E-02,1.611579E-02,2.357376E+02,1.371087E+02,9.472249E-03,1.057947E-02,2.484403E+02,1.807915E+02,9.983300E-03,1.394981E-02,7.200289E+02,4.148254E+02,2.893059E-02,3.200923E-02,5.945251E+00,5.750836E+01,2.390633E-04,4.437120E-03,0.000000E+00,3.512355E+01,0.000000E+00,2.709764E-03,2.779201E+02,6.943102E+01,1.116490E-02,5.357811E-03,2.395098E+02,3.277987E+02,9.624845E-03,2.529272E-02,3.732040E+02,3.611102E+02,1.499663E-02,2.786342E-02,7.305399E+02,4.179492E+02,2.935301E-02,3.225024E-02,3.002398E+02,3.459348E+02,1.206518E-02,2.669194E-02,1.910559E+02,9.794784E+01,7.676696E-03,7.557835E-03,4.808591E+02,2.184686E+02,1.931922E-02,1.685840E-02
Peak,6.652195E+02,1.148012E+03,3.409519E-02,1.124942E-01,7.779612E+02,8.311798E+02,3.994536E-02,8.144940E-02,7.596504E+02,1.175925E+03,3.901227E-02,1.152308E-01,6.092773E+02,8.138860E+02,3.129851E-02,7.975404E-02,7.832990E+02,1.039186E+03,4.021972E-02,1.018320E-01,1.433819E+03,1.744788E+03,7.364226E-02,1.709787E-01,2.584826E+02,3.354851E+02,1.327317E-02,3.287376E-02,1.260812E+02,1.623354E+02,6.467937E-03,1.577348E-02,4.890015E+02,4.481820E+02,2.523154E-02,4.391908E-02,8.540244E+02,1.350358E+03,4.383627E-02,1.323240E-01,1.030039E+03,1.425201E+03,5.288297E-02,1.396592E-01,1.546426E+03,1.823029E+03,7.943536E-02,1.786448E-01,9.858939E+02,1.446885E+03,5.060647E-02,1.417832E-01,4.953564E+02,6.620915E+02,2.544918E-02,6.487943E-02,8.736431E+02,1.056770E+03,4.508083E-02,1.035568E-01

Peak Vol Flow (m3/s),,,2.833115E-02,9.347621E-02,,,3.319231E-02,6.767979E-02,,,3.241697E-02,9.575017E-02,,,2.600727E-02,6.627105E-02,,,3.342029E-02,8.461658E-02,,,6.119250E-02,1.420735E-01,,,1.102925E-02,2.731621E-02,,,5.374486E-03,1.310686E-02,,,2.096596E-02,3.649424E-02,,,3.642543E-02,1.099537E-01,,,4.394272E-02,1.160488E-01,,,6.600624E-02,1.484436E-01,,,4.205108E-02,1.178137E-01,,,2.114682E-02,5.391109E-02,,,3.745959E-02,8.604978E-02
