Time,ROOM_0F2955AD:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0F2955AD:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0F2955AD:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0F2955AD:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_167A649D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_167A649D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_167A649D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_167A649D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_21ED5075:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_21ED5075:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_21ED5075:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_21ED5075:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_32F964D5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_32F964D5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_32F964D5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_32F964D5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4742F51F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4742F51F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4742F51F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4742F51F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4C2D24B9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4C2D24B9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4C2D24B9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4C2D24B9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4F9EE72E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4F9EE72E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4F9EE72E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4F9EE72E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B1FA130A:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B1FA130A:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B1FA130A:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B1FA130A:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B33EAB3D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B33EAB3D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B33EAB3D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B33EAB3D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_BE96053F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_BE96053F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_BE96053F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_BE96053F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C1230868:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C1230868:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C1230868:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C1230868:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C466F578:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C466F578:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C466F578:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C466F578:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D8482C34:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D8482C34:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D8482C34:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D8482C34:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
04:20:00,3.765226E+02,1.845826E+02,1.512914E-02,1.424252E-02,9.239107E+02,6.938475E+02,3.712484E-02,5.353698E-02,7.764290E+02,1.435820E+02,3.119001E-02,1.108020E-02,1.876625E+02,4.022964E+01,7.539500E-03,3.104351E-03,3.699368E+02,2.165054E+02,1.486450E-02,1.670570E-02,4.904413E+02,3.668556E+02,1.970741E-02,2.830604E-02,3.957242E+02,6.745666E+01,1.589723E-02,5.205499E-03,3.586948E+02,1.741024E+02,1.441272E-02,1.343390E-02,2.580357E+02,2.678290E+01,1.036505E-02,2.066791E-03,3.383265E+02,8.696337E+01,1.359288E-02,6.710517E-03,1.232591E+02,1.944149E+02,4.953271E-03,1.499998E-02,4.779021E+02,2.972090E+02,1.920332E-02,2.293239E-02,2.501853E+02,3.012464E+02,1.005385E-02,2.324271E-02
04:30:00,3.792367E+02,1.845199E+02,1.523820E-02,1.423768E-02,9.308200E+02,6.921950E+02,3.740248E-02,5.340948E-02,7.783626E+02,1.416940E+02,3.126769E-02,1.093449E-02,1.885675E+02,4.012817E+01,7.575862E-03,3.096520E-03,3.726459E+02,2.158040E+02,1.497336E-02,1.665158E-02,4.947266E+02,3.673298E+02,1.987963E-02,2.834262E-02,3.968634E+02,6.682740E+01,1.594300E-02,5.156938E-03,3.612517E+02,1.740818E+02,1.451546E-02,1.343231E-02,2.586695E+02,2.648388E+01,1.039052E-02,2.043712E-03,3.398261E+02,8.668565E+01,1.365313E-02,6.689086E-03,1.257589E+02,1.942847E+02,5.053730E-03,1.498993E-02,4.816733E+02,2.969650E+02,1.935486E-02,2.291356E-02,2.544486E+02,3.019536E+02,1.022517E-02,2.329727E-02
04:40:00,3.818775E+02,1.857697E+02,1.534431E-02,1.433412E-02,9.375854E+02,6.914845E+02,3.767434E-02,5.335466E-02,7.802347E+02,1.411865E+02,3.134290E-02,1.089531E-02,1.894359E+02,4.004936E+01,7.610753E-03,3.090438E-03,3.752827E+02,2.158309E+02,1.507932E-02,1.665366E-02,4.989340E+02,3.685240E+02,2.004871E-02,2.843477E-02,3.979630E+02,6.638915E+01,1.598717E-02,5.123115E-03,3.637387E+02,1.746412E+02,1.461540E-02,1.347547E-02,2.592779E+02,2.625883E+01,1.041496E-02,2.026342E-03,3.412753E+02,8.649602E+01,1.371136E-02,6.674451E-03,1.281760E+02,1.943020E+02,5.150865E-03,1.499127E-02,4.853520E+02,2.981843E+02,1.950269E-02,2.300764E-02,2.585612E+02,3.033445E+02,1.039044E-02,2.340458E-02
04:50:00,3.844481E+02,1.898549E+02,1.544761E-02,1.464934E-02,9.442109E+02,6.918365E+02,3.794058E-02,5.338182E-02,7.820484E+02,1.433351E+02,3.141576E-02,1.106114E-02,1.902703E+02,4.000916E+01,7.644278E-03,3.087335E-03,3.778502E+02,2.171920E+02,1.518249E-02,1.675869E-02,5.030634E+02,3.709884E+02,2.021465E-02,2.862492E-02,3.990252E+02,6.619145E+01,1.602985E-02,5.107858E-03,3.661589E+02,1.762765E+02,1.471265E-02,1.360166E-02,2.598626E+02,2.612862E+01,1.043845E-02,2.016293E-03,3.426769E+02,8.640957E+01,1.376767E-02,6.667780E-03,1.305127E+02,1.945130E+02,5.244767E-03,1.500755E-02,4.889417E+02,3.024758E+02,1.964695E-02,2.333879E-02,2.625268E+02,3.062576E+02,1.054980E-02,2.362935E-02
05:00:00,3.869524E+02,1.985401E+02,1.554824E-02,1.531955E-02,9.507027E+02,6.934279E+02,3.820145E-02,5.350463E-02,7.838066E+02,1.495802E+02,3.148639E-02,1.154315E-02,1.910733E+02,4.003517E+01,7.676545E-03,3.089341E-03,3.803522E+02,2.204317E+02,1.528303E-02,1.700869E-02,5.071164E+02,3.752701E+02,2.037753E-02,2.895531E-02,4.000524E+02,6.627992E+01,1.607112E-02,5.114687E-03,3.685159E+02,1.795019E+02,1.480737E-02,1.385055E-02,2.604254E+02,2.612301E+01,1.046106E-02,2.015860E-03,3.440339E+02,8.644222E+01,1.382220E-02,6.670300E-03,1.327719E+02,1.949864E+02,5.335556E-03,1.504408E-02,4.924468E+02,3.117904E+02,1.978780E-02,2.405754E-02,2.663496E+02,3.117261E+02,1.070343E-02,2.405129E-02
05:10:00,4.452895E+02,2.391910E+02,1.814036E-02,1.866739E-02,1.111501E+03,7.725873E+02,4.523715E-02,6.014366E-02,8.381106E+02,1.815881E+02,3.412995E-02,1.418456E-02,2.106086E+02,4.750698E+01,8.590371E-03,3.709274E-03,4.381909E+02,2.525839E+02,1.785121E-02,1.968753E-02,6.054494E+02,4.283517E+02,2.464718E-02,3.336117E-02,4.307539E+02,7.805715E+01,1.754829E-02,6.088383E-03,4.234518E+02,2.092516E+02,1.725119E-02,1.631130E-02,2.783821E+02,3.224147E+01,1.134458E-02,2.519934E-03,3.790850E+02,1.004964E+02,1.544773E-02,7.833740E-03,1.773310E+02,2.182874E+02,7.226787E-03,1.700376E-02,5.769346E+02,3.662996E+02,2.349689E-02,2.856113E-02,3.472923E+02,3.599914E+02,1.414051E-02,2.805097E-02
05:20:00,4.645895E+02,2.682555E+02,1.921486E-02,2.130412E-02,1.132824E+03,7.920027E+02,4.673438E-02,6.252710E-02,8.632188E+02,2.069164E+02,3.569780E-02,1.645863E-02,2.247490E+02,5.307725E+01,9.323142E-03,4.219758E-03,4.572306E+02,2.692402E+02,1.891035E-02,2.131835E-02,6.232650E+02,4.477420E+02,2.572723E-02,3.538929E-02,4.473464E+02,8.460674E+01,1.851365E-02,6.709369E-03,4.423626E+02,2.246858E+02,1.829773E-02,1.779510E-02,2.916861E+02,3.709424E+01,1.208261E-02,2.955063E-03,3.963649E+02,1.071843E+02,1.640918E-02,8.488662E-03,1.892456E+02,2.279828E+02,7.825869E-03,1.802888E-02,5.970685E+02,3.991558E+02,2.467016E-02,3.163856E-02,3.624269E+02,3.839618E+02,1.495917E-02,3.039122E-02
05:30:00,5.081956E+02,3.137034E+02,2.135419E-02,2.531361E-02,1.243669E+03,8.507917E+02,5.215309E-02,6.820730E-02,9.022946E+02,2.443068E+02,3.787620E-02,1.974201E-02,2.417786E+02,6.056224E+01,1.018248E-02,4.890618E-03,5.005519E+02,2.985608E+02,2.103327E-02,2.400955E-02,6.945768E+02,4.910916E+02,2.915086E-02,3.942502E-02,4.707561E+02,9.543193E+01,1.977712E-02,7.688026E-03,4.836298E+02,2.522054E+02,2.032370E-02,2.029144E-02,3.066914E+02,4.351702E+01,1.289486E-02,3.521493E-03,4.234231E+02,1.192119E+02,1.779877E-02,9.590718E-03,2.237012E+02,2.469201E+02,9.412909E-03,1.982801E-02,6.585331E+02,4.562472E+02,2.765408E-02,3.674619E-02,4.227874E+02,4.292644E+02,1.775967E-02,3.451911E-02
05:40:00,5.423237E+02,3.591876E+02,2.307986E-02,2.933502E-02,1.325261E+03,8.990280E+02,5.629416E-02,7.300854E-02,9.340571E+02,2.822418E+02,3.973510E-02,2.307826E-02,2.561121E+02,6.728040E+01,1.092423E-02,5.497317E-03,5.344483E+02,3.247896E+02,2.274485E-02,2.644598E-02,7.475650E+02,5.280122E+02,3.177428E-02,4.292794E-02,4.899787E+02,1.050410E+02,2.085773E-02,8.565442E-03,5.160575E+02,2.771212E+02,2.196388E-02,2.257370E-02,3.194086E+02,4.940491E+01,1.360720E-02,4.043291E-03,4.453912E+02,1.295095E+02,1.896620E-02,1.054824E-02,2.496241E+02,2.628155E+02,1.062758E-02,2.137333E-02,7.051240E+02,5.125732E+02,2.998859E-02,4.179948E-02,4.670407E+02,4.714855E+02,1.985696E-02,3.839448E-02
05:50:00,5.739575E+02,4.056326E+02,2.469795E-02,3.345533E-02,1.402319E+03,9.453745E+02,6.024093E-02,7.765638E-02,9.633628E+02,3.211078E+02,4.148759E-02,2.650761E-02,2.691283E+02,7.378272E+01,1.160884E-02,6.086029E-03,5.658907E+02,3.497913E+02,2.435061E-02,2.878751E-02,7.972819E+02,5.629843E+02,3.425708E-02,4.627642E-02,5.075768E+02,1.144391E+02,2.186791E-02,9.425975E-03,5.460878E+02,3.013424E+02,2.350062E-02,2.480472E-02,3.309396E+02,5.518532E+01,1.426797E-02,4.556314E-03,4.655414E+02,1.394215E+02,2.005494E-02,1.147374E-02,2.736626E+02,2.778577E+02,1.176115E-02,2.284827E-02,7.485632E+02,5.707602E+02,3.218737E-02,4.702844E-02,5.083070E+02,5.141106E+02,2.182583E-02,4.231443E-02
06:00:00,6.036879E+02,4.512714E+02,2.623420E-02,3.753820E-02,1.475754E+03,9.904684E+02,6.403294E-02,8.220540E-02,9.908434E+02,3.594178E+02,4.316120E-02,2.991506E-02,2.810818E+02,8.015296E+01,1.224739E-02,6.663964E-03,5.954584E+02,3.730858E+02,2.587579E-02,3.099752E-02,8.443666E+02,5.957201E+02,3.662709E-02,4.944993E-02,5.239250E+02,1.237239E+02,2.282396E-02,1.027813E-02,5.742721E+02,3.244617E+02,2.495795E-02,2.695380E-02,3.415301E+02,6.091181E+01,1.488788E-02,5.065269E-03,4.842815E+02,1.491126E+02,2.108275E-02,1.238115E-02,2.960880E+02,2.922489E+02,1.282539E-02,2.427025E-02,7.895260E+02,6.292168E+02,3.427982E-02,5.231264E-02,5.469995E+02,5.565498E+02,2.368419E-02,4.623634E-02
06:10:00,6.153021E+02,4.956521E+02,2.726729E-02,4.173097E-02,1.503162E+03,1.029566E+03,6.658277E-02,8.663203E-02,9.803632E+02,3.964909E+02,4.341757E-02,3.339034E-02,2.836526E+02,8.597988E+01,1.257719E-02,7.240348E-03,6.070660E+02,3.929083E+02,2.690188E-02,3.306770E-02,8.686574E+02,6.234285E+02,3.849323E-02,5.246036E-02,5.206614E+02,1.322195E+02,2.306537E-02,1.113311E-02,5.849910E+02,3.450780E+02,2.592407E-02,2.904574E-02,3.390065E+02,6.636097E+01,1.501972E-02,5.590071E-03,4.861097E+02,1.576346E+02,2.154133E-02,1.326996E-02,3.143832E+02,3.040915E+02,1.395199E-02,2.558817E-02,8.084394E+02,6.874016E+02,3.582754E-02,5.787210E-02,5.765455E+02,5.972424E+02,2.557122E-02,5.027059E-02
06:20:00,6.246039E+02,5.440536E+02,2.807152E-02,4.634706E-02,1.526746E+03,1.091429E+03,6.848129E-02,9.284572E-02,9.682960E+02,4.357368E+02,4.350468E-02,3.713191E-02,2.850176E+02,9.240760E+01,1.283950E-02,7.876725E-03,6.164023E+02,4.173391E+02,2.770193E-02,3.551704E-02,8.898044E+02,6.624205E+02,3.994477E-02,5.635599E-02,5.162191E+02,1.426994E+02,2.320845E-02,1.215826E-02,5.933680E+02,3.702179E+02,2.666914E-02,3.151656E-02,3.356155E+02,7.223589E+01,1.509989E-02,6.161339E-03,4.863913E+02,1.688566E+02,2.187388E-02,1.437993E-02,3.323697E+02,3.207954E+02,1.496038E-02,2.729578E-02,8.248497E+02,7.549937E+02,3.705146E-02,6.431440E-02,6.055088E+02,6.476358E+02,2.721501E-02,5.514531E-02
06:30:00,6.307505E+02,5.850676E+02,2.883047E-02,5.040350E-02,1.541967E+03,1.137806E+03,7.036718E-02,9.790007E-02,9.544277E+02,4.693613E+02,4.356752E-02,4.044540E-02,2.852600E+02,9.798811E+01,1.306107E-02,8.448947E-03,6.225323E+02,4.354119E+02,2.845413E-02,3.747238E-02,9.047343E+02,6.904423E+02,4.133018E-02,5.940952E-02,5.105478E+02,1.514865E+02,2.332298E-02,1.305657E-02,5.988941E+02,3.895019E+02,2.737508E-02,3.353482E-02,3.313709E+02,7.747547E+01,1.514713E-02,6.685088E-03,4.851151E+02,1.778591E+02,2.217487E-02,1.532221E-02,3.464864E+02,3.334613E+02,1.588116E-02,2.869662E-02,8.360687E+02,8.135172E+02,3.820599E-02,7.009179E-02,6.276648E+02,6.895858E+02,2.872851E-02,5.939153E-02
06:40:00,6.355641E+02,6.254294E+02,2.948662E-02,5.441131E-02,1.555169E+03,1.188318E+03,7.203549E-02,1.032718E-01,9.394843E+02,5.020436E+02,4.354902E-02,4.368529E-02,2.847194E+02,1.038238E+02,1.323409E-02,9.039971E-03,6.273568E+02,4.534010E+02,2.910507E-02,3.940789E-02,9.181361E+02,7.194001E+02,4.256663E-02,6.251752E-02,5.040915E+02,1.607607E+02,2.338277E-02,1.399237E-02,6.030822E+02,4.087285E+02,2.798061E-02,3.553787E-02,3.265257E+02,8.294475E+01,1.515623E-02,7.226631E-03,4.828582E+02,1.874236E+02,2.240800E-02,1.630572E-02,3.595997E+02,3.469871E+02,1.671876E-02,3.015920E-02,8.458670E+02,8.732853E+02,3.923110E-02,7.598646E-02,6.484187E+02,7.329483E+02,3.010832E-02,6.375331E-02
06:50:00,6.390093E+02,6.642433E+02,3.006807E-02,5.830195E-02,1.565518E+03,1.240122E+03,7.355188E-02,1.087531E-01,9.236131E+02,5.332042E+02,4.347684E-02,4.680722E-02,2.835208E+02,1.096731E+02,1.337038E-02,9.631176E-03,6.308122E+02,4.704231E+02,2.968146E-02,4.125733E-02,9.294054E+02,7.479684E+02,4.368942E-02,6.558788E-02,4.969672E+02,1.701346E+02,2.340428E-02,1.493657E-02,6.059732E+02,4.268683E+02,2.851518E-02,3.744624E-02,3.211813E+02,8.848432E+01,1.513666E-02,7.774057E-03,4.797618E+02,1.969273E+02,2.259398E-02,1.728203E-02,3.713306E+02,3.604469E+02,1.748337E-02,3.161244E-02,8.537840E+02,9.325893E+02,4.015475E-02,8.186654E-02,6.669300E+02,7.757575E+02,3.137013E-02,6.807718E-02
07:00:00,6.413248E+02,7.014076E+02,3.058878E-02,6.206591E-02,1.573637E+03,1.293673E+03,7.495004E-02,1.143884E-01,9.069811E+02,5.627666E+02,4.336150E-02,4.980392E-02,2.817844E+02,1.155406E+02,1.347678E-02,1.022354E-02,6.331410E+02,4.866149E+02,3.019738E-02,4.303309E-02,9.389717E+02,7.770289E+02,4.472189E-02,6.870030E-02,4.892963E+02,1.795721E+02,2.339486E-02,1.588673E-02,6.078055E+02,4.440247E+02,2.899256E-02,3.926957E-02,3.154312E+02,9.408992E+01,1.509389E-02,8.327441E-03,4.759746E+02,2.063663E+02,2.274162E-02,1.825173E-02,3.819931E+02,3.738256E+02,1.819118E-02,3.305631E-02,8.601899E+02,9.910069E+02,4.099756E-02,8.769574E-02,6.837032E+02,8.178218E+02,3.253986E-02,7.234806E-02
07:10:00,6.473985E+02,7.439961E+02,3.142969E-02,6.698765E-02,1.587871E+03,1.362470E+03,7.707342E-02,1.226476E-01,9.113443E+02,5.959172E+02,4.423988E-02,5.365662E-02,2.840000E+02,1.235718E+02,1.379020E-02,1.113785E-02,6.393166E+02,5.074736E+02,3.103746E-02,4.568020E-02,9.485638E+02,8.160914E+02,4.604553E-02,7.346418E-02,4.917959E+02,1.917738E+02,2.387512E-02,1.727977E-02,6.135784E+02,4.658170E+02,2.978815E-02,4.193702E-02,3.170771E+02,1.014774E+02,1.539334E-02,9.149532E-03,4.791792E+02,2.191722E+02,2.326417E-02,1.974320E-02,3.872816E+02,3.920463E+02,1.880288E-02,3.529475E-02,8.679957E+02,1.058351E+03,4.213568E-02,9.530598E-02,6.918847E+02,8.690585E+02,3.358740E-02,7.825621E-02
07:20:00,6.642782E+02,7.775661E+02,3.262861E-02,7.124860E-02,1.644987E+03,1.408766E+03,8.073625E-02,1.289424E-01,9.239515E+02,6.226376E+02,4.539818E-02,5.706227E-02,2.873552E+02,1.305669E+02,1.413047E-02,1.199019E-02,6.562145E+02,5.206813E+02,3.223263E-02,4.766409E-02,9.826532E+02,8.426959E+02,4.823899E-02,7.714385E-02,4.981172E+02,2.018732E+02,2.447982E-02,1.851994E-02,6.293273E+02,4.806337E+02,3.091329E-02,4.401270E-02,3.197630E+02,1.081599E+02,1.572039E-02,9.938941E-03,4.871868E+02,2.294079E+02,2.394172E-02,2.103508E-02,4.016146E+02,4.043950E+02,1.972506E-02,3.703153E-02,8.944507E+02,1.112113E+03,4.391837E-02,1.019183E-01,7.194034E+02,9.078917E+02,3.531798E-02,8.318103E-02
07:30:00,6.730952E+02,8.127147E+02,3.348809E-02,7.573778E-02,1.670565E+03,1.468775E+03,8.306323E-02,1.367830E-01,9.315537E+02,6.503322E+02,4.634266E-02,6.061260E-02,2.894793E+02,1.378803E+02,1.441401E-02,1.288235E-02,6.650788E+02,5.370325E+02,3.308958E-02,5.000705E-02,9.979221E+02,8.785470E+02,4.963131E-02,8.184083E-02,5.019064E+02,2.134479E+02,2.497441E-02,1.992574E-02,6.375940E+02,4.985547E+02,3.172302E-02,4.644456E-02,3.216362E+02,1.151521E+02,1.600887E-02,1.076613E-02,4.916885E+02,2.418881E+02,2.446845E-02,2.257307E-02,4.079482E+02,4.191617E+02,2.030200E-02,3.904863E-02,9.069513E+02,1.168754E+03,4.511129E-02,1.089397E-01,7.306780E+02,9.507143E+02,3.634877E-02,8.860664E-02
07:40:00,6.841562E+02,8.454458E+02,3.442652E-02,7.999509E-02,1.704709E+03,1.527557E+03,8.572549E-02,1.444509E-01,9.410381E+02,6.767815E+02,4.735537E-02,6.404602E-02,2.921860E+02,1.447633E+02,1.471569E-02,1.372783E-02,6.761656E+02,5.520801E+02,3.402466E-02,5.219878E-02,1.018373E+03,9.149200E+02,5.122321E-02,8.654651E-02,5.067250E+02,2.252323E+02,2.550499E-02,2.134628E-02,6.479616E+02,5.155567E+02,3.260647E-02,4.876734E-02,3.240365E+02,1.219256E+02,1.631455E-02,1.156940E-02,4.974115E+02,2.547705E+02,2.503740E-02,2.414035E-02,4.165347E+02,4.325085E+02,2.096276E-02,4.090784E-02,9.232799E+02,1.221620E+03,4.644611E-02,1.156069E-01,7.465035E+02,9.904177E+02,3.755468E-02,9.371793E-02
07:50:00,6.954123E+02,8.762517E+02,3.536254E-02,8.408354E-02,1.738740E+03,1.587692E+03,8.835902E-02,1.522524E-01,9.508601E+02,7.025903E+02,4.837411E-02,6.743234E-02,2.950598E+02,1.514094E+02,1.501934E-02,1.454851E-02,6.874392E+02,5.667493E+02,3.495704E-02,5.434458E-02,1.038814E+03,9.532579E+02,5.279748E-02,9.143571E-02,5.117690E+02,2.377893E+02,2.603946E-02,2.284278E-02,6.585206E+02,5.326644E+02,3.348784E-02,5.109410E-02,3.266210E+02,1.286043E+02,1.662401E-02,1.236350E-02,5.033479E+02,2.688018E+02,2.560854E-02,2.581677E-02,4.251460E+02,4.451908E+02,2.161439E-02,4.269511E-02,9.397482E+02,1.271501E+03,4.777205E-02,1.220208E-01,7.622701E+02,1.028241E+03,3.874098E-02,9.865798E-02
08:00:00,7.067222E+02,9.056347E+02,3.629186E-02,8.805155E-02,1.772618E+03,1.649764E+03,9.096732E-02,1.602566E-01,9.608638E+02,7.284538E+02,4.939392E-02,7.083855E-02,2.980479E+02,1.578642E+02,1.532365E-02,1.534990E-02,6.987603E+02,5.813566E+02,3.588252E-02,5.647733E-02,1.059213E+03,9.935280E+02,5.435640E-02,9.651544E-02,5.169505E+02,2.515338E+02,2.657518E-02,2.445682E-02,6.691376E+02,5.501904E+02,3.436311E-02,5.345737E-02,3.293360E+02,1.352481E+02,1.693575E-02,1.315493E-02,5.094041E+02,2.843314E+02,2.617907E-02,2.763810E-02,4.337770E+02,4.573856E+02,2.225871E-02,4.443015E-02,9.562342E+02,1.319147E+03,4.908659E-02,1.282545E-01,7.780248E+02,1.064603E+03,3.991336E-02,1.034701E-01
08:10:00,6.739485E+02,8.996529E+02,3.478310E-02,8.814928E-02,1.686778E+03,1.629781E+03,8.705611E-02,1.597043E-01,9.332220E+02,7.284851E+02,4.816133E-02,7.137890E-02,2.864535E+02,1.551132E+02,1.478371E-02,1.519896E-02,6.662707E+02,5.654276E+02,3.438683E-02,5.540539E-02,1.004264E+03,9.826926E+02,5.183132E-02,9.629457E-02,5.004747E+02,2.531495E+02,2.582856E-02,2.480667E-02,6.382095E+02,5.388039E+02,3.293854E-02,5.279677E-02,3.193417E+02,1.345269E+02,1.648026E-02,1.318218E-02,4.899699E+02,2.845545E+02,2.528715E-02,2.788394E-02,4.072641E+02,4.437531E+02,2.101984E-02,4.348187E-02,9.088969E+02,1.315294E+03,4.690928E-02,1.288766E-01,7.305544E+02,1.050718E+03,3.770543E-02,1.029551E-01
08:20:00,6.694478E+02,9.109886E+02,3.455061E-02,8.926727E-02,1.696693E+03,1.674959E+03,8.756736E-02,1.641364E-01,9.263901E+02,7.419407E+02,4.780808E-02,7.270495E-02,2.792291E+02,1.546394E+02,1.441074E-02,1.515325E-02,6.618774E+02,5.678231E+02,3.415988E-02,5.564223E-02,1.005143E+03,1.009934E+03,5.187643E-02,9.896681E-02,4.942503E+02,2.618640E+02,2.550702E-02,2.566165E-02,6.335066E+02,5.438930E+02,3.269561E-02,5.329739E-02,3.129561E+02,1.357301E+02,1.615052E-02,1.330080E-02,4.835758E+02,2.928577E+02,2.495692E-02,2.869847E-02,4.026219E+02,4.442300E+02,2.078020E-02,4.353001E-02,9.067115E+02,1.339696E+03,4.679625E-02,1.312770E-01,7.267842E+02,1.063721E+03,3.751074E-02,1.042340E-01
