Time,ROOM_03746E2B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_03746E2B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_03746E2B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_03746E2B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2158C36E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2158C36E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2158C36E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2158C36E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2A73B7C2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2A73B7C2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2A73B7C2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2A73B7C2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_3B43E7C4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_3B43E7C4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_3B43E7C4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_3B43E7C4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4DD13587:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4DD13587:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4DD13587:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4DD13587:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_84DBB030:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_84DBB030:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_84DBB030:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_84DBB030:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_88EC3072:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_88EC3072:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_88EC3072:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_88EC3072:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_97CA74D7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_97CA74D7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_97CA74D7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_97CA74D7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_AD6B393A:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_AD6B393A:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_AD6B393A:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_AD6B393A:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E96334C5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E96334C5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E96334C5:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E96334C5:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F9A9F791:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F9A9F791:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F9A9F791:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F9A9F791:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
05:20:00,6.370491E+02,4.118779E+02,2.632735E-02,3.254729E-02,2.450883E+02,2.673964E+02,1.012353E-02,2.121351E-02,2.233844E+02,3.403879E+02,9.196615E-03,2.689270E-02,2.391072E+02,3.078011E+02,9.849401E-03,2.431466E-02,2.414915E+02,3.624030E+02,9.932428E-03,2.862773E-02,8.654457E+02,8.198948E+02,3.562773E-02,6.472894E-02,5.868329E+02,4.698448E+02,2.422385E-02,3.711870E-02,4.610627E+02,1.950764E+02,1.908110E-02,1.546996E-02,1.295389E+02,8.350112E+01,5.383184E-03,6.643019E-03,4.792831E+02,3.099865E+02,1.981649E-02,2.459528E-02,7.382305E+02,5.640421E+02,3.049152E-02,4.474497E-02
05:30:00,6.993412E+02,4.442855E+02,2.936954E-02,3.565172E-02,2.852963E+02,3.083361E+02,1.199059E-02,2.485533E-02,2.747681E+02,3.689123E+02,1.153457E-02,2.959987E-02,2.898861E+02,3.351651E+02,1.217004E-02,2.689196E-02,2.974725E+02,3.938775E+02,1.247947E-02,3.160109E-02,9.791817E+02,8.859837E+02,4.102115E-02,7.104114E-02,6.539176E+02,5.065080E+02,2.744494E-02,4.063375E-02,4.962803E+02,2.201940E+02,2.085808E-02,1.773648E-02,1.463836E+02,9.698608E+01,6.179184E-03,7.837754E-03,5.271285E+02,3.574228E+02,2.214686E-02,2.881507E-02,8.176128E+02,6.513038E+02,3.432702E-02,5.249845E-02
05:40:00,7.469429E+02,4.716036E+02,3.177039E-02,3.833126E-02,3.153203E+02,3.491871E+02,1.341320E-02,2.849649E-02,3.106112E+02,3.923993E+02,1.319387E-02,3.188744E-02,3.256528E+02,3.576614E+02,1.383516E-02,2.906357E-02,3.360709E+02,4.200051E+02,1.426733E-02,3.412933E-02,1.059745E+03,9.424319E+02,4.496525E-02,7.655178E-02,7.038850E+02,5.370431E+02,2.991857E-02,4.363850E-02,5.245052E+02,2.435248E+02,2.232989E-02,1.985700E-02,1.603161E+02,1.104728E+02,6.848257E-03,9.034048E-03,5.641991E+02,4.050377E+02,2.400697E-02,3.305812E-02,8.772771E+02,7.391317E+02,3.730157E-02,6.031622E-02
05:50:00,7.912877E+02,4.980647E+02,3.403096E-02,4.094050E-02,3.433190E+02,3.914705E+02,1.474879E-02,3.227193E-02,3.445738E+02,4.146534E+02,1.477302E-02,3.407416E-02,3.595107E+02,3.791798E+02,1.541887E-02,3.115521E-02,3.727683E+02,4.450441E+02,1.597433E-02,3.656924E-02,1.136361E+03,9.986229E+02,4.874054E-02,8.204669E-02,7.508174E+02,5.663137E+02,3.226183E-02,4.654053E-02,5.504978E+02,2.661191E+02,2.370523E-02,2.192328E-02,1.730026E+02,1.243602E+02,7.463403E-03,1.026719E-02,5.987187E+02,4.545074E+02,2.575723E-02,3.747360E-02,9.330520E+02,8.298736E+02,4.010878E-02,6.841367E-02
06:00:00,8.331172E+02,5.240071E+02,3.618355E-02,4.350873E-02,3.695981E+02,4.339778E+02,1.601064E-02,3.609007E-02,3.766294E+02,4.360229E+02,1.627070E-02,3.618966E-02,3.914905E+02,4.000836E+02,1.692237E-02,3.319763E-02,4.074713E+02,4.693508E+02,1.759622E-02,3.895133E-02,1.209481E+03,1.054857E+03,5.236663E-02,8.755285E-02,7.953137E+02,5.947148E+02,3.450078E-02,4.937381E-02,5.747748E+02,2.873323E+02,2.500661E-02,2.388547E-02,1.846739E+02,1.383933E+02,8.034667E-03,1.151832E-02,6.312680E+02,5.043989E+02,2.742293E-02,4.195279E-02,9.857430E+02,9.202429E+02,4.278372E-02,7.653864E-02
06:10:00,8.500821E+02,5.464615E+02,3.766819E-02,4.598628E-02,3.890066E+02,4.763373E+02,1.725361E-02,4.010250E-02,4.034660E+02,4.540998E+02,1.788961E-02,3.820858E-02,4.167829E+02,4.182573E+02,1.847760E-02,3.519423E-02,4.363540E+02,4.905167E+02,1.934305E-02,4.127381E-02,1.253837E+03,1.106170E+03,5.553833E-02,9.308235E-02,8.183882E+02,6.191442E+02,3.626548E-02,5.209949E-02,5.802415E+02,3.058699E+02,2.571419E-02,2.574706E-02,1.928916E+02,1.521225E+02,8.562728E-03,1.280934E-02,6.449290E+02,5.543064E+02,2.857852E-02,4.667050E-02,1.011261E+03,1.009818E+03,4.481535E-02,8.501526E-02
06:20:00,8.645291E+02,5.793990E+02,3.883194E-02,4.930210E-02,4.077257E+02,5.242616E+02,1.833100E-02,4.466398E-02,4.331229E+02,4.813196E+02,1.944254E-02,4.094861E-02,4.443442E+02,4.456338E+02,1.994460E-02,3.791700E-02,4.686242E+02,5.220855E+02,2.102393E-02,4.441982E-02,1.293526E+03,1.181428E+03,5.797749E-02,1.005169E-01,8.384036E+02,6.558303E+02,3.763820E-02,5.579845E-02,5.836636E+02,3.268839E+02,2.624422E-02,2.782940E-02,1.996264E+02,1.667670E+02,9.008372E-03,1.421476E-02,6.564020E+02,6.107119E+02,2.949217E-02,5.203364E-02,1.033505E+03,1.110220E+03,4.641337E-02,9.457081E-02
06:30:00,8.739350E+02,6.047775E+02,3.992937E-02,5.204981E-02,4.221192E+02,5.661891E+02,1.932357E-02,4.878640E-02,4.534465E+02,5.017988E+02,2.074594E-02,4.318142E-02,4.633640E+02,4.664256E+02,2.119374E-02,4.014519E-02,4.902527E+02,5.461299E+02,2.241911E-02,4.700137E-02,1.321487E+03,1.238589E+03,6.030587E-02,1.065873E-01,8.525347E+02,6.838489E+02,3.894612E-02,5.884776E-02,5.850383E+02,3.429337E+02,2.674377E-02,2.952332E-02,2.050334E+02,1.800598E+02,9.410976E-03,1.552242E-02,6.638522E+02,6.603657E+02,3.033848E-02,5.690536E-02,1.048971E+03,1.196791E+03,4.792944E-02,1.031003E-01
06:40:00,8.818825E+02,6.320031E+02,4.089643E-02,5.493687E-02,4.353645E+02,6.087318E+02,2.021924E-02,5.297082E-02,4.738989E+02,5.240055E+02,2.199147E-02,4.554389E-02,4.822422E+02,4.888198E+02,2.237427E-02,4.249239E-02,5.122520E+02,5.721048E+02,2.376038E-02,4.972937E-02,1.348035E+03,1.298889E+03,6.242883E-02,1.128924E-01,8.652114E+02,7.142230E+02,4.011369E-02,6.207760E-02,5.851697E+02,3.584764E+02,2.715508E-02,3.116610E-02,2.095357E+02,1.934796E+02,9.758324E-03,1.684330E-02,6.700577E+02,7.108191E+02,3.108093E-02,6.185847E-02,1.062670E+03,1.283566E+03,4.927952E-02,1.116695E-01
06:50:00,8.879737E+02,6.591347E+02,4.176284E-02,5.781249E-02,4.470514E+02,6.507386E+02,2.103314E-02,5.712741E-02,4.921966E+02,5.463610E+02,2.312775E-02,4.791528E-02,4.990320E+02,5.109548E+02,2.344860E-02,4.481310E-02,5.318979E+02,5.981985E+02,2.498298E-02,5.246476E-02,1.371255E+03,1.358428E+03,6.437938E-02,1.191337E-01,8.758614E+02,7.450111E+02,4.117360E-02,6.534053E-02,5.842311E+02,3.729745E+02,2.750678E-02,3.271814E-02,2.132748E+02,2.067239E+02,1.006431E-02,1.815355E-02,6.747232E+02,7.608539E+02,3.174045E-02,6.679873E-02,1.073971E+03,1.368409E+03,5.050090E-02,1.201124E-01
07:00:00,8.925648E+02,6.861065E+02,4.254885E-02,6.067315E-02,4.575021E+02,6.919285E+02,2.178202E-02,6.123201E-02,5.089916E+02,5.688520E+02,2.418599E-02,5.029646E-02,5.143299E+02,5.327497E+02,2.444552E-02,4.710215E-02,5.499227E+02,6.243748E+02,2.612168E-02,5.520658E-02,1.391963E+03,1.417063E+03,6.619864E-02,1.253012E-01,8.848872E+02,7.761082E+02,4.214770E-02,6.862977E-02,5.824061E+02,3.865467E+02,2.780982E-02,3.418980E-02,2.163855E+02,2.197155E+02,1.033636E-02,1.944681E-02,6.781418E+02,8.100974E+02,3.233354E-02,7.169394E-02,1.083344E+03,1.450845E+03,5.161953E-02,1.283869E-01
07:10:00,9.008707E+02,7.206058E+02,4.373237E-02,6.487053E-02,4.637022E+02,7.397094E+02,2.251190E-02,6.661243E-02,5.171508E+02,5.986741E+02,2.510432E-02,5.389245E-02,5.225106E+02,5.611863E+02,2.536478E-02,5.051609E-02,5.586754E+02,6.585510E+02,2.711901E-02,5.928379E-02,1.407163E+03,1.489315E+03,6.829919E-02,1.340479E-01,8.944424E+02,8.159821E+02,4.341902E-02,7.345505E-02,5.869174E+02,4.036744E+02,2.849455E-02,3.634179E-02,2.191458E+02,2.355245E+02,1.064270E-02,2.121566E-02,6.853002E+02,8.665293E+02,3.326952E-02,7.803359E-02,1.093669E+03,1.544155E+03,5.309010E-02,1.390287E-01
07:20:00,9.273837E+02,7.432463E+02,4.553932E-02,6.803924E-02,4.816549E+02,7.786644E+02,2.365140E-02,7.137414E-02,5.434770E+02,6.182117E+02,2.667328E-02,5.659077E-02,5.485041E+02,5.790139E+02,2.692137E-02,5.299403E-02,5.881112E+02,6.811181E+02,2.885966E-02,6.234965E-02,1.470857E+03,1.533780E+03,7.216579E-02,1.403334E-01,9.268032E+02,8.423132E+02,4.549909E-02,7.710316E-02,5.987665E+02,4.153943E+02,2.941993E-02,3.804294E-02,2.232788E+02,2.494535E+02,1.098049E-02,2.288951E-02,7.049392E+02,9.128840E+02,3.462272E-02,8.367859E-02,1.129457E+03,1.618431E+03,5.545251E-02,1.482894E-01
07:30:00,9.404912E+02,7.707906E+02,4.678193E-02,7.178087E-02,4.894559E+02,8.188499E+02,2.435335E-02,7.633880E-02,5.539012E+02,6.423050E+02,2.755301E-02,5.981914E-02,5.589521E+02,6.009943E+02,2.780463E-02,5.596345E-02,5.995202E+02,7.087445E+02,2.981884E-02,6.600819E-02,1.496556E+03,1.589619E+03,7.440406E-02,1.479551E-01,9.415576E+02,8.747109E+02,4.682975E-02,8.145536E-02,6.052430E+02,4.291042E+02,3.011679E-02,3.997310E-02,2.256262E+02,2.632583E+02,1.123858E-02,2.456896E-02,7.151390E+02,9.607570E+02,3.557861E-02,8.956830E-02,1.145981E+03,1.695925E+03,5.699812E-02,1.580345E-01
07:40:00,9.572800E+02,7.958128E+02,4.815941E-02,7.524727E-02,5.000358E+02,8.559613E+02,2.516017E-02,8.101484E-02,5.686943E+02,6.644081E+02,2.860573E-02,6.282533E-02,5.736462E+02,6.206036E+02,2.885547E-02,5.867344E-02,6.158567E+02,7.341361E+02,3.097437E-02,6.942007E-02,1.532676E+03,1.640120E+03,7.706155E-02,1.550014E-01,9.611252E+02,9.047189E+02,4.834538E-02,8.554258E-02,6.134097E+02,4.419144E+02,3.087276E-02,4.179886E-02,2.285749E+02,2.760546E+02,1.151472E-02,2.615242E-02,7.278766E+02,1.005518E+03,3.662455E-02,9.517152E-02,1.167797E+03,1.767843E+03,5.874343E-02,1.672598E-01
07:50:00,9.742589E+02,8.198263E+02,4.953036E-02,7.860837E-02,5.105641E+02,8.903485E+02,2.595301E-02,8.545117E-02,5.832322E+02,6.859624E+02,2.963283E-02,6.577112E-02,5.880901E+02,6.392841E+02,2.988105E-02,6.128382E-02,6.318653E+02,7.589067E+02,3.209992E-02,7.276610E-02,1.568271E+03,1.688163E+03,7.966948E-02,1.618054E-01,9.806603E+02,9.340242E+02,4.984339E-02,8.955760E-02,6.218033E+02,4.544513E+02,3.162959E-02,4.359221E-02,2.316317E+02,2.879407E+02,1.178979E-02,2.765321E-02,7.407637E+02,1.047618E+03,3.766512E-02,1.005500E-01,1.189700E+03,1.834894E+03,6.047328E-02,1.760649E-01
08:00:00,9.912794E+02,8.431711E+02,5.089108E-02,8.190123E-02,5.210682E+02,9.223486E+02,2.673551E-02,8.968074E-02,5.976734E+02,7.073790E+02,3.064472E-02,6.870055E-02,6.024304E+02,6.572960E+02,3.089119E-02,6.382320E-02,6.477423E+02,7.835132E+02,3.320790E-02,7.609492E-02,1.603614E+03,1.734562E+03,8.224652E-02,1.684507E-01,1.000146E+03,9.632249E+02,5.132654E-02,9.356289E-02,6.303103E+02,4.670310E+02,3.238402E-02,4.538498E-02,2.347585E+02,2.990123E+02,1.206315E-02,2.908113E-02,7.536707E+02,1.087675E+03,3.869678E-02,1.057637E-01,1.211600E+03,1.897916E+03,6.218767E-02,1.845301E-01
08:10:00,9.438939E+02,8.210880E+02,4.871533E-02,8.045808E-02,4.898044E+02,9.178529E+02,2.527974E-02,8.993091E-02,5.582579E+02,6.893012E+02,2.881276E-02,6.754341E-02,5.633809E+02,6.361817E+02,2.907710E-02,6.233869E-02,6.045989E+02,7.646753E+02,3.120445E-02,7.492940E-02,1.514218E+03,1.688773E+03,7.815072E-02,1.654828E-01,9.487525E+02,9.421267E+02,4.896627E-02,9.231860E-02,6.046162E+02,4.562984E+02,3.120440E-02,4.471160E-02,2.225992E+02,2.975142E+02,1.148873E-02,2.914844E-02,7.177529E+02,1.087367E+03,3.704391E-02,1.065406E-01,1.150507E+03,1.890454E+03,5.937907E-02,1.852278E-01
08:20:00,9.414771E+02,8.279276E+02,4.859032E-02,8.113098E-02,4.860887E+02,9.296496E+02,2.508790E-02,9.109412E-02,5.576607E+02,6.974166E+02,2.878189E-02,6.834052E-02,5.626744E+02,6.401141E+02,2.904057E-02,6.272561E-02,6.050559E+02,7.752109E+02,3.122798E-02,7.596385E-02,1.526704E+03,1.709209E+03,7.879486E-02,1.674905E-01,9.495710E+02,9.558780E+02,4.900829E-02,9.366910E-02,5.983932E+02,4.580501E+02,3.088298E-02,4.488533E-02,2.158773E+02,2.987128E+02,1.114176E-02,2.926911E-02,7.140950E+02,1.106938E+03,3.685491E-02,1.084677E-01,1.149363E+03,1.919297E+03,5.931975E-02,1.880701E-01
08:30:00,9.144986E+02,8.190742E+02,4.719795E-02,8.026379E-02,4.665828E+02,9.307893E+02,2.408120E-02,9.120769E-02,5.340722E+02,6.919255E+02,2.756452E-02,6.780268E-02,5.393292E+02,6.295844E+02,2.783576E-02,6.169395E-02,5.795905E+02,7.703616E+02,2.991376E-02,7.548893E-02,1.480065E+03,1.691629E+03,7.638788E-02,1.657685E-01,9.209553E+02,9.520951E+02,4.753144E-02,9.329885E-02,5.825524E+02,4.535872E+02,3.006541E-02,4.444838E-02,2.065900E+02,2.978810E+02,1.066242E-02,2.918844E-02,6.929233E+02,1.115571E+03,3.576223E-02,1.093163E-01,1.114864E+03,1.925970E+03,5.753928E-02,1.887283E-01
08:40:00,8.975683E+02,8.162186E+02,4.632426E-02,7.998380E-02,4.538140E+02,9.337616E+02,2.342225E-02,9.149930E-02,5.193671E+02,6.924230E+02,2.680570E-02,6.785128E-02,5.247396E+02,6.240990E+02,2.708290E-02,6.115625E-02,5.638787E+02,7.720450E+02,2.910300E-02,7.565371E-02,1.453607E+03,1.684513E+03,7.502268E-02,1.650707E-01,9.035578E+02,9.558354E+02,4.663368E-02,9.366520E-02,5.718119E+02,4.518694E+02,2.951111E-02,4.428004E-02,1.996251E+02,2.977256E+02,1.030296E-02,2.917342E-02,6.792932E+02,1.127136E+03,3.505884E-02,1.104501E-01,1.093467E+03,1.936059E+03,5.643507E-02,1.897179E-01
08:50:00,8.833637E+02,8.157163E+02,4.559119E-02,7.993451E-02,4.430349E+02,9.364745E+02,2.286597E-02,9.176522E-02,5.069898E+02,6.954244E+02,2.616696E-02,6.814534E-02,5.124414E+02,6.202883E+02,2.644824E-02,6.078276E-02,5.506249E+02,7.763769E+02,2.841904E-02,7.607813E-02,1.431278E+03,1.679525E+03,7.387045E-02,1.645817E-01,8.889372E+02,9.626667E+02,4.587916E-02,9.433456E-02,5.628523E+02,4.511996E+02,2.904870E-02,4.421442E-02,1.937818E+02,2.977237E+02,1.000137E-02,2.917330E-02,6.678475E+02,1.139212E+03,3.446814E-02,1.116335E-01,1.075453E+03,1.945262E+03,5.550546E-02,1.906199E-01
09:00:00,8.711193E+02,8.170233E+02,4.495926E-02,8.006261E-02,4.337415E+02,9.384185E+02,2.238633E-02,9.195573E-02,4.963204E+02,7.003022E+02,2.561633E-02,6.862335E-02,5.018242E+02,6.176624E+02,2.590031E-02,6.052546E-02,5.391668E+02,7.826702E+02,2.782772E-02,7.669484E-02,1.411793E+03,1.675541E+03,7.286491E-02,1.641913E-01,8.762921E+02,9.717901E+02,4.522656E-02,9.522862E-02,5.552116E+02,4.512139E+02,2.865435E-02,4.421585E-02,1.888179E+02,2.976927E+02,9.745171E-03,2.917028E-02,6.579938E+02,1.151089E+03,3.395959E-02,1.127974E-01,1.059868E+03,1.952536E+03,5.470112E-02,1.913327E-01
09:10:00,8.604143E+02,8.199534E+02,4.440675E-02,8.034980E-02,4.256390E+02,9.393747E+02,2.196815E-02,9.204943E-02,4.870076E+02,7.067197E+02,2.513570E-02,6.925226E-02,4.925442E+02,6.158580E+02,2.542138E-02,6.034868E-02,5.291370E+02,7.905587E+02,2.731009E-02,7.746790E-02,1.394522E+03,1.672345E+03,7.197358E-02,1.638781E-01,8.651946E+02,9.827623E+02,4.465382E-02,9.630388E-02,5.486149E+02,4.517012E+02,2.831388E-02,4.426363E-02,1.845698E+02,2.975355E+02,9.525914E-03,2.915488E-02,6.493984E+02,1.162404E+03,3.351596E-02,1.139063E-01,1.046195E+03,1.957446E+03,5.399541E-02,1.918139E-01
09:20:00,8.509395E+02,8.243505E+02,4.391774E-02,8.078073E-02,4.185039E+02,9.391902E+02,2.159989E-02,9.203133E-02,4.787869E+02,7.144005E+02,2.471143E-02,7.000495E-02,4.843430E+02,6.146502E+02,2.499811E-02,6.023035E-02,5.202599E+02,7.997402E+02,2.685194E-02,7.836764E-02,1.378974E+03,1.669812E+03,7.117116E-02,1.636300E-01,8.553032E+02,9.952447E+02,4.414331E-02,9.752712E-02,5.428554E+02,4.525250E+02,2.801662E-02,4.434437E-02,1.809081E+02,2.971775E+02,9.336924E-03,2.911980E-02,6.418139E+02,1.172876E+03,3.312451E-02,1.149324E-01,1.034054E+03,1.959718E+03,5.336882E-02,1.920364E-01
09:30:00,8.424322E+02,8.302374E+02,4.347866E-02,8.135765E-02,4.121618E+02,9.374765E+02,2.127256E-02,9.186338E-02,4.714421E+02,7.230689E+02,2.433235E-02,7.085440E-02,4.770078E+02,6.139546E+02,2.461953E-02,6.016221E-02,5.123098E+02,8.099079E+02,2.644163E-02,7.936402E-02,1.364855E+03,1.668354E+03,7.044246E-02,1.634871E-01,8.464111E+02,1.009074E+03,4.368437E-02,9.888235E-02,5.377522E+02,4.538257E+02,2.775323E-02,4.447184E-02,1.777287E+02,2.965117E+02,9.172827E-03,2.905456E-02,6.350282E+02,1.181930E+03,3.277429E-02,1.158196E-01,1.023127E+03,1.958716E+03,5.280484E-02,1.919382E-01
09:40:00,8.347376E+02,8.373599E+02,4.308153E-02,8.205564E-02,4.064633E+02,9.342882E+02,2.097845E-02,9.155092E-02,4.648242E+02,7.325126E+02,2.399079E-02,7.177982E-02,4.703947E+02,6.135967E+02,2.427821E-02,6.012717E-02,5.051324E+02,8.208196E+02,2.607119E-02,8.043329E-02,1.351911E+03,1.667582E+03,6.977441E-02,1.634115E-01,8.383377E+02,1.023899E+03,4.326769E-02,1.003351E-01,5.332016E+02,4.553969E+02,2.751836E-02,4.462582E-02,1.749475E+02,2.955104E+02,9.029282E-03,2.895644E-02,6.289159E+02,1.189505E+03,3.245882E-02,1.165618E-01,1.013221E+03,1.954539E+03,5.229359E-02,1.915288E-01
09:50:00,8.277220E+02,8.455316E+02,4.271944E-02,8.285645E-02,4.013149E+02,9.295803E+02,2.071273E-02,9.108957E-02,4.588143E+02,7.425397E+02,2.368061E-02,7.276240E-02,4.643871E+02,6.134557E+02,2.396815E-02,6.011336E-02,4.986038E+02,8.322558E+02,2.573423E-02,8.155394E-02,1.339956E+03,1.667322E+03,6.915738E-02,1.633860E-01,8.309479E+02,1.039452E+03,4.288629E-02,1.018591E-01,5.291097E+02,4.571101E+02,2.730717E-02,4.479371E-02,1.724932E+02,2.941350E+02,8.902610E-03,2.882166E-02,6.233671E+02,1.195441E+03,3.217243E-02,1.171434E-01,1.004174E+03,1.947114E+03,5.182663E-02,1.908012E-01
10:00:00,8.212713E+02,8.545917E+02,4.238650E-02,8.374431E-02,3.966275E+02,9.232832E+02,2.047079E-02,9.047249E-02,4.533100E+02,7.529765E+02,2.339652E-02,7.378512E-02,4.588846E+02,6.134389E+02,2.368415E-02,6.011173E-02,4.926167E+02,8.440202E+02,2.542522E-02,8.270675E-02,1.328829E+03,1.667433E+03,6.858310E-02,1.633969E-01,8.241276E+02,1.055511E+03,4.253427E-02,1.034328E-01,5.253976E+02,4.589047E+02,2.711559E-02,4.496957E-02,1.703157E+02,2.923506E+02,8.790223E-03,2.864681E-02,6.182881E+02,1.199576E+03,3.191029E-02,1.175486E-01,9.958432E+02,1.936322E+03,5.139667E-02,1.897436E-01
10:10:00,8.152937E+02,8.642450E+02,4.207799E-02,8.469028E-02,3.923274E+02,9.153215E+02,2.024885E-02,8.969230E-02,4.482283E+02,7.636660E+02,2.313424E-02,7.483259E-02,4.538053E+02,6.135473E+02,2.342199E-02,6.012236E-02,4.870838E+02,8.559374E+02,2.513966E-02,8.387453E-02,1.318402E+03,1.667863E+03,6.804492E-02,1.634390E-01,8.177846E+02,1.071868E+03,4.220690E-02,1.050357E-01,5.220015E+02,4.607696E+02,2.694031E-02,4.515231E-02,1.683695E+02,2.901286E+02,8.689773E-03,2.842908E-02,6.136028E+02,1.201726E+03,3.166848E-02,1.177592E-01,9.881155E+02,1.922037E+03,5.099782E-02,1.883437E-01
10:20:00,8.097167E+02,8.742506E+02,4.179015E-02,8.567077E-02,3.883557E+02,9.056262E+02,2.004386E-02,8.874223E-02,4.435037E+02,7.744678E+02,2.289039E-02,7.589106E-02,4.490844E+02,6.137411E+02,2.317833E-02,6.014135E-02,4.819358E+02,8.678517E+02,2.487396E-02,8.504201E-02,1.308573E+03,1.668537E+03,6.753762E-02,1.635051E-01,8.118469E+02,1.088323E+03,4.190044E-02,1.066482E-01,5.188708E+02,4.626880E+02,2.677873E-02,4.534031E-02,1.666173E+02,2.874437E+02,8.599339E-03,2.816598E-02,6.092511E+02,1.201697E+03,3.144388E-02,1.177563E-01,9.809006E+02,1.904137E+03,5.062544E-02,1.865895E-01
