Time,ROOM_17F57B42:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_17F57B42:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_17F57B42:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_17F57B42:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_8D305412:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_8D305412:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_8D305412:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_8D305412:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_A4C076D7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_A4C076D7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_A4C076D7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_A4C076D7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_BB07A4B1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_BB07A4B1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_BB07A4B1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_BB07A4B1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_BD8241A1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_BD8241A1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_BD8241A1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_BD8241A1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_BE8AAB70:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_BE8AAB70:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_BE8AAB70:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_BE8AAB70:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C3E48042:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C3E48042:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C3E48042:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C3E48042:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DDA9C354:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DDA9C354:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DDA9C354:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DDA9C354:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,1.180965E+03,6.305979E+02,4.744894E-02,4.865980E-02,5.231988E+02,1.654567E+02,2.101940E-02,1.276767E-02,1.154926E+02,3.794141E+01,4.639267E-03,2.928005E-03,2.224920E+02,9.984722E+01,8.939794E-03,7.704337E-03,8.113858E+02,1.667638E+02,3.258513E-02,1.287149E-02,6.332801E+02,3.379537E+02,2.544343E-02,2.607829E-02,5.298775E+00,7.348747E+01,2.130757E-04,5.669908E-03,2.657457E+02,1.921025E+02,1.067840E-02,1.482265E-02
00:20:00,1.201571E+03,6.304154E+02,4.827660E-02,4.864590E-02,5.345888E+02,1.669339E+02,2.147694E-02,1.288173E-02,1.200172E+02,3.874914E+01,4.821060E-03,2.990337E-03,2.310087E+02,1.024749E+02,9.281893E-03,7.907151E-03,8.225851E+02,1.648826E+02,3.303484E-02,1.272624E-02,6.467581E+02,3.384228E+02,2.598479E-02,2.611458E-02,9.607051E+00,7.653741E+01,3.862249E-04,5.905248E-03,2.761288E+02,1.950836E+02,1.109548E-02,1.505275E-02
00:30:00,1.220111E+03,6.293160E+02,4.902136E-02,4.856115E-02,5.447579E+02,1.679266E+02,2.188550E-02,1.295837E-02,1.242628E+02,3.934331E+01,4.991672E-03,3.036183E-03,2.389651E+02,1.047153E+02,9.601522E-03,8.080058E-03,8.320323E+02,1.624887E+02,3.341434E-02,1.254142E-02,6.588595E+02,3.382321E+02,2.647097E-02,2.609990E-02,1.494289E+01,7.922186E+01,6.006678E-04,6.112381E-03,2.859540E+02,1.975033E+02,1.149018E-02,1.523949E-02
00:40:00,1.236871E+03,6.275117E+02,4.969471E-02,4.842193E-02,5.538170E+02,1.685184E+02,2.224949E-02,1.300406E-02,1.281411E+02,3.974963E+01,5.147521E-03,3.067531E-03,2.464774E+02,1.066156E+02,9.903330E-03,8.226717E-03,8.400292E+02,1.596907E+02,3.373559E-02,1.232541E-02,6.697699E+02,3.375200E+02,2.690933E-02,2.604495E-02,2.107550E+01,8.157277E+01,8.471283E-04,6.293773E-03,2.951304E+02,1.994490E+02,1.185884E-02,1.538964E-02
00:50:00,1.252174E+03,6.251646E+02,5.030957E-02,4.824080E-02,5.619555E+02,1.687799E+02,2.257650E-02,1.302423E-02,1.316638E+02,3.999277E+01,5.289072E-03,3.086285E-03,2.534686E+02,1.082208E+02,1.018423E-02,8.350589E-03,8.468331E+02,1.565779E+02,3.400893E-02,1.208510E-02,6.796707E+02,3.363964E+02,2.730714E-02,2.595823E-02,2.791819E+01,8.362631E+01,1.122121E-03,6.452216E-03,3.038414E+02,2.009968E+02,1.220882E-02,1.550908E-02
01:00:00,1.266273E+03,6.224004E+02,5.087604E-02,4.802746E-02,5.693119E+02,1.687699E+02,2.287209E-02,1.302345E-02,1.348471E+02,4.009557E+01,5.416978E-03,3.094210E-03,2.601034E+02,1.095716E+02,1.045081E-02,8.454828E-03,8.526559E+02,1.532234E+02,3.424285E-02,1.182615E-02,6.887162E+02,3.349490E+02,2.767059E-02,2.584651E-02,3.310746E+01,8.541792E+01,1.330543E-03,6.590444E-03,3.119741E+02,2.022114E+02,1.253558E-02,1.560280E-02
01:10:00,1.279388E+03,6.200449E+02,5.140298E-02,4.784564E-02,5.760061E+02,1.687718E+02,2.314108E-02,1.302358E-02,1.377112E+02,4.011017E+01,5.532057E-03,3.095329E-03,2.662325E+02,1.108823E+02,1.069708E-02,8.555959E-03,8.576771E+02,1.498014E+02,3.444456E-02,1.156198E-02,6.970457E+02,3.336171E+02,2.800529E-02,2.574370E-02,3.804125E+01,8.709963E+01,1.528804E-03,6.720190E-03,3.197372E+02,2.034282E+02,1.284750E-02,1.569668E-02
01:20:00,1.291732E+03,6.175308E+02,5.189899E-02,4.765160E-02,5.821331E+02,1.686246E+02,2.338727E-02,1.301221E-02,1.402820E+02,4.003068E+01,5.635347E-03,3.089188E-03,2.719002E+02,1.120245E+02,1.092482E-02,8.644094E-03,8.620767E+02,1.462838E+02,3.462130E-02,1.129044E-02,7.047587E+02,3.321319E+02,2.831521E-02,2.562907E-02,4.239254E+01,8.858941E+01,1.703655E-03,6.835126E-03,3.269611E+02,2.044368E+02,1.313777E-02,1.577449E-02
01:30:00,1.303370E+03,6.149124E+02,5.236664E-02,4.744950E-02,5.877757E+02,1.683614E+02,2.361400E-02,1.299188E-02,1.425958E+02,3.987359E+01,5.728308E-03,3.077060E-03,2.771284E+02,1.130250E+02,1.113489E-02,8.721286E-03,8.659282E+02,1.427123E+02,3.477602E-02,1.101474E-02,7.119833E+02,3.305359E+02,2.860551E-02,2.550588E-02,4.632792E+01,8.991267E+01,1.861789E-03,6.937212E-03,3.337069E+02,2.052735E+02,1.340882E-02,1.583903E-02
01:40:00,1.314402E+03,6.122335E+02,5.280988E-02,4.724275E-02,5.930332E+02,1.680103E+02,2.382525E-02,1.296478E-02,1.446818E+02,3.965356E+01,5.812118E-03,3.060075E-03,2.819308E+02,1.139085E+02,1.132785E-02,8.789452E-03,8.693230E+02,1.391200E+02,3.491240E-02,1.073744E-02,7.187583E+02,3.288635E+02,2.887774E-02,2.537680E-02,5.004655E+01,9.109461E+01,2.011214E-03,7.028396E-03,3.399964E+02,2.059708E+02,1.366153E-02,1.589283E-02
01:50:00,1.324912E+03,6.095306E+02,5.323220E-02,4.703416E-02,5.979356E+02,1.675944E+02,2.402224E-02,1.293267E-02,1.465677E+02,3.938309E+01,5.887889E-03,3.039198E-03,2.863356E+02,1.146947E+02,1.150483E-02,8.850114E-03,8.723385E+02,1.355349E+02,3.503353E-02,1.046070E-02,7.251447E+02,3.271432E+02,2.913436E-02,2.524405E-02,5.359751E+01,9.215494E+01,2.153901E-03,7.110196E-03,3.458570E+02,2.065547E+02,1.389702E-02,1.593787E-02
02:00:00,1.334968E+03,6.068333E+02,5.363626E-02,4.682600E-02,6.025284E+02,1.671327E+02,2.420678E-02,1.289703E-02,1.482802E+02,3.907285E+01,5.956693E-03,3.015254E-03,2.904108E+02,1.154001E+02,1.166857E-02,8.904535E-03,8.750379E+02,1.319804E+02,3.514197E-02,1.018633E-02,7.311932E+02,3.253985E+02,2.937740E-02,2.510940E-02,5.710404E+01,9.311017E+01,2.294805E-03,7.183889E-03,3.513149E+02,2.070463E+02,1.411632E-02,1.597579E-02
02:10:00,1.344623E+03,6.041046E+02,5.402420E-02,4.661543E-02,6.068509E+02,1.666151E+02,2.438045E-02,1.285709E-02,1.498453E+02,3.872589E+01,6.019580E-03,2.988475E-03,2.942136E+02,1.160225E+02,1.182136E-02,8.952556E-03,8.774728E+02,1.284435E+02,3.523977E-02,9.913320E-03,7.369455E+02,3.236155E+02,2.960854E-02,2.497180E-02,6.047026E+01,9.397161E+01,2.430071E-03,7.250346E-03,3.563556E+02,2.074436E+02,1.431885E-02,1.600644E-02
02:20:00,1.353919E+03,6.013607E+02,5.439774E-02,4.640369E-02,6.109362E+02,1.660539E+02,2.454460E-02,1.281378E-02,1.512820E+02,3.834982E+01,6.077308E-03,2.959451E-03,2.977689E+02,1.165739E+02,1.196421E-02,8.995103E-03,8.796851E+02,1.249376E+02,3.532864E-02,9.642693E-03,7.424363E+02,3.218079E+02,2.982917E-02,2.483232E-02,6.364321E+01,9.475026E+01,2.557571E-03,7.310417E-03,3.610619E+02,2.077610E+02,1.450794E-02,1.603092E-02
02:30:00,1.362893E+03,5.986146E+02,5.475830E-02,4.619178E-02,6.148120E+02,1.654590E+02,2.470033E-02,1.276786E-02,1.525987E+02,3.795111E+01,6.130213E-03,2.928680E-03,3.011160E+02,1.170653E+02,1.209870E-02,9.033014E-03,8.817091E+02,1.214735E+02,3.540994E-02,9.375303E-03,7.476943E+02,3.199870E+02,3.004044E-02,2.469180E-02,6.665484E+01,9.545725E+01,2.678588E-03,7.364959E-03,3.654768E+02,2.080158E+02,1.468533E-02,1.605058E-02
02:40:00,1.371572E+03,5.958769E+02,5.510703E-02,4.598052E-02,6.185016E+02,1.648388E+02,2.484857E-02,1.272000E-02,1.538084E+02,3.753529E+01,6.178824E-03,2.896589E-03,3.043066E+02,1.175053E+02,1.222691E-02,9.066962E-03,8.835729E+02,1.180604E+02,3.548481E-02,9.111848E-03,7.527434E+02,3.181618E+02,3.024331E-02,2.455095E-02,6.952362E+01,9.610184E+01,2.793867E-03,7.414687E-03,3.696456E+02,2.082141E+02,1.485284E-02,1.606588E-02
02:50:00,1.379980E+03,5.931565E+02,5.544488E-02,4.577058E-02,6.220243E+02,1.642004E+02,2.499011E-02,1.267073E-02,1.549235E+02,3.710711E+01,6.223629E-03,2.863543E-03,3.073759E+02,1.179013E+02,1.235024E-02,9.097516E-03,8.852994E+02,1.147057E+02,3.555416E-02,8.852898E-03,7.576035E+02,3.163398E+02,3.043859E-02,2.441035E-02,7.226869E+01,9.669187E+01,2.904176E-03,7.460206E-03,3.736137E+02,2.083672E+02,1.501228E-02,1.607768E-02
03:00:00,1.388137E+03,5.904605E+02,5.577263E-02,4.556255E-02,6.253965E+02,1.635499E+02,2.512560E-02,1.262053E-02,1.559548E+02,3.667060E+01,6.265064E-03,2.829856E-03,3.103131E+02,1.182617E+02,1.246828E-02,9.125321E-03,8.869074E+02,1.114153E+02,3.561875E-02,8.598919E-03,7.622912E+02,3.145274E+02,3.062694E-02,2.427048E-02,7.490051E+01,9.723406E+01,3.009936E-03,7.502035E-03,3.774406E+02,2.084820E+02,1.516606E-02,1.608654E-02
03:10:00,1.396059E+03,5.877353E+02,5.609094E-02,4.535225E-02,6.286320E+02,1.628668E+02,2.525560E-02,1.256782E-02,1.569116E+02,3.622323E+01,6.303508E-03,2.795330E-03,3.131291E+02,1.185780E+02,1.258144E-02,9.149728E-03,8.884125E+02,1.081637E+02,3.567920E-02,8.347926E-03,7.668204E+02,3.126973E+02,3.080893E-02,2.412926E-02,7.743448E+01,9.773135E+01,3.111766E-03,7.540400E-03,3.811793E+02,2.085499E+02,1.531630E-02,1.609177E-02
03:20:00,1.403761E+03,5.849834E+02,5.640037E-02,4.513989E-02,6.317423E+02,1.621544E+02,2.538057E-02,1.251284E-02,1.578022E+02,3.576777E+01,6.339295E-03,2.760181E-03,3.158321E+02,1.188547E+02,1.269006E-02,9.171075E-03,8.898275E+02,1.049528E+02,3.573604E-02,8.100090E-03,7.712028E+02,3.108525E+02,3.098502E-02,2.398691E-02,7.988956E+01,9.818835E+01,3.210427E-03,7.575657E-03,3.847997E+02,2.085753E+02,1.546179E-02,1.609373E-02
03:30:00,1.411253E+03,5.822071E+02,5.670139E-02,4.492565E-02,6.347376E+02,1.614154E+02,2.550091E-02,1.245580E-02,1.586340E+02,3.530658E+01,6.372714E-03,2.724589E-03,3.184307E+02,1.190953E+02,1.279448E-02,9.189635E-03,8.911629E+02,1.017851E+02,3.578968E-02,7.855576E-03,7.754486E+02,3.089956E+02,3.115561E-02,2.384361E-02,8.224481E+01,9.860886E+01,3.305077E-03,7.608098E-03,3.883099E+02,2.085567E+02,1.560285E-02,1.609230E-02
03:40:00,1.418546E+03,5.794085E+02,5.699443E-02,4.470969E-02,6.376263E+02,1.606522E+02,2.561697E-02,1.239690E-02,1.594131E+02,3.484095E+01,6.404019E-03,2.688655E-03,3.209322E+02,1.192999E+02,1.289500E-02,9.205422E-03,8.924275E+02,9.866261E+01,3.584047E-02,7.614561E-03,7.795663E+02,3.071287E+02,3.132106E-02,2.369954E-02,8.449865E+01,9.899620E+01,3.395652E-03,7.637981E-03,3.917141E+02,2.085014E+02,1.573966E-02,1.608802E-02
03:50:00,1.425649E+03,5.765897E+02,5.727984E-02,4.449218E-02,6.404158E+02,1.598669E+02,2.572905E-02,1.233630E-02,1.601452E+02,3.437210E+01,6.433432E-03,2.652472E-03,3.233436E+02,1.194738E+02,1.299190E-02,9.218838E-03,8.936288E+02,9.558814E+01,3.588872E-02,7.377252E-03,7.835633E+02,3.052535E+02,3.148165E-02,2.355484E-02,8.665573E+01,9.935409E+01,3.482339E-03,7.665592E-03,3.950180E+02,2.084095E+02,1.587243E-02,1.608093E-02
04:00:00,1.432571E+03,5.737527E+02,5.755794E-02,4.427325E-02,6.431126E+02,1.590615E+02,2.583740E-02,1.227415E-02,1.608349E+02,3.390110E+01,6.461146E-03,2.616122E-03,3.256709E+02,1.196165E+02,1.308542E-02,9.229847E-03,8.947729E+02,9.256581E+01,3.593468E-02,7.143971E-03,7.874461E+02,3.033718E+02,3.163766E-02,2.340963E-02,8.872152E+01,9.968395E+01,3.565358E-03,7.691040E-03,3.982269E+02,2.082839E+02,1.600137E-02,1.607124E-02
04:10:00,1.439318E+03,5.709575E+02,5.782903E-02,4.405755E-02,6.457223E+02,1.582614E+02,2.594225E-02,1.221241E-02,1.614867E+02,3.343443E+01,6.487331E-03,2.580107E-03,3.279196E+02,1.197440E+02,1.317578E-02,9.239686E-03,8.958651E+02,8.962766E+01,3.597855E-02,6.917192E-03,7.912204E+02,3.015163E+02,3.178931E-02,2.326645E-02,9.070120E+01,9.999157E+01,3.644916E-03,7.714774E-03,4.013455E+02,2.081426E+02,1.612669E-02,1.606033E-02
04:20:00,1.445889E+03,5.682017E+02,5.809306E-02,4.384490E-02,6.482473E+02,1.574677E+02,2.604370E-02,1.215116E-02,1.621034E+02,3.297279E+01,6.512112E-03,2.544480E-03,3.300921E+02,1.198579E+02,1.326308E-02,9.248470E-03,8.969092E+02,8.677342E+01,3.602048E-02,6.696889E-03,7.948872E+02,2.996861E+02,3.193664E-02,2.312522E-02,9.259714E+01,1.002792E+02,3.721110E-03,7.736965E-03,4.043742E+02,2.079883E+02,1.624840E-02,1.604842E-02
04:30:00,1.452292E+03,5.654935E+02,5.835033E-02,4.363592E-02,6.506922E+02,1.566845E+02,2.614193E-02,1.209071E-02,1.626885E+02,3.251717E+01,6.535618E-03,2.509317E-03,3.321931E+02,1.199596E+02,1.334750E-02,9.256320E-03,8.979090E+02,8.399574E+01,3.606064E-02,6.482494E-03,7.984516E+02,2.978859E+02,3.207985E-02,2.298630E-02,9.441401E+01,1.005487E+02,3.794126E-03,7.757756E-03,4.073175E+02,2.078245E+02,1.636668E-02,1.603579E-02
04:40:00,1.458535E+03,5.646132E+02,5.860115E-02,4.356798E-02,6.530619E+02,1.561358E+02,2.623714E-02,1.204837E-02,1.632448E+02,3.215113E+01,6.557969E-03,2.481067E-03,3.342273E+02,1.205611E+02,1.342924E-02,9.302731E-03,8.988681E+02,8.291845E+01,3.609917E-02,6.399323E-03,8.019189E+02,2.971671E+02,3.221917E-02,2.293083E-02,9.615665E+01,1.011711E+02,3.864159E-03,7.805773E-03,4.101805E+02,2.090761E+02,1.648172E-02,1.613236E-02
04:50:00,1.464623E+03,5.669746E+02,5.884579E-02,4.375021E-02,6.553604E+02,1.558638E+02,2.632949E-02,1.202738E-02,1.637749E+02,3.190520E+01,6.579269E-03,2.462087E-03,3.361988E+02,1.223506E+02,1.350846E-02,9.440815E-03,8.997894E+02,8.580019E+01,3.613617E-02,6.621726E-03,8.052938E+02,2.982291E+02,3.235477E-02,2.301279E-02,9.782914E+01,1.026607E+02,3.931374E-03,7.920707E-03,4.129673E+02,2.133886E+02,1.659371E-02,1.646513E-02
05:00:00,1.470563E+03,5.742411E+02,5.908445E-02,4.431100E-02,6.575910E+02,1.559205E+02,2.641911E-02,1.203176E-02,1.642811E+02,3.181709E+01,6.599607E-03,2.455288E-03,3.381111E+02,1.261633E+02,1.358530E-02,9.735033E-03,9.006755E+02,9.541769E+01,3.617176E-02,7.364105E-03,8.085798E+02,3.017761E+02,3.248680E-02,2.328653E-02,9.943505E+01,1.056638E+02,3.995912E-03,8.152413E-03,4.156813E+02,2.226753E+02,1.670277E-02,1.718174E-02
05:10:00,1.626479E+03,6.543534E+02,6.621106E-02,5.098156E-02,7.179055E+02,1.800930E+02,2.924135E-02,1.403261E-02,1.780901E+02,3.717902E+01,7.262842E-03,2.905286E-03,3.832351E+02,1.517880E+02,1.561600E-02,1.184259E-02,9.436115E+02,1.285395E+02,3.841922E-02,1.008712E-02,8.933571E+02,3.444046E+02,3.637881E-02,2.684074E-02,1.306962E+02,1.254662E+02,5.335889E-03,9.789483E-03,4.797735E+02,2.670187E+02,1.954448E-02,2.083574E-02
05:20:00,1.664831E+03,6.891958E+02,6.876629E-02,5.451621E-02,7.429295E+02,1.897549E+02,3.072912E-02,1.501267E-02,1.894589E+02,4.194860E+01,7.858490E-03,3.339777E-03,4.019209E+02,1.685309E+02,1.663490E-02,1.337680E-02,9.749461E+02,1.678069E+02,4.033058E-02,1.346430E-02,9.208427E+02,3.646404E+02,3.806385E-02,2.885971E-02,1.435402E+02,1.396216E+02,5.956279E-03,1.108581E-02,4.995733E+02,2.980128E+02,2.065787E-02,2.365949E-02
05:30:00,1.769840E+03,7.618944E+02,7.424014E-02,6.122012E-02,7.869116E+02,2.096430E+02,3.304666E-02,1.684881E-02,2.018047E+02,4.772920E+01,8.496885E-03,3.858587E-03,4.365030E+02,1.957068E+02,1.835015E-02,1.578532E-02,1.008722E+03,2.188178E+02,4.234705E-02,1.782400E-02,9.806831E+02,4.027870E+02,4.116554E-02,3.237771E-02,1.691116E+02,1.612286E+02,7.134652E-03,1.300663E-02,5.470393E+02,3.472826E+02,2.298329E-02,2.801439E-02
05:40:00,1.851198E+03,8.294252E+02,7.868124E-02,6.750086E-02,8.222093E+02,2.265174E+02,3.498505E-02,1.843335E-02,2.123403E+02,5.308806E+01,9.056316E-03,4.342143E-03,4.641208E+02,2.223616E+02,1.976150E-02,1.815380E-02,1.037470E+03,2.763554E+02,4.414352E-02,2.273889E-02,1.027799E+03,4.369111E+02,4.371168E-02,3.556419E-02,1.890417E+02,1.825256E+02,8.066935E-03,1.490420E-02,5.839004E+02,3.966085E+02,2.484581E-02,3.238346E-02
05:50:00,1.927353E+03,8.978293E+02,8.289848E-02,7.387269E-02,8.548066E+02,2.428286E+02,3.680668E-02,1.997151E-02,2.218559E+02,5.831091E+01,9.571419E-03,4.814538E-03,4.895591E+02,2.497436E+02,2.107868E-02,2.059102E-02,1.063570E+03,3.390732E+02,4.582454E-02,2.811048E-02,1.071570E+03,4.698041E+02,4.611360E-02,3.865701E-02,2.072988E+02,2.044018E+02,8.926957E-03,1.685629E-02,6.180823E+02,4.471234E+02,2.659280E-02,3.687195E-02
06:00:00,1.999871E+03,9.660778E+02,8.696006E-02,8.026046E-02,8.853708E+02,2.588102E+02,3.854065E-02,2.148322E-02,2.305422E+02,6.343274E+01,1.005050E-02,5.278977E-03,5.133115E+02,2.772023E+02,2.232319E-02,2.304799E-02,1.087635E+03,4.042944E+02,4.741688E-02,3.373298E-02,1.112914E+03,5.008606E+02,4.841119E-02,4.161019E-02,2.241430E+02,2.263847E+02,9.726035E-03,1.882754E-02,6.502070E+02,4.969511E+02,2.825134E-02,4.133528E-02
06:10:00,1.999485E+03,1.031699E+03,8.854264E-02,8.684681E-02,8.831226E+02,2.730108E+02,3.911923E-02,2.298127E-02,2.311199E+02,6.796524E+01,1.024593E-02,5.723779E-03,5.208503E+02,3.043904E+02,2.308391E-02,2.563117E-02,1.068480E+03,4.716786E+02,4.730707E-02,3.972900E-02,1.113698E+03,5.278398E+02,4.932707E-02,4.442695E-02,2.385717E+02,2.480206E+02,1.059383E-02,2.088120E-02,6.631907E+02,5.456180E+02,2.938930E-02,4.593722E-02
06:20:00,1.995048E+03,1.115761E+03,8.954005E-02,9.500061E-02,8.788018E+02,2.927176E+02,3.948731E-02,2.492318E-02,2.308269E+02,7.266346E+01,1.039786E-02,6.194472E-03,5.261745E+02,3.353493E+02,2.366001E-02,2.857786E-02,1.047775E+03,5.393557E+02,4.709158E-02,4.598726E-02,1.111792E+03,5.620230E+02,4.992865E-02,4.783359E-02,2.525437E+02,2.721392E+02,1.139008E-02,2.318820E-02,6.739640E+02,5.991329E+02,3.028674E-02,5.103833E-02
06:30:00,1.985713E+03,1.185562E+03,9.059364E-02,1.020998E-01,8.722203E+02,3.083662E+02,3.983040E-02,2.656047E-02,2.297251E+02,7.687204E+01,1.051569E-02,6.627790E-03,5.293795E+02,3.622879E+02,2.420412E-02,3.122792E-02,1.025488E+03,6.041988E+02,4.681273E-02,5.208453E-02,1.106867E+03,5.876738E+02,5.052707E-02,5.058137E-02,2.635152E+02,2.933348E+02,1.209792E-02,2.528002E-02,6.810348E+02,6.445952E+02,3.112715E-02,5.553160E-02
06:40:00,1.973898E+03,1.258509E+03,9.143137E-02,1.094614E-01,8.642987E+02,3.250856E+02,4.007374E-02,2.827786E-02,2.280363E+02,8.118408E+01,1.059796E-02,7.068288E-03,5.312883E+02,3.897234E+02,2.465754E-02,3.392323E-02,1.002093E+03,6.680800E+02,4.646034E-02,5.814797E-02,1.100266E+03,6.134772E+02,5.099307E-02,5.332639E-02,2.736236E+02,3.148194E+02,1.274124E-02,2.739921E-02,6.867991E+02,6.895086E+02,3.186136E-02,5.998627E-02
06:50:00,1.959855E+03,1.331610E+03,9.214422E-02,1.168565E-01,8.552151E+02,3.417614E+02,4.025135E-02,2.998907E-02,2.258575E+02,8.550043E+01,1.065264E-02,7.508674E-03,5.320827E+02,4.168354E+02,2.504942E-02,3.660019E-02,9.777945E+02,7.309202E+02,4.605385E-02,6.416879E-02,1.092195E+03,6.380775E+02,5.137648E-02,5.596559E-02,2.825852E+02,3.359875E+02,1.332335E-02,2.949845E-02,6.910736E+02,7.327804E+02,3.251440E-02,6.431780E-02
07:00:00,1.943867E+03,1.404435E+03,9.275222E-02,1.242497E-01,8.451673E+02,3.582830E+02,4.037545E-02,3.168571E-02,2.232766E+02,8.980985E+01,1.068475E-02,7.948328E-03,5.319496E+02,4.434746E+02,2.539078E-02,3.924630E-02,9.527667E+02,7.919935E+02,4.560403E-02,7.008044E-02,1.082855E+03,6.616194E+02,5.169084E-02,5.851225E-02,2.906582E+02,3.567184E+02,1.385771E-02,3.156768E-02,6.941294E+02,7.742829E+02,3.310191E-02,6.851453E-02
07:10:00,1.957092E+03,1.489735E+03,9.499986E-02,1.341405E-01,8.503311E+02,3.791670E+02,4.128042E-02,3.414600E-02,2.246670E+02,9.564563E+01,1.090835E-02,8.620288E-03,5.364362E+02,4.748920E+02,2.604396E-02,4.277555E-02,9.560109E+02,8.568021E+02,4.639987E-02,7.703092E-02,1.090238E+03,6.907671E+02,5.292465E-02,6.217987E-02,2.943505E+02,3.816932E+02,1.429258E-02,3.437859E-02,7.004001E+02,8.217281E+02,3.400183E-02,7.398609E-02
07:20:00,2.004468E+03,1.552748E+03,9.842859E-02,1.422199E-01,8.654108E+02,3.935134E+02,4.251854E-02,3.604652E-02,2.264250E+02,1.009711E+02,1.113490E-02,9.274315E-03,5.481750E+02,5.004534E+02,2.693295E-02,4.588699E-02,9.621099E+02,9.166470E+02,4.728317E-02,8.394555E-02,1.114019E+03,7.090814E+02,5.471743E-02,6.490373E-02,3.023715E+02,4.025022E+02,1.485893E-02,3.691166E-02,7.189197E+02,8.590557E+02,3.530916E-02,7.871312E-02
07:30:00,2.029666E+03,1.623652E+03,1.009359E-01,1.512682E-01,8.738775E+02,4.103731E+02,4.347621E-02,3.824500E-02,2.276283E+02,1.063335E+02,1.133375E-02,9.935339E-03,5.543999E+02,5.270252E+02,2.758753E-02,4.915149E-02,9.668613E+02,9.733499E+02,4.810060E-02,9.063447E-02,1.126846E+03,7.319463E+02,5.605116E-02,6.814896E-02,3.061989E+02,4.237141E+02,1.524435E-02,3.952217E-02,7.283917E+02,8.981637E+02,3.623631E-02,8.369831E-02
