Time,ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
18:40:00,3.448022E+02,2.562154E+02,1.779401E-02,2.510707E-02,1.212323E+02,4.402246E+01,6.255672E-03,4.313844E-03,6.215939E+02,9.876828E+02,3.207993E-02,9.678458E-02,5.526344E+02,8.078266E+02,2.852225E-02,7.916000E-02,6.419267E+02,1.054947E+03,3.312934E-02,1.033757E-01,2.371758E+02,5.688533E+02,1.224108E-02,5.574130E-02,7.045021E+01,3.094499E+02,3.636230E-03,3.032261E-02,3.555811E+01,1.317798E+02,1.835303E-03,1.291268E-02,7.535508E+02,1.502811E+03,3.889234E-02,1.472630E-01,2.630631E+02,3.838151E+02,1.357700E-02,3.761031E-02,1.194054E+03,1.682910E+03,6.162627E-02,1.649130E-01,4.767731E+02,7.140646E+02,2.460691E-02,6.997205E-02,4.742044E+02,8.025623E+02,2.447453E-02,7.864402E-02,6.135051E+02,5.728328E+02,3.166177E-02,5.613305E-02,4.356687E+02,2.930049E+02,2.248379E-02,2.871235E-02
18:50:00,3.584487E+02,2.497310E+02,1.849756E-02,2.447165E-02,1.266391E+02,4.336147E+01,6.534264E-03,4.249073E-03,6.460944E+02,9.561222E+02,3.334365E-02,9.369184E-02,5.709123E+02,7.986212E+02,2.946529E-02,7.825796E-02,6.670169E+02,1.020831E+03,3.442350E-02,1.000326E-01,2.444133E+02,5.519449E+02,1.261450E-02,5.408444E-02,7.001140E+01,3.083862E+02,3.613581E-03,3.021838E-02,3.535050E+01,1.311842E+02,1.824587E-03,1.285433E-02,7.779468E+02,1.480733E+03,4.015120E-02,1.450995E-01,2.723722E+02,3.795947E+02,1.405729E-02,3.719672E-02,1.237026E+03,1.664463E+03,6.384329E-02,1.631053E-01,4.935087E+02,7.059254E+02,2.547038E-02,6.917449E-02,4.902120E+02,7.934329E+02,2.530050E-02,7.774943E-02,6.372853E+02,5.615248E+02,3.288808E-02,5.502497E-02,4.528273E+02,2.889574E+02,2.336858E-02,2.831573E-02
19:00:00,3.721071E+02,2.432043E+02,1.920168E-02,2.383208E-02,1.320495E+02,4.268946E+01,6.813050E-03,4.183223E-03,6.706248E+02,9.197928E+02,3.460880E-02,9.013177E-02,5.892260E+02,7.892565E+02,3.041012E-02,7.734031E-02,6.921382E+02,9.840015E+02,3.571913E-02,9.642358E-02,2.516670E+02,5.333008E+02,1.298874E-02,5.225750E-02,6.958253E+01,3.071393E+02,3.591445E-03,3.009619E-02,3.514764E+01,1.305510E+02,1.814117E-03,1.279229E-02,8.023963E+02,1.454240E+03,4.141275E-02,1.425033E-01,2.816980E+02,3.735461E+02,1.453841E-02,3.660397E-02,1.280067E+03,1.642486E+03,6.606377E-02,1.609517E-01,5.102752E+02,6.976669E+02,2.633540E-02,6.836524E-02,5.062523E+02,7.841017E+02,2.612811E-02,7.683505E-02,6.610908E+02,5.501220E+02,3.411557E-02,5.390760E-02,4.700032E+02,2.847963E+02,2.425417E-02,2.790798E-02
19:10:00,3.718674E+02,2.367878E+02,1.918851E-02,2.320332E-02,1.320017E+02,4.202062E+01,6.810166E-03,4.117683E-03,6.698919E+02,8.804026E+02,3.457003E-02,8.627179E-02,5.881667E+02,7.797957E+02,3.035501E-02,7.641324E-02,6.913615E+02,9.457696E+02,3.567809E-02,9.267715E-02,2.511781E+02,5.135711E+02,1.296335E-02,5.032419E-02,6.916340E+01,3.056775E+02,3.569812E-03,2.995295E-02,3.494946E+01,1.298709E+02,1.803888E-03,1.272564E-02,8.005949E+02,1.424390E+03,4.131937E-02,1.395782E-01,2.812062E+02,3.659377E+02,1.451280E-02,3.585839E-02,1.277994E+03,1.617732E+03,6.595569E-02,1.585259E-01,5.093377E+02,6.893356E+02,2.628664E-02,6.754885E-02,5.052265E+02,7.746449E+02,2.607486E-02,7.590838E-02,6.605330E+02,5.387104E+02,3.408563E-02,5.278937E-02,4.696370E+02,2.805638E+02,2.423439E-02,2.749323E-02
19:20:00,3.716334E+02,2.305845E+02,1.917571E-02,2.259545E-02,1.319559E+02,4.135604E+01,6.807420E-03,4.052561E-03,6.691723E+02,8.405131E+02,3.453200E-02,8.236290E-02,5.871306E+02,7.702699E+02,3.030112E-02,7.547981E-02,6.905989E+02,9.080142E+02,3.563784E-02,8.897743E-02,2.507012E+02,4.937618E+02,1.293858E-02,4.838309E-02,6.875382E+01,3.039857E+02,3.548672E-03,2.978717E-02,3.475584E+01,1.291381E+02,1.793894E-03,1.265384E-02,7.988293E+02,1.393312E+03,4.122785E-02,1.365326E-01,2.807251E+02,3.573876E+02,1.448775E-02,3.502053E-02,1.275959E+03,1.591533E+03,6.584960E-02,1.559585E-01,5.084196E+02,6.809622E+02,2.623888E-02,6.672834E-02,5.042222E+02,7.650979E+02,2.602273E-02,7.497287E-02,6.599871E+02,5.273458E+02,3.405640E-02,5.167574E-02,4.692788E+02,2.762902E+02,2.421511E-02,2.707445E-02
19:30:00,3.713970E+02,2.248104E+02,1.916303E-02,2.202965E-02,1.319105E+02,4.070178E+01,6.804896E-03,3.988450E-03,6.684570E+02,8.032446E+02,3.449440E-02,7.871089E-02,5.861138E+02,7.609937E+02,3.024828E-02,7.457082E-02,6.898413E+02,8.731295E+02,3.559804E-02,8.555903E-02,2.502343E+02,4.751150E+02,1.291434E-02,4.655592E-02,6.835355E+01,3.020780E+02,3.528012E-03,2.960024E-02,3.456669E+01,1.283544E+02,1.784131E-03,1.257705E-02,7.970989E+02,1.363702E+03,4.113819E-02,1.336311E-01,2.802529E+02,3.487119E+02,1.446320E-02,3.417036E-02,1.273954E+03,1.565933E+03,6.574524E-02,1.534498E-01,5.075182E+02,6.728170E+02,2.619205E-02,6.593019E-02,5.032378E+02,7.557744E+02,2.597166E-02,7.405926E-02,6.594407E+02,5.164512E+02,3.402742E-02,5.060817E-02,4.689195E+02,2.721200E+02,2.419599E-02,2.666580E-02
19:40:00,3.711590E+02,2.194397E+02,1.915052E-02,2.150338E-02,1.318657E+02,4.006128E+01,6.802559E-03,3.925687E-03,6.677423E+02,7.691717E+02,3.445708E-02,7.537206E-02,5.851111E+02,7.520704E+02,3.019626E-02,7.369644E-02,6.890848E+02,8.414363E+02,3.555855E-02,8.245343E-02,2.497756E+02,4.578611E+02,1.289057E-02,4.486524E-02,6.796233E+01,2.999999E+02,3.507820E-03,2.939660E-02,3.438186E+01,1.275305E+02,1.774592E-03,1.249632E-02,7.953953E+02,1.336164E+03,4.104997E-02,1.309326E-01,2.797872E+02,3.402466E+02,1.443903E-02,3.334083E-02,1.271968E+03,1.541528E+03,6.564204E-02,1.510583E-01,5.066288E+02,6.649930E+02,2.614591E-02,6.516352E-02,5.022684E+02,7.467858E+02,2.592142E-02,7.317847E-02,6.588926E+02,5.061476E+02,3.399871E-02,4.959852E-02,4.685587E+02,2.681214E+02,2.417707E-02,2.627397E-02
19:50:00,3.709230E+02,2.145177E+02,1.913827E-02,2.102108E-02,1.318211E+02,3.944448E+01,6.800265E-03,3.865247E-03,6.670339E+02,7.406157E+02,3.442029E-02,7.257389E-02,5.841242E+02,7.436275E+02,3.014514E-02,7.286912E-02,6.883350E+02,8.145452E+02,3.551962E-02,7.981841E-02,2.493255E+02,4.429661E+02,1.286727E-02,4.340574E-02,6.757986E+01,2.978129E+02,3.488079E-03,2.918230E-02,3.420123E+01,1.266825E+02,1.765269E-03,1.241322E-02,7.937200E+02,1.312856E+03,4.096328E-02,1.286486E-01,2.793289E+02,3.327300E+02,1.441529E-02,3.260428E-02,1.270005E+03,1.519832E+03,6.554030E-02,1.489323E-01,5.057532E+02,6.576005E+02,2.610055E-02,6.443913E-02,5.013151E+02,7.382704E+02,2.587206E-02,7.234405E-02,6.583491E+02,4.965819E+02,3.397047E-02,4.866118E-02,4.682008E+02,2.643700E+02,2.415848E-02,2.590638E-02
20:00:00,3.706908E+02,2.100595E+02,1.912629E-02,2.058423E-02,1.317764E+02,3.885282E+01,6.797958E-03,3.807271E-03,6.663356E+02,7.174077E+02,3.438414E-02,7.029981E-02,5.831544E+02,7.357257E+02,3.009497E-02,7.209483E-02,6.875961E+02,7.921917E+02,3.548136E-02,7.762806E-02,2.488841E+02,4.303854E+02,1.284444E-02,4.217300E-02,6.720582E+01,2.955923E+02,3.468774E-03,2.896471E-02,3.402465E+01,1.258303E+02,1.756155E-03,1.232972E-02,7.920738E+02,1.293771E+03,4.087816E-02,1.267786E-01,2.788789E+02,3.263284E+02,1.439201E-02,3.197700E-02,1.268072E+03,1.501039E+03,6.544021E-02,1.470907E-01,5.048926E+02,6.506935E+02,2.605603E-02,6.376233E-02,5.003786E+02,7.302994E+02,2.582363E-02,7.156298E-02,6.578139E+02,4.877979E+02,3.394279E-02,4.780044E-02,4.678485E+02,2.608996E+02,2.414027E-02,2.556631E-02
20:10:00,3.704629E+02,2.060690E+02,1.911453E-02,2.019320E-02,1.317318E+02,3.829001E+01,6.795651E-03,3.752121E-03,6.656498E+02,6.989761E+02,3.434869E-02,6.849379E-02,5.822025E+02,7.284027E+02,3.004575E-02,7.137727E-02,6.868702E+02,7.738343E+02,3.544384E-02,7.582931E-02,2.484516E+02,4.199261E+02,1.282209E-02,4.114816E-02,6.683993E+01,2.934115E+02,3.449888E-03,2.875101E-02,3.385199E+01,1.249941E+02,1.747242E-03,1.224778E-02,7.904575E+02,1.278532E+03,4.079461E-02,1.252854E-01,2.784373E+02,3.210598E+02,1.436918E-02,3.146075E-02,1.266171E+03,1.485094E+03,6.534188E-02,1.455284E-01,5.040478E+02,6.443065E+02,2.601235E-02,6.313648E-02,4.994596E+02,7.229232E+02,2.577612E-02,7.084020E-02,6.572886E+02,4.798118E+02,3.391567E-02,4.701790E-02,4.675029E+02,2.577305E+02,2.412242E-02,2.525577E-02
20:20:00,3.702394E+02,2.025439E+02,1.910299E-02,1.984779E-02,1.316875E+02,3.775823E+01,6.793363E-03,3.700013E-03,6.649773E+02,6.837303E+02,3.431395E-02,6.699996E-02,5.812688E+02,7.216959E+02,2.999751E-02,7.072008E-02,6.861583E+02,7.582467E+02,3.540707E-02,7.430197E-02,2.480279E+02,4.109906E+02,1.280020E-02,4.027263E-02,6.648190E+01,2.913297E+02,3.431409E-03,2.854702E-02,3.368310E+01,1.241906E+02,1.738525E-03,1.216905E-02,7.888712E+02,1.265779E+03,4.071264E-02,1.240358E-01,2.780044E+02,3.166168E+02,1.434682E-02,3.102541E-02,1.264303E+03,1.471279E+03,6.524537E-02,1.441747E-01,5.032193E+02,6.384665E+02,2.596954E-02,6.256423E-02,4.985582E+02,7.161815E+02,2.572954E-02,7.017960E-02,6.567739E+02,4.726379E+02,3.388910E-02,4.631494E-02,4.671641E+02,2.548693E+02,2.410494E-02,2.497541E-02
20:30:00,3.700204E+02,1.993417E+02,1.909168E-02,1.953401E-02,1.316436E+02,3.725493E+01,6.791102E-03,3.650695E-03,6.643185E+02,6.705330E+02,3.427994E-02,6.570685E-02,5.803536E+02,7.154150E+02,2.995023E-02,7.010464E-02,6.854610E+02,7.444673E+02,3.537106E-02,7.295180E-02,2.476130E+02,4.031615E+02,1.277877E-02,3.950551E-02,6.613151E+01,2.893808E+02,3.413324E-03,2.835605E-02,3.351787E+01,1.234302E+02,1.729997E-03,1.209454E-02,7.873149E+02,1.254555E+03,4.063225E-02,1.229361E-01,2.775803E+02,3.127512E+02,1.432491E-02,3.064666E-02,1.262471E+03,1.458761E+03,6.515070E-02,1.429481E-01,5.024070E+02,6.330068E+02,2.592758E-02,6.202926E-02,4.976745E+02,7.098982E+02,2.568389E-02,6.956392E-02,6.562699E+02,4.660057E+02,3.386308E-02,4.566507E-02,4.668323E+02,2.522362E+02,2.408781E-02,2.471740E-02
20:40:00,3.698059E+02,1.963923E+02,1.908062E-02,1.924501E-02,1.316004E+02,3.677873E+01,6.788870E-03,3.604032E-03,6.636736E+02,6.588360E+02,3.424664E-02,6.456073E-02,5.794568E+02,7.094825E+02,2.990392E-02,6.952333E-02,6.847782E+02,7.320290E+02,3.533581E-02,7.173303E-02,2.472068E+02,3.962084E+02,1.275780E-02,3.882423E-02,6.578852E+01,2.875757E+02,3.395621E-03,2.817918E-02,3.335619E+01,1.227165E+02,1.721653E-03,1.202461E-02,7.857886E+02,1.244431E+03,4.055342E-02,1.219441E-01,2.771649E+02,3.093395E+02,1.430346E-02,3.031237E-02,1.260674E+03,1.447190E+03,6.505788E-02,1.418143E-01,5.016112E+02,6.278577E+02,2.588648E-02,6.152471E-02,4.968085E+02,7.039964E+02,2.563916E-02,6.898562E-02,6.557767E+02,4.597978E+02,3.383762E-02,4.505677E-02,4.665076E+02,2.497890E+02,2.407105E-02,2.447760E-02
20:50:00,3.695961E+02,1.936520E+02,1.906979E-02,1.897649E-02,1.315577E+02,3.632782E+01,6.786670E-03,3.559849E-03,6.630425E+02,6.482997E+02,3.421407E-02,6.352832E-02,5.785784E+02,7.038487E+02,2.985856E-02,6.897128E-02,6.841100E+02,7.206400E+02,3.530132E-02,7.061706E-02,2.468093E+02,3.899646E+02,1.273727E-02,3.821243E-02,6.545275E+01,2.859109E+02,3.378290E-03,2.801606E-02,3.319797E+01,1.220488E+02,1.713486E-03,1.195919E-02,7.842920E+02,1.235153E+03,4.047613E-02,1.210350E-01,2.767582E+02,3.062966E+02,1.428246E-02,3.001422E-02,1.258912E+03,1.436366E+03,6.496691E-02,1.407538E-01,5.008316E+02,6.229742E+02,2.584623E-02,6.104619E-02,4.959600E+02,6.984228E+02,2.559535E-02,6.843948E-02,6.552943E+02,4.539434E+02,3.381273E-02,4.448311E-02,4.661901E+02,2.475000E+02,2.405467E-02,2.425331E-02
21:00:00,3.693910E+02,1.910872E+02,1.905921E-02,1.872517E-02,1.315158E+02,3.590018E+01,6.784505E-03,3.517944E-03,6.624253E+02,6.386806E+02,3.418221E-02,6.258578E-02,5.777183E+02,6.984734E+02,2.981416E-02,6.844458E-02,6.834563E+02,7.100906E+02,3.526758E-02,6.958335E-02,2.464203E+02,3.842984E+02,1.271719E-02,3.765723E-02,6.512401E+01,2.843757E+02,3.361323E-03,2.786563E-02,3.304312E+01,1.214241E+02,1.705493E-03,1.189798E-02,7.828248E+02,1.226542E+03,4.040037E-02,1.201913E-01,2.763601E+02,3.035556E+02,1.426191E-02,2.974565E-02,1.257185E+03,1.426150E+03,6.487777E-02,1.397527E-01,5.000681E+02,6.183203E+02,2.580681E-02,6.059017E-02,4.951289E+02,6.931331E+02,2.555243E-02,6.792116E-02,6.548227E+02,4.483896E+02,3.378839E-02,4.393890E-02,4.658797E+02,2.453467E+02,2.403865E-02,2.404231E-02
21:10:00,3.691917E+02,1.886597E+02,1.904892E-02,1.848730E-02,1.314747E+02,3.548926E+01,6.782388E-03,3.477678E-03,6.618249E+02,6.297759E+02,3.415123E-02,6.171323E-02,5.768813E+02,6.933074E+02,2.977095E-02,6.793837E-02,6.828204E+02,7.002018E+02,3.523477E-02,6.861436E-02,2.460420E+02,3.790988E+02,1.269767E-02,3.714775E-02,6.480429E+01,2.829571E+02,3.344820E-03,2.772663E-02,3.289252E+01,1.208384E+02,1.697720E-03,1.184059E-02,7.813956E+02,1.218443E+03,4.032659E-02,1.193977E-01,2.759728E+02,3.010547E+02,1.424192E-02,2.950059E-02,1.255503E+03,1.416398E+03,6.479095E-02,1.387971E-01,4.993252E+02,6.138517E+02,2.576846E-02,6.015230E-02,4.943199E+02,6.880757E+02,2.551067E-02,6.742559E-02,6.543644E+02,4.430742E+02,3.376474E-02,4.341805E-02,4.655781E+02,2.432951E+02,2.402308E-02,2.384127E-02
21:20:00,3.689979E+02,1.863478E+02,1.903892E-02,1.826076E-02,1.314347E+02,3.509293E+01,6.780321E-03,3.438843E-03,6.612410E+02,6.214481E+02,3.412110E-02,6.089722E-02,5.760667E+02,6.883238E+02,2.972890E-02,6.745003E-02,6.822020E+02,6.908546E+02,3.520285E-02,6.769845E-02,2.456743E+02,3.742826E+02,1.267868E-02,3.667583E-02,6.449326E+01,2.816416E+02,3.328767E-03,2.759773E-02,3.274609E+01,1.202878E+02,1.690163E-03,1.178664E-02,7.800028E+02,1.210760E+03,4.025468E-02,1.186448E-01,2.755960E+02,2.987504E+02,1.422248E-02,2.927480E-02,1.253865E+03,1.407030E+03,6.470637E-02,1.378792E-01,4.986020E+02,6.095442E+02,2.573113E-02,5.973022E-02,4.935324E+02,6.832198E+02,2.547002E-02,6.694977E-02,6.539190E+02,4.379640E+02,3.374175E-02,4.291730E-02,4.652849E+02,2.413285E+02,2.400796E-02,2.364857E-02
21:30:00,3.688095E+02,1.841337E+02,1.902920E-02,1.804380E-02,1.313956E+02,3.470915E+01,6.778303E-03,3.401236E-03,6.606724E+02,6.135917E+02,3.409175E-02,6.012738E-02,5.752726E+02,6.835001E+02,2.968792E-02,6.697736E-02,6.815996E+02,6.819574E+02,3.517176E-02,6.682663E-02,2.453162E+02,3.697833E+02,1.266020E-02,3.623496E-02,6.419025E+01,2.804167E+02,3.313127E-03,2.747771E-02,3.260355E+01,1.197683E+02,1.682806E-03,1.173574E-02,7.786432E+02,1.203416E+03,4.018450E-02,1.179252E-01,2.752291E+02,2.966076E+02,1.420354E-02,2.906484E-02,1.252265E+03,1.397985E+03,6.462382E-02,1.369928E-01,4.978971E+02,6.053779E+02,2.569475E-02,5.932197E-02,4.927644E+02,6.785396E+02,2.543038E-02,6.649117E-02,6.534855E+02,4.330317E+02,3.371939E-02,4.243398E-02,4.649997E+02,2.394330E+02,2.399324E-02,2.346283E-02
21:40:00,3.686261E+02,1.820030E+02,1.901974E-02,1.783502E-02,1.313574E+02,3.433612E+01,6.776335E-03,3.364683E-03,6.601182E+02,6.061248E+02,3.406315E-02,5.939571E-02,5.744980E+02,6.788180E+02,2.964794E-02,6.651857E-02,6.810124E+02,6.734394E+02,3.514146E-02,6.599195E-02,2.449673E+02,3.655478E+02,1.264219E-02,3.581994E-02,6.389482E+01,2.792707E+02,3.297879E-03,2.736542E-02,3.246472E+01,1.192765E+02,1.675640E-03,1.168755E-02,7.773152E+02,1.196354E+03,4.011595E-02,1.172333E-01,2.748714E+02,2.945979E+02,1.418508E-02,2.886792E-02,1.250704E+03,1.389214E+03,6.454321E-02,1.361334E-01,4.972095E+02,6.013364E+02,2.565926E-02,5.892595E-02,4.920151E+02,6.740141E+02,2.539170E-02,6.604772E-02,6.530635E+02,4.282555E+02,3.369761E-02,4.196596E-02,4.647222E+02,2.375972E+02,2.397892E-02,2.328294E-02
21:50:00,3.684477E+02,1.799441E+02,1.901053E-02,1.763327E-02,1.313202E+02,3.397228E+01,6.774416E-03,3.329031E-03,6.595779E+02,5.989839E+02,3.403527E-02,5.869598E-02,5.737422E+02,6.742625E+02,2.960893E-02,6.607219E-02,6.804398E+02,6.652452E+02,3.511191E-02,6.518902E-02,2.446273E+02,3.615338E+02,1.262465E-02,3.542663E-02,6.360664E+01,2.781934E+02,3.283005E-03,2.725986E-02,3.232943E+01,1.188090E+02,1.668657E-03,1.164174E-02,7.760173E+02,1.189531E+03,4.004895E-02,1.165647E-01,2.745227E+02,2.926984E+02,1.416708E-02,2.868180E-02,1.249178E+03,1.380681E+03,6.446445E-02,1.352972E-01,4.965385E+02,5.974064E+02,2.562463E-02,5.854085E-02,4.912837E+02,6.696257E+02,2.535395E-02,6.561771E-02,6.526524E+02,4.236178E+02,3.367640E-02,4.151152E-02,4.644519E+02,2.358118E+02,2.396497E-02,2.310799E-02
